"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Hbp1",9.4899270412643e-13,0.602059542882376,0.104,0.042,1.65523307453732e-08
"Aup1",1.0169336050136e-12,0.49271640839424,0.167,0.086,1.77373559386472e-08
"Smap1",1.02381078692942e-12,0.394275345974107,0.111,0.046,1.7857307745623e-08
"Cebpz",1.04611157428554e-12,0.321267421868701,0.149,0.072,1.82462780786885e-08
"Hdlbp",1.04734272007846e-12,0.595320574583907,0.128,0.058,1.82677517236084e-08
"Ctsz",1.06955789957808e-12,-0.250992328420612,0.342,0.475,1.86552288844408e-08
"Brd4",1.13279116717645e-12,0.480970915214983,0.147,0.071,1.97581435378917e-08
"Sec14l1",1.14006585165439e-12,0.65084369460036,0.153,0.077,1.98850285845559e-08
"H2-D1",1.21002283084942e-12,-0.467287985772405,0.168,0.279,2.11052182156756e-08
"Tbl1xr1",1.24125089232258e-12,0.677121852318927,0.112,0.048,2.16498980638904e-08
"Mtmr6",1.26602535348065e-12,0.634259758735242,0.105,0.044,2.20820142154096e-08
"Mdh1",1.27138471303958e-12,0.557922840335198,0.151,0.075,2.21754921648364e-08
"Elf2",1.40835295032532e-12,0.610241650365482,0.104,0.042,2.45644921595743e-08
"Fcrls",1.45644869042701e-12,-0.405805995574565,0.561,0.662,2.54033780584279e-08
"Ptgs1",1.59245404687083e-12,0.51918176996044,0.401,0.294,2.7775583485521e-08
"Samhd1",1.65452223770629e-12,0.675476650602142,0.106,0.044,2.88581768700731e-08
"Syncrip",1.68829794232319e-12,0.486956501155656,0.107,0.045,2.94472927100011e-08
"Cd86",1.85613750366354e-12,0.623049171250481,0.186,0.104,3.23747503388995e-08
"Lrp1",2.0293011369382e-12,0.535928923132523,0.319,0.219,3.5395070430476e-08
"Zfp207",2.22879213486815e-12,0.427333596160665,0.139,0.066,3.88745924163703e-08
"Slc25a45",2.29687883500531e-12,0.566224213899838,0.109,0.047,4.00621606401625e-08
"Capza2",2.4140214565595e-12,0.4967094738713,0.318,0.215,4.21053622453108e-08
"Ifngr2",3.31605503615657e-12,0.619061112037695,0.251,0.158,5.78386319406429e-08
"Rac2",4.21614841930044e-12,-0.332352043483322,0.062,0.139,7.35380607294383e-08
"Rpl14",4.70273414104616e-12,-0.257293051026183,0.108,0.203,8.20250888881271e-08
"Sel1l",4.91881461110395e-12,0.639354346024828,0.14,0.069,8.57939644468751e-08
"Rnaset2b",5.06547722796686e-12,-0.162565743097377,0.221,0.368,8.8352053810198e-08
"Mgat4a",6.59961198904274e-12,0.460884949416943,0.198,0.111,1.15110432312884e-07
"Zfp36l1",6.64277409808293e-12,0.725796122559034,0.284,0.192,1.15863265818762e-07
"Map2k2",6.76786113803077e-12,0.58027147968782,0.123,0.056,1.18045033969533e-07
"Pla2g15",6.93783938279487e-12,1.11421721086649,0.294,0.21,1.21009794514708e-07
"Pcbp2",7.83018671305349e-12,0.565266519448194,0.17,0.093,1.36574116649079e-07
"Cebpa",8.11018936785673e-12,-0.370491341834955,0.062,0.14,1.41457922954157e-07
"Rps9",8.90780936036578e-12,-0.228372981100824,0.286,0.425,1.553700108635e-07
"Cab39",9.39156421820077e-12,0.69615727620116,0.102,0.043,1.63807663093858e-07
"Plcl2",1.04373231518747e-11,0.45058399341086,0.157,0.081,1.82047790414998e-07
"Chd4",1.14292495136329e-11,0.415268657120033,0.148,0.074,1.99348970016785e-07
"Eif5",1.21093769505888e-11,0.523604099187698,0.155,0.081,2.1121175277217e-07
"Gpi1",1.23862802796283e-11,0.513383164551625,0.112,0.05,2.16041500637276e-07
"Vps4b",1.28779498684515e-11,0.542078486886273,0.118,0.055,2.24617201605531e-07
"Lcp2",1.40815653823972e-11,0.48361663124495,0.141,0.07,2.45610663399771e-07
"Glud1",1.45358165337107e-11,0.5088249644631,0.134,0.065,2.53533711980982e-07
"Zfp652",1.66163594531596e-11,0.53060482987722,0.126,0.06,2.89822541582009e-07
"Gm10269",1.79264718335209e-11,-0.239174345917562,0.039,0.105,3.12673521720272e-07
"Stk10",1.91061773780603e-11,0.687302109792615,0.109,0.049,3.33249945828128e-07
"Pak2",2.32608554651095e-11,0.631790493353308,0.196,0.115,4.0571584102244e-07
"Cnot2",2.36219016226152e-11,0.651207804073762,0.101,0.043,4.12013208101655e-07
"Ube2k",2.84678305051172e-11,0.335745799722879,0.113,0.051,4.96535899670254e-07
"Zfp148",2.87888495707089e-11,0.411881321005222,0.106,0.046,5.02135114212305e-07
"Pnp",3.4279017009199e-11,-0.120822404837467,0.099,0.189,5.97894614674449e-07
"Gm12166",3.46038258025272e-11,-0.221441374988825,0.067,0.147,6.03559929647679e-07
"Oxct1",3.78644951137134e-11,0.393284576527151,0.19,0.11,6.60432523773389e-07
"Akr1b10",4.34687265610642e-11,0.532687900927438,0.12,0.057,7.58181528678082e-07
"Tmem176b",4.80884869169188e-11,-0.16850842990867,0.202,0.313,8.38759388804898e-07
"0610040J01Rik",5.08542624374368e-11,0.573496869680773,0.131,0.065,8.87000045433773e-07
"Timp2",5.59765763314932e-11,-0.328022017679656,0.213,0.323,9.76343444373905e-07
"Scaf11",5.70145184960328e-11,0.383040091539551,0.144,0.073,9.94447231607804e-07
"Cd47",6.42810935802385e-11,0.536908554408715,0.201,0.12,1.12119083422652e-06
"Lyl1",6.87735520191074e-11,0.6457359841936,0.139,0.072,1.19954829431727e-06
"1700017B05Rik",6.97226893473259e-11,0.745749688190986,0.21,0.129,1.21610314759606e-06
"Atp1b3",7.22409939270286e-11,-0.408717228647951,0.125,0.217,1.26002741607523e-06
"Serinc1",1.01251909296965e-10,0.598131430094007,0.213,0.13,1.76603580195766e-06
"St3gal5",1.03080231585958e-10,0.630390674773959,0.166,0.095,1.79792539932227e-06
"Rps4x",1.17981212235456e-10,-0.181981191876154,0.154,0.259,2.05782830381083e-06
"Itgam",1.3922834360346e-10,-0.127348733333419,0.257,0.377,2.42842076913154e-06
"Csf3r",1.47663057926465e-10,0.616236266406474,0.236,0.157,2.57553905635341e-06
"Rap1a",1.53003033102387e-10,0.386509643732807,0.171,0.096,2.66867890337184e-06
"Arcn1",1.74463207421784e-10,0.482813827768181,0.105,0.048,3.04298726385075e-06
"Numa1",1.77394675432841e-10,0.714941553560807,0.104,0.048,3.0941179288996e-06
"Elf1",1.78864355206694e-10,0.344372111802305,0.123,0.06,3.11975208351515e-06
"Il6ra",1.88125442527182e-10,0.354017203218065,0.218,0.128,3.28128396855911e-06
"Smarca5",1.97523636691455e-10,0.576279624799447,0.107,0.05,3.44520727117235e-06
"Vps37b",2.28428609216973e-10,0.478347106790478,0.104,0.048,3.98425180196244e-06
"Cd300a",2.58611477795521e-10,0.71712859173075,0.147,0.081,4.51070139570947e-06
"Zfand5",2.59397360836987e-10,0.483037447863222,0.123,0.061,4.52440876771873e-06
"Mat2a",2.68385584277985e-10,0.567895007566189,0.185,0.109,4.68118136097662e-06
"Rcbtb2",2.73451971843797e-10,0.48124935234301,0.16,0.088,4.7695492928995e-06
"Ets1",2.94232023640297e-10,0.542786023143601,0.116,0.057,5.13199495633405e-06
"Bnip2",3.09580346240565e-10,0.532789097583757,0.109,0.051,5.39970039912793e-06
"Abi3",3.26025295459576e-10,0.558737310209735,0.268,0.183,5.68653320340592e-06
"Man2b1",3.3548502638647e-10,0.497878967914913,0.456,0.361,5.85152983023281e-06
"Csf2rb",3.42258019351247e-10,0.519164116438098,0.102,0.047,5.96966437352445e-06
"Rps20",3.51344547830374e-10,-0.248154908158569,0.168,0.276,6.12815160325739e-06
"Ccr5",3.62845657458817e-10,0.571852214523165,0.344,0.25,6.32875395739669e-06
"Nfia",3.94105646826135e-10,0.499775190633805,0.123,0.062,6.87399069194144e-06
"Itm2c",4.37165006995921e-10,1.29682910165742,0.4,0.341,7.62503205202285e-06
"Rpl8",7.05043160508888e-10,-0.293041343174099,0.168,0.265,1.2297362805596e-05
"Scd2",7.59461759024134e-10,0.48107826927436,0.144,0.079,1.32465320008989e-05
"Ms4a6b",8.40845537836627e-10,0.567203959739881,0.109,0.054,1.46660278709464e-05
"Zfand6",9.75528983454882e-10,0.456942927444404,0.101,0.047,1.701517652942e-05
"Creg1",1.25422451445063e-09,-0.196469947795932,0.147,0.239,2.1876183981048e-05
"Xbp1",1.2550928770979e-09,0.514999451392905,0.16,0.092,2.18913299623416e-05
"Gpr155",1.29292078648923e-09,0.635024184793294,0.141,0.078,2.25511243579451e-05
"Ctsb",1.65528569123996e-09,-0.238914239825589,0.576,0.7,2.88714930266075e-05
"Slc15a3",1.72772577726137e-09,-0.230324155511204,0.057,0.12,3.01349930069929e-05
"Cd9",1.85573571811508e-09,-0.253454094554167,0.368,0.491,3.23677423953633e-05
"Asah1",1.86751031451e-09,0.362593622464675,0.256,0.174,3.25731149056834e-05
"Ccdc47",1.88850430207609e-09,0.534489014044245,0.114,0.057,3.29392920368111e-05
"Itgb5",2.0966072001959e-09,0.453582705560421,0.569,0.495,3.6569022785817e-05
"Cox5b",2.10038818089021e-09,0.621149280753711,0.103,0.051,3.6634970651087e-05
"Icam1",2.10479299480823e-09,0.480049618611694,0.12,0.061,3.67117994154452e-05
"Lmbrd1",2.29223148775513e-09,0.552769102966011,0.122,0.063,3.99811016094249e-05
"Pros1",2.35054949561404e-09,0.536649019091804,0.221,0.143,4.09982843025001e-05
"Irf8",2.36048474641114e-09,0.524722441648667,0.277,0.194,4.1171574946903e-05
"Eef1b2",2.62962953195901e-09,-0.184816405259101,0.098,0.175,4.5865998296429e-05
"Cr1l",2.9121577024174e-09,0.589265293002533,0.108,0.054,5.07938546455642e-05
"Add1",3.14170073151958e-09,0.78085233368389,0.113,0.058,5.47975441591645e-05
"Kpnb1",3.72796808808056e-09,0.644189236825376,0.126,0.068,6.50232193923012e-05
"Rab10",4.14217211869595e-09,0.500059446134951,0.115,0.058,7.22477660942948e-05
"Pura",4.39270154120162e-09,0.387651864951677,0.151,0.085,7.66175002816387e-05
"Plxdc1",4.5072812831523e-09,0.669352340810912,0.103,0.051,7.86160001407424e-05
"Adam15",4.56207059832161e-09,0.441346905439358,0.142,0.08,7.95716353759256e-05
"P4ha1",4.64950998545445e-09,0.497006813140726,0.183,0.113,8.10967531662964e-05
"Ankle2",4.72463365737409e-09,0.440050493950988,0.107,0.054,8.24070602519189e-05
"C1qc",4.75889242008732e-09,0.364604157854926,0.848,0.848,8.30046015911631e-05
"Junb",5.13312462191639e-09,0.554317186547573,0.128,0.069,8.95319596554657e-05
"Tcn2",5.13581077696684e-09,-0.280727320107533,0.152,0.239,8.95788115718557e-05
"Clip1",5.7002413868231e-09,0.294723102601851,0.107,0.053,9.94236102689684e-05
"Cltc",6.60386554418896e-09,0.587297188297843,0.305,0.224,0.000115184622821744
"Rpl27a",6.72934731167524e-09,0.578283925898661,0.122,0.068,0.00011737327581024
"Mtch1",8.66505933325499e-09,0.425115190465363,0.111,0.057,0.000151135964890633
"Tubb2a",1.27553883071783e-08,0.397981462442589,0.12,0.065,0.000222479482853803
"Rin2",1.49509253203206e-08,0.607601803203331,0.179,0.113,0.000260774039437032
"Eef2",1.5607214997659e-08,-0.3692553987803,0.171,0.26,0.000272221043989169
"H2afy",1.6558472656392e-08,0.527396612353569,0.115,0.06,0.000288812880072789
"Olfml3",1.71431806011054e-08,0.144146420037816,0.431,0.563,0.000299011356044481
"Fau",1.91245724797659e-08,0.655866896396139,0.234,0.178,0.000333570793192077
"Jak1",2.0147076219179e-08,0.47815402434468,0.157,0.094,0.00035140530341492
"Tmed2",2.15163456561432e-08,0.648286673841462,0.143,0.088,0.00037528810093445
"Rpl36",2.34461481075483e-08,0.602675605581671,0.105,0.057,0.000408947715291858
"Ptp4a3",2.34963553797023e-08,0.712189949225676,0.115,0.062,0.000409823430532768
"Il16",2.53983498224749e-08,0.54744638499163,0.139,0.08,0.000442998017603607
"Dnase2a",3.36501719734697e-08,0.479990272772626,0.155,0.093,0.000586926299561259
"Cnpy3",3.36834906785405e-08,0.582391352775063,0.125,0.07,0.000587507444415103
"Plekha2",3.38159075279885e-08,0.367404507870532,0.112,0.059,0.000589817059103176
"Fbxw4",4.36178521118227e-08,0.639634590904516,0.112,0.06,0.000760782576534411
"Tmbim4",4.56855242112884e-08,0.509678256559323,0.131,0.075,0.000796846913293292
"Clptm1",4.58141324044863e-08,0.583097194022709,0.109,0.059,0.00079909009739905
"Pycard",4.96985821516574e-08,0.398124947694896,0.219,0.148,0.000866842669889209
"Ssr4",5.61960881564901e-08,0.444171010606001,0.202,0.134,0.0009801721696255
"Ncf1",6.67382759828512e-08,0.529997776598345,0.241,0.171,0.00116404900969289
"Entpd1",7.71945630921423e-08,0.626500134591079,0.297,0.225,0.00134642756945315
"Psmb8",9.03422810817265e-08,-0.410365876766358,0.058,0.112,0.00157575006662747
"Gnaq",1.11349891367758e-07,0.578470638470232,0.106,0.057,0.00194216480523643
"Bnip3l",1.39099005375331e-07,0.448068327377423,0.123,0.071,0.00242616485175652
"Nuak1",1.40719200261363e-07,0.421035911262823,0.141,0.084,0.0024544242909587
"Calm1",1.47973979720285e-07,0.398583091120595,0.305,0.229,0.00258096215428121
"Abhd6",1.49618251746205e-07,0.499307396210081,0.1,0.053,0.00260964154695731
"Tox4",1.53165173256744e-07,0.410751053502391,0.104,0.056,0.00267150695194413
"Rps7",1.63642164299155e-07,0.58892457673311,0.1,0.056,0.00285424662970586
"Snx6",1.73347251720097e-07,0.401349189802833,0.135,0.08,0.00302352276450193
"Gas6",1.94248137060637e-07,0.363322934645794,0.119,0.066,0.00338807600661163
"Abl1",2.0493140061572e-07,0.519158131994734,0.118,0.067,0.00357441348953938
"Mgll",2.08536855004604e-07,0.517240553189039,0.104,0.057,0.00363729982499031
"Igsf8",2.72425163913124e-07,0.435871120644928,0.102,0.055,0.00475163970897272
"Fth1",3.44730529716921e-07,-0.128110904403052,0.387,0.496,0.00601278989932254
"Ube2j1",3.67043317671481e-07,0.464259608745076,0.108,0.061,0.00640196954682598
"Pik3cg",3.74274275268138e-07,0.572797859242827,0.16,0.103,0.00652809190922686
"Npc2",4.06933394307254e-07,-0.295604741416184,0.218,0.306,0.00709773226350712
"Rgmb",4.17935264469835e-07,0.51253077330048,0.107,0.061,0.00728962688288287
"Itgb1",4.21281993325111e-07,0.667872364340238,0.22,0.156,0.00734800052757659
"Twf2",4.21316828605524e-07,0.572211192560191,0.142,0.089,0.00734860812453755
"Plekho1",4.56338341641688e-07,0.519957893276807,0.228,0.166,0.00795945335491433
"Hexa",4.57429174030744e-07,-0.21177718174442,0.313,0.399,0.00797847965344424
"Fmnl1",4.58298767909776e-07,0.426950589537033,0.12,0.072,0.00799364710988231
"Aldoa",5.1472746201693e-07,0.556221778840953,0.227,0.167,0.00897787639249929
"Slc7a7",5.19960398489484e-07,0.292549895117465,0.152,0.095,0.00906914927045358
"Btg2",6.02730549285786e-07,0.310041310256899,0.169,0.11,0.0105128262406427
"St6galnac4",6.2110675391994e-07,0.413856483481641,0.103,0.058,0.0108333440018716
"Rnf187",6.36371319553909e-07,0.451076426095338,0.102,0.057,0.0110995885556593
"Npm1",6.36884918728899e-07,-0.144924957528445,0.089,0.149,0.0111085467524695
"Pik3ap1",6.72160653447237e-07,0.365765507612166,0.136,0.083,0.0117238261174267
"Fermt3",7.96002053087778e-07,0.443641762755487,0.172,0.115,0.013883867809957
"Arhgdia",8.12865650427945e-07,-0.178689256872363,0.141,0.214,0.0141780026747642
"Zbtb7a",8.43317728989462e-07,0.366138201810077,0.135,0.081,0.0147091478290342
"Havcr2",9.94755519845133e-07,0.402063247668391,0.241,0.174,0.0173505257771388
"Nr3c1",1.09544643302641e-06,0.254802378408509,0.175,0.114,0.0191067766848466
"Csnk1e",1.11453630908526e-06,0.585130362942309,0.18,0.121,0.0194397423030652
"Fscn1",1.13421860953531e-06,-0.141467667779158,0.204,0.293,0.0197830409875149
"Rpl6",1.18890053017444e-06,0.67285716057754,0.194,0.147,0.0207368030473025
"Ptpre",1.19296946794986e-06,0.470761422903386,0.175,0.117,0.0208077734599815
"Eif1",1.19713811584203e-06,0.588852895541228,0.225,0.169,0.0208804830165167
"Gna15",1.46880698721538e-06,0.275977615082445,0.187,0.125,0.0256189314710107
"Fam102b",2.0614508812021e-06,0.427046970707294,0.249,0.186,0.0359558262699271
"Evl",2.26458884718033e-06,0.415730736627266,0.167,0.111,0.0394989586725192
"Snx2",2.30210656270582e-06,0.367331546238458,0.105,0.061,0.0401533426667149
"P2ry12",2.36189653234679e-06,0.426060118007805,0.848,0.81,0.0411961993171928
"Ywhae",2.54261946585449e-06,-0.134033238910698,0.162,0.237,0.044348368723434
"Sla",2.7339605252555e-06,0.510154835466457,0.149,0.098,0.0476857394815065
"Tpst2",2.73492862512088e-06,0.504962157260795,0.137,0.087,0.0477026250793584
"Rps15a",3.1760542102456e-06,-0.19378267711122,0.15,0.228,0.0553967375351037
"Mrpl52",3.47775074709471e-06,0.500568498876222,0.108,0.064,0.060658928530826
"Erp29",3.65836426256646e-06,0.489999782828805,0.264,0.202,0.0638091894676842
"Tax1bp1",4.47965083582026e-06,0.334746090418256,0.121,0.074,0.078134069878377
"Lyn",4.8086866851901e-06,0.467878107460153,0.401,0.336,0.0838731131630858
"Clta",5.15118189038059e-06,0.301646409410187,0.278,0.218,0.0898469145320183
"Ncoa3",5.58046417496054e-06,0.364224040900471,0.108,0.064,0.0973344561396618
"Rps10",5.97724698120403e-06,-0.121836534018227,0.188,0.272,0.104255141846161
