"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Cell_Type"
"Gtpbp2",1.02534206600588e-09,-0.282520019657213,0.124,0.187,1.87247968093994e-05,"capEC"
"Ythdf2",5.06851230855448e-07,-0.279363232137303,0.139,0.19,0.0092561171778821,"capEC"
"Mfap1a",7.8903813766505e-09,-0.278987196097582,0.135,0.196,0.0001440941447003,"capEC"
"Abcg1",1.79281966122307e-06,-0.278756170151516,0.094,0.136,0.0327404726532557,"capEC"
"Mospd1",2.0881920838262e-11,-0.277864562384042,0.262,0.353,3.8134563834834e-07,"capEC"
"Rrnad1",2.9888680261626e-07,-0.276325544067241,0.068,0.108,0.0054582707893781,"capEC"
"Slc25a17",4.03963334392952e-07,-0.275732416684723,0.086,0.13,0.0073771784126841,"capEC"
"Enpp2",7.44312308310634e-09,-0.275155875747868,0.104,0.159,0.0001359263137436,"capEC"
"Trim16",4.12249985316514e-11,-0.27452267454675,0.244,0.334,7.52850923185017e-07,"capEC"
"Btbd1",2.95265942035009e-13,-0.273102252725209,0.253,0.356,5.39214663344333e-09,"capEC"
"Tmx1",5.87308845513116e-10,-0.272266637611609,0.182,0.256,1.07254341367605e-05,"capEC"
"Atg5",1.70735681514832e-08,-0.270999153457286,0.191,0.261,0.0003117975015823,"capEC"
"Zfp560",3.49412912407399e-07,-0.270492148432833,0.108,0.156,0.0063809786063839,"capEC"
"Malsu1",6.89635796397154e-07,-0.265476197217594,0.136,0.188,0.0125941289138048,"capEC"
"Kif5b",1.8014888963518e-11,0.26545109848557,0.779,0.787,3.28987902251765e-07,"capEC"
"Anapc10",4.76156491511609e-10,-0.264838813875032,0.123,0.188,8.695569847985e-06,"capEC"
"Maea",2.84423966039021e-10,-0.263765205301146,0.193,0.274,5.1941504678046e-06,"capEC"
"Lamtor1",1.16446483108803e-10,-0.26329844095504,0.208,0.291,2.12654567453296e-06,"capEC"
"Usf2",2.93601019142632e-11,-0.261358224662934,0.222,0.309,5.36174181158275e-07,"capEC"
"Stk19",9.37271882361499e-07,-0.261317970510581,0.116,0.165,0.0171164591156857,"capEC"
"Rbm48",2.20312101945713e-07,-0.25999133356464,0.068,0.109,0.0040233396057326,"capEC"
"Rpl23a",1.49861146163535e-11,0.25771742291407,0.834,0.85,2.73676425123848e-07,"capEC"
"Polr3gl",1.32763642926649e-07,-0.257584854058221,0.086,0.132,0.0024245296471264,"capEC"
"Fas",6.99807811052434e-15,-0.257264976262238,0.385,0.514,1.27798902454396e-10,"capEC"
"Akap8l",4.60488071783873e-13,-0.257254702828427,0.233,0.333,8.4094331669171e-09,"capEC"
"Wasf2",2.58032124964016e-09,0.25402063776611,0.763,0.803,4.71218266609286e-05,"capEC"
"Plscr4",1.3018357069341e-17,-0.253972094427961,0.457,0.604,2.37741236800305e-13,"capEC"
"Dnajb1",3.0251710621217e-09,-0.253302183265393,0.13,0.192,5.52456739364665e-05,"capEC"
"Inpp1",2.31727193554804e-10,-0.253047271765009,0.162,0.238,4.23180200869783e-06,"capEC"
"Zbtb7a",1.32606922250329e-12,-0.252285898934015,0.377,0.486,2.42166761413552e-08,"capEC"
"Prpf38a",1.44036823842742e-07,-0.251694090048023,0.128,0.182,0.0026304004770161,"capEC"
"Snrnp48",1.37706187521698e-09,-0.251281434208155,0.164,0.232,2.51479039652126e-05,"capEC"
"Prxl2c",3.4452874351206e-12,-0.25007139899575,0.22,0.312,6.29178391401724e-08,"capEC"
