"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Cell_Type"
"Creb1",1.3009266240351e-10,-0.402007258578885,0.211,0.364,2.30329058785415e-06,"vcapEC"
"Gapvd1",1.76355056896973e-13,-0.401969851334448,0.247,0.432,3.12236628236091e-09,"vcapEC"
"Vps13b",4.24191673978138e-14,-0.401493167250224,0.185,0.355,7.51031358778293e-10,"vcapEC"
"Abcd3",3.8374209425665e-10,-0.401430077563221,0.107,0.217,6.79415377881399e-06,"vcapEC"
"Tnip2",3.56806162922154e-09,-0.401401790791477,0.069,0.153,6.31725311453674e-05,"vcapEC"
"Atl2",4.83136451477957e-08,-0.40121931048639,0.098,0.188,0.0008553930873417,"vcapEC"
"Hdac7",6.0888522525616e-18,-0.401178832048309,0.305,0.556,1.07803129131603e-13,"vcapEC"
"Vps53",8.88950349134619e-09,-0.401062359838366,0.093,0.186,0.0001573886593142,"vcapEC"
"Slc25a40",3.91146927291171e-07,-0.401011272995362,0.061,0.128,0.0069252563476901,"vcapEC"
"Zfp281",2.58153639686822e-06,-0.400849455121796,0.074,0.139,0.0457061019065518,"vcapEC"
"Fam160b1",2.82528799215693e-10,-0.400774062985472,0.163,0.295,5.00217239011384e-06,"vcapEC"
"Cdk12",1.29193099097656e-12,-0.40069032032724,0.284,0.471,2.287363819524e-08,"vcapEC"
"Cacul1",2.56996685871273e-08,-0.400427082743679,0.084,0.171,0.000455012632335,"vcapEC"
"Atg16l1",4.64447472083746e-07,-0.400350096209529,0.054,0.116,0.0082230424932427,"vcapEC"
"Adamtsl2",1.95150634422995e-06,-0.400081780308875,0.049,0.105,0.0345514198245913,"vcapEC"
"Zfp704",1.40875533764071e-13,-0.400017931839815,0.192,0.362,2.49420132529288e-09,"vcapEC"
"Dst",2.9807734880408e-18,-0.398553549350965,0.316,0.554,5.27745946057624e-14,"vcapEC"
"Tal1",6.69492692809068e-12,-0.398302371688633,0.106,0.228,1.18533681261846e-07,"vcapEC"
"Map4k3",3.46865775219387e-19,-0.397209419734638,0.331,0.581,6.14125855025925e-15,"vcapEC"
"Prkar2b",2.90112521746511e-09,-0.396853995351189,0.06,0.141,5.13644219752197e-05,"vcapEC"
"Pam",3.10159873864163e-17,-0.396341675185064,0.372,0.619,5.49138056676501e-13,"vcapEC"
"Gdap2",1.81722546227265e-06,-0.396089937519245,0.053,0.111,0.0321739768095373,"vcapEC"
"Pcnx",2.38400120914497e-13,-0.3956920539844,0.252,0.441,4.22087414079118e-09,"vcapEC"
"Nfia",1.07254376869588e-12,-0.395243070080771,0.463,0.662,1.89893874247605e-08,"vcapEC"
"Tmem230",2.56479242055068e-07,-0.395129398936807,0.061,0.13,0.0045409649805849,"vcapEC"
"4930402H24Rik",6.02536253793206e-09,-0.394834714658702,0.142,0.256,0.000106679043734,"vcapEC"
"Fam118b",3.03763790943131e-07,-0.394532367968901,0.125,0.217,0.0053781379186481,"vcapEC"
"Tmem126a",3.55258900054703e-10,-0.394169262519544,0.107,0.217,6.28985882546851e-06,"vcapEC"
"Ap3s1",7.40581293330786e-16,-0.394024630428674,0.358,0.598,1.31119917984216e-11,"vcapEC"
"Kmt2c",2.69479428785123e-15,-0.393477074322636,0.357,0.584,4.7711332866406e-11,"vcapEC"
"Vasp",1.93534324334246e-12,-0.393287737893792,0.235,0.414,3.42652521233782e-08,"vcapEC"
"Gpbp1l1",6.29178568379337e-14,-0.393082997259738,0.184,0.357,1.11396065531562e-09,"vcapEC"
"Mgat4b",1.12860464440583e-10,-0.392950929510037,0.149,0.281,1.99819452292053e-06,"vcapEC"
"Fam76b",8.99683034020944e-12,-0.392884901547631,0.171,0.32,1.59288881173408e-07,"vcapEC"
"Sp140",6.95838878325908e-07,-0.39252574307183,0.061,0.126,0.0123198273407602,"vcapEC"
"Thap7",5.52228235246449e-07,-0.392399151877602,0.07,0.14,0.0097772009050383,"vcapEC"
"Tbc1d30",9.90513431108029e-07,-0.39115404672873,0.086,0.159,0.0175370402977677,"vcapEC"
"Akap10",3.41876528811458e-09,-0.390974296384551,0.114,0.217,6.05292394260686e-05,"vcapEC"
"Pbx1",1.08428330347844e-10,-0.390261126305666,0.166,0.299,1.91972358880857e-06,"vcapEC"
"Ube2q2",3.55252767115587e-07,-0.390084707198553,0.092,0.172,0.0062897502417814,"vcapEC"
"Stk19",1.97281677761914e-09,-0.390028387145627,0.104,0.207,3.49287210477469e-05,"vcapEC"
"Tm9sf1",1.10123323248945e-08,-0.389661534158204,0.089,0.179,0.0001949733438122,"vcapEC"
"Dlg1",1.17994258135371e-10,-0.389029934560694,0.177,0.32,2.08908834028674e-06,"vcapEC"
"Sil1",1.40616102317762e-07,-0.388950229948871,0.048,0.111,0.0024896080915359,"vcapEC"
"Vwa5a",7.65532022034929e-10,-0.388855760812044,0.116,0.226,1.35537444501284e-05,"vcapEC"
"Tpk1",9.346494598157e-07,-0.388623094325385,0.084,0.157,0.016547968686037,"vcapEC"
"Clk2",5.90559519269017e-07,-0.388383206462396,0.076,0.148,0.010455856288658,"vcapEC"
"Tsc22d2",1.8176748797102e-10,-0.388061680184026,0.161,0.295,3.21819337452691e-06,"vcapEC"
"Brpf1",1.49069146202541e-06,-0.388039942213682,0.064,0.128,0.0263926923351599,"vcapEC"
"Zfp292",2.27381541978743e-13,-0.387221482914835,0.281,0.478,4.02579020073364e-09,"vcapEC"
"Tusc3",1.19262686530124e-07,-0.387002088020959,0.084,0.165,0.0021115458650158,"vcapEC"
"Nsd3",5.98353160781268e-17,-0.38685836861606,0.306,0.541,1.05938427116323e-12,"vcapEC"
"B430010I23Rik",2.1810763824017e-13,-0.386753303712854,0.177,0.342,3.86159573504222e-09,"vcapEC"
"Itih5",3.11584873149804e-24,-0.386508445788509,0.808,0.95,5.51661017911728e-20,"vcapEC"
"Klhl20",6.8109850970255e-08,-0.386085985320936,0.075,0.153,0.0012058849114283,"vcapEC"
"Itprid2",2.06990325903978e-08,-0.386025475112391,0.114,0.211,0.0003664763720129,"vcapEC"
"Ap1ar",1.27426628747319e-06,-0.386020329562202,0.081,0.154,0.0225608846197129,"vcapEC"
"Rnf139",7.02484807059245e-07,-0.385891613000379,0.09,0.167,0.0124374935089839,"vcapEC"
"2300009A05Rik",1.88501567558443e-08,-0.385706276068448,0.088,0.177,0.0003337420253622,"vcapEC"
"Zrsr2",2.31162535620925e-11,-0.385349716087223,0.142,0.274,4.09273269316849e-07,"vcapEC"
"Cyyr1",1.38080566636454e-16,-0.384697101486362,0.714,0.886,2.44471643229841e-12,"vcapEC"
"Trip12",1.85187723109136e-14,-0.384381797782875,0.242,0.432,3.27874863764725e-10,"vcapEC"
"Cdyl",1.90685120001409e-09,-0.38408103535171,0.092,0.189,3.37608004962495e-05,"vcapEC"
"Numb",1.01808086753608e-13,-0.3834577930819,0.253,0.445,1.80251217597263e-09,"vcapEC"
"Csnk1g3",5.84050654189342e-12,-0.383369220938714,0.175,0.327,1.03406168324223e-07,"vcapEC"
"Srpk2",1.30411613233551e-10,-0.383261665566789,0.163,0.3,2.30893761230002e-06,"vcapEC"
"Lnpep",7.04109323952389e-15,-0.38318202567456,0.224,0.417,1.2466255580577e-10,"vcapEC"
"Asap1",2.3322177487404e-15,-0.382702278650479,0.383,0.618,4.12919152414488e-11,"vcapEC"
"Uvrag",3.18299540267904e-18,-0.382487336114368,0.213,0.426,5.63549336044324e-14,"vcapEC"
"Pgp",5.54383445920026e-14,-0.382065060704672,0.174,0.341,9.81535891001407e-10,"vcapEC"
"Stard3",2.65950372852246e-06,-0.381509526405881,0.046,0.1,0.0470865135134901,"vcapEC"
"Zfp207",4.22103927691964e-15,-0.381256512902984,0.191,0.372,7.47335003978622e-11,"vcapEC"
"Gpr107",6.39916166574292e-08,-0.381079320489342,0.078,0.159,0.0011329715729197,"vcapEC"
"Zbtb20",6.11797085345576e-26,-0.380416172698768,0.879,0.981,1.08318673960434e-21,"vcapEC"
"Arhgef5",3.14099812521142e-10,-0.380392783492101,0.156,0.282,5.56113718068682e-06,"vcapEC"
"Ddx3x",5.6005400924087e-15,-0.379969635560011,0.34,0.577,9.91575623360961e-11,"vcapEC"
"Pdxdc1",1.13202898421257e-13,-0.3792597492041,0.17,0.334,2.00425731654836e-09,"vcapEC"
"Cd40",4.5750690173947e-08,-0.379209004877609,0.11,0.203,0.0008100159695297,"vcapEC"
"Ggta1",6.32888526011736e-07,-0.379205375947312,0.069,0.139,0.0112052913530378,"vcapEC"
"Cecr2",7.54723561766805e-08,-0.379138831042852,0.09,0.174,0.0013362380661081,"vcapEC"
"Prkd1",1.27584639184476e-06,-0.379132016808469,0.084,0.154,0.0225888603676115,"vcapEC"
"Sec31a",2.07651236555124e-11,-0.378750063604323,0.177,0.326,3.67646514320847e-07,"vcapEC"
"Rps6kb1",5.12691774690627e-12,-0.378719383221037,0.165,0.313,9.07720787089756e-08,"vcapEC"
"Armc8",1.03455140245652e-07,-0.378422637041927,0.105,0.194,0.0018316732580492,"vcapEC"
"Sufu",6.64081573741708e-08,-0.37838553026622,0.043,0.106,0.0011757564263096,"vcapEC"
"Adam10",1.13930567974742e-14,-0.378052686320688,0.532,0.748,2.01714070599281e-10,"vcapEC"
"Gpalpp1",3.81190773160002e-08,-0.377649452961002,0.119,0.217,0.0006748982638797,"vcapEC"
"Plcb4",2.18377509009801e-18,-0.377443455538391,0.572,0.786,3.86637379701852e-14,"vcapEC"
"Luzp1",6.82374357628053e-19,-0.376735699765187,0.7,0.901,1.20814380018047e-14,"vcapEC"
"Plscr4",2.1651520006626e-12,-0.376324932276567,0.473,0.68,3.83340161717314e-08,"vcapEC"
"Ube2h",1.74164937932488e-12,-0.376246896550561,0.224,0.398,3.0835902260947e-08,"vcapEC"
"Hjurp",4.99837490628722e-08,-0.376226296917726,0.082,0.166,0.0008849622771581,"vcapEC"
"Btbd10",4.5855821482184e-08,-0.3757259361996,0.103,0.194,0.000811877319342,"vcapEC"
"Rufy1",1.74358256835835e-07,-0.375403269138158,0.123,0.216,0.0030870129372784,"vcapEC"
"Tmem87b",7.21789127553152e-11,-0.375039420697565,0.115,0.231,1.27792765033286e-06,"vcapEC"
"Wdr7",6.22731130024927e-08,-0.374757456871786,0.076,0.154,0.0011025454657091,"vcapEC"
"Mill2",4.00663045496877e-11,-0.374572660060436,0.238,0.398,7.09373922052221e-07,"vcapEC"
"Rnpc3",6.38929999346254e-07,-0.374438960552331,0.098,0.177,0.0113122556384254,"vcapEC"
"Leng8",2.96991617211104e-10,-0.374272642829011,0.093,0.197,5.2582365827226e-06,"vcapEC"
"Nsd1",2.80275833178562e-15,-0.374257013539564,0.382,0.625,4.96228362642645e-11,"vcapEC"
"Mast2",7.93013501233418e-08,-0.374203854995113,0.092,0.177,0.0014040304039337,"vcapEC"
"Zfp277",8.49700419096073e-09,-0.373430562760101,0.12,0.223,0.0001504394592009,"vcapEC"
"Eogt",1.2800092534023e-14,-0.373371392475028,0.447,0.678,2.26625638314876e-10,"vcapEC"
"Atf7",9.00856579964016e-12,-0.372904345806278,0.253,0.43,1.59496657482629e-07,"vcapEC"
"Nup160",9.52843905645089e-07,-0.372859935917988,0.064,0.129,0.0168701013494463,"vcapEC"
"Safb2",1.24160870599765e-06,-0.372304956506402,0.113,0.195,0.0219826821396885,"vcapEC"
"Znrf1",4.92507512005093e-16,-0.372201995971423,0.355,0.593,8.71984550005017e-12,"vcapEC"
"Ambra1",7.29706596446331e-12,-0.372180272478843,0.155,0.295,1.29194552900823e-07,"vcapEC"
"Cox16",3.19062879408437e-12,-0.371863364504498,0.242,0.414,5.64900827992639e-08,"vcapEC"
"2810013P06Rik",1.36557049451007e-08,-0.37176069102158,0.126,0.229,0.000241774256053,"vcapEC"
"Colgalt2",6.53851801985795e-13,-0.37152151792595,0.175,0.335,1.15764461541585e-08,"vcapEC"
"Limd1",3.59891927307512e-08,-0.370399928119833,0.071,0.151,0.0006371886572979,"vcapEC"
"Map7",7.40033403052394e-07,-0.369693985769419,0.074,0.145,0.0131022914010426,"vcapEC"
"Birc6",5.71515889208657e-15,-0.369161024647635,0.348,0.572,1.01186888184393e-10,"vcapEC"
"Tgfbr1",1.07706404961128e-09,-0.368897747404051,0.123,0.234,1.90694189983678e-05,"vcapEC"
"Zfp592",3.57162194959865e-07,-0.368697683225548,0.104,0.191,0.0063235566617644,"vcapEC"
"Txndc15",1.00244604250873e-10,-0.368521345192276,0.177,0.32,1.7748307182617e-06,"vcapEC"
"Zdhhc17",5.56950499367127e-10,-0.368410716075482,0.109,0.218,9.86080859129498e-06,"vcapEC"
"Pcmtd1",1.38141258119407e-17,-0.367988741163985,0.637,0.848,2.4457909750041e-13,"vcapEC"
"Arhgap18",7.39056474264308e-08,-0.367607147339282,0.133,0.234,0.0013084994876849,"vcapEC"
"Wls",2.86414618222275e-10,-0.367433616615027,0.181,0.318,5.07097081562538e-06,"vcapEC"
"Gmeb1",4.25458238628655e-07,-0.367427584115632,0.064,0.132,0.0075327381149203,"vcapEC"
"Tceal1",1.00809359371629e-06,-0.367424681642261,0.051,0.11,0.017848297076747,"vcapEC"
"Htt",8.53465629205076e-07,-0.366999509921921,0.09,0.167,0.0151106089650759,"vcapEC"
"Phf6",5.68856681308497e-10,-0.366644383433925,0.099,0.204,1.00716075425669e-05,"vcapEC"
"Myef2",7.46789873797101e-09,-0.366255151981555,0.097,0.191,0.0001322191471557,"vcapEC"
"Mbnl2",1.08560391462619e-14,-0.366131796902237,0.409,0.658,1.92206173084567e-10,"vcapEC"
"Dusp23",7.50890020365005e-12,-0.365996488832848,0.179,0.332,1.32945078105624e-07,"vcapEC"
"Parg",7.32676633224782e-09,-0.365861441063995,0.12,0.224,0.0001297203979124,"vcapEC"
"Tent2",1.30203439031014e-08,-0.365498304380079,0.111,0.211,0.0002305251888044,"vcapEC"
"Rad54l2",2.55273914434315e-08,-0.36509775896132,0.073,0.152,0.0004519624655059,"vcapEC"
"Zfp652",1.26617899145865e-09,-0.365012212208257,0.166,0.295,2.24176990437754e-05,"vcapEC"
"Pi4ka",5.25343413018529e-08,-0.364546167575098,0.092,0.18,0.0009301205127493,"vcapEC"
"Taf15",4.87154030872021e-13,-0.364123798992644,0.208,0.386,8.62506211658913e-09,"vcapEC"
"Rictor",5.15941671333629e-13,-0.363997074146502,0.284,0.483,9.13474729096191e-09,"vcapEC"
"R3hdm1",2.00388893720307e-15,-0.363936290033575,0.198,0.384,3.54788536331803e-11,"vcapEC"
"Sqor",1.57077303242493e-08,-0.363908709549577,0.094,0.185,0.0002781053653908,"vcapEC"
"Ube2e3",6.92780623024285e-12,-0.363134338199199,0.247,0.427,1.2265680930645e-07,"vcapEC"
"Stxbp5",2.17621764786452e-10,-0.362897285900039,0.095,0.2,3.85299334554414e-06,"vcapEC"
"Fnbp4",3.1474009392664e-08,-0.362759352157188,0.098,0.189,0.0005572473362971,"vcapEC"
"Fgfr2",4.87007644451952e-13,-0.362642749325995,0.19,0.355,8.62247034502181e-09,"vcapEC"
"Rbms1",3.00503478299549e-16,-0.362128616093526,0.643,0.854,5.32041408329352e-12,"vcapEC"
"Usf3",1.8401958253796e-09,-0.361909448721339,0.11,0.217,3.25806670883457e-05,"vcapEC"
"Itgav",1.26378374598456e-07,-0.361650689621521,0.071,0.146,0.0022375291222656,"vcapEC"
"Cdk17",1.51708744535565e-15,-0.361371085730501,0.372,0.613,2.68600332200217e-11,"vcapEC"
"Vamp4",8.67316762477185e-15,-0.361131010063278,0.248,0.453,1.53558432796586e-10,"vcapEC"
"Chchd3",6.50580030430595e-11,-0.36096765436787,0.242,0.416,1.15185194387737e-06,"vcapEC"
"Clpx",4.59359670931429e-09,-0.360848202663715,0.137,0.251,8.13296297384095e-05,"vcapEC"
"Usp4",1.04874988003393e-09,-0.360812674381983,0.14,0.26,1.85681166260007e-05,"vcapEC"
"Ric8b",6.69773419764539e-07,-0.360639365506862,0.06,0.125,0.0118583383969312,"vcapEC"
"Zfp609",4.53035995907252e-09,-0.360143230192769,0.12,0.224,8.02100230753791e-05,"vcapEC"
"Mtmr12",1.65498954972899e-09,-0.360064975208769,0.085,0.18,2.93015899779518e-05,"vcapEC"
"Gas6",3.0986364444354e-14,-0.359988876751127,0.315,0.529,5.48613582487288e-10,"vcapEC"
"Etf1",3.30987626857614e-10,-0.359983971261217,0.157,0.286,5.86013593351405e-06,"vcapEC"
"Hgsnat",1.39036870016118e-07,-0.35956994258086,0.095,0.18,0.0024616477836353,"vcapEC"
"Pspc1",1.43214366023945e-10,-0.359127493264645,0.088,0.191,2.53561035045394e-06,"vcapEC"
"Efr3a",8.90003401178087e-11,-0.358723287997174,0.141,0.268,1.5757510217858e-06,"vcapEC"
"Farsb",1.32750337883601e-07,-0.35836003274572,0.113,0.205,0.0023503447322291,"vcapEC"
"Atf7ip",1.69954909540614e-10,-0.358152788852794,0.211,0.361,3.00905167341657e-06,"vcapEC"
"Rab31",7.09026702869867e-08,-0.357764570497233,0.132,0.232,0.0012553317774311,"vcapEC"
"Leo1",6.69786257856842e-07,-0.356983862487661,0.061,0.126,0.0118585656953554,"vcapEC"
"Abhd6",6.19181555207111e-07,-0.356682372073101,0.102,0.183,0.0109626094349419,"vcapEC"
"Inpp5d",3.18252601603518e-09,-0.356113537281708,0.104,0.205,5.63466231139028e-05,"vcapEC"
"Ssbp3",7.34058465490194e-07,-0.355788770089538,0.068,0.136,0.0129965051315039,"vcapEC"
"Grsf1",1.69798569464564e-06,-0.35576118711255,0.085,0.158,0.0300628367237011,"vcapEC"
"Afap1",1.05025235758567e-08,-0.3555784904247,0.102,0.197,0.0001859471799105,"vcapEC"
"Lemd3",2.94733649277649e-07,-0.355561027410125,0.08,0.157,0.0052182592604607,"vcapEC"
"Man1a2",1.12375150241024e-10,-0.35544085349843,0.202,0.352,1.98960203501733e-06,"vcapEC"
"Scyl2",4.19391315822694e-08,-0.355360681887886,0.087,0.172,0.000742532324664,"vcapEC"
"Pphln1",1.095955081811e-07,-0.355030480722992,0.09,0.174,0.0019403884723463,"vcapEC"
"Stx5a",6.39454308819082e-10,-0.354864149678686,0.178,0.314,1.13215385376418e-05,"vcapEC"
"Map2k4",5.87785758647191e-11,-0.354573840562113,0.141,0.269,1.04067468568485e-06,"vcapEC"
"Srsf6",8.56146720665642e-09,-0.354107948805057,0.124,0.232,0.0001515807768938,"vcapEC"
"Tlk1",3.59316624435543e-12,-0.35407693167994,0.236,0.409,6.36170083563128e-08,"vcapEC"
"Eps15",4.73838095991847e-14,-0.353492958827178,0.2,0.387,8.38930348953565e-10,"vcapEC"
"Trappc8",2.34125185561022e-08,-0.353384885382093,0.176,0.296,0.0004145186410357,"vcapEC"
"Phip",1.74072977363369e-12,-0.353247673355866,0.26,0.445,3.08196206421845e-08,"vcapEC"
"Gls",1.49434685891657e-14,-0.353234595279386,0.216,0.403,2.64574111371178e-10,"vcapEC"
"Ndufaf4",2.48471673820891e-06,-0.353036111437581,0.109,0.188,0.0439919098499888,"vcapEC"
"Nudt14",4.20908027465089e-09,-0.352996904855912,0.078,0.168,7.45217662626941e-05,"vcapEC"
"Timm22",2.13137531285799e-08,-0.352942665368627,0.093,0.183,0.0003773599991415,"vcapEC"
"Arhgef28",1.97421254022877e-08,-0.352705158216769,0.098,0.191,0.0003495343302475,"vcapEC"
"Vti1a",1.59879620377907e-13,-0.352615632040301,0.237,0.418,2.83066867879084e-09,"vcapEC"
"Tet3",1.21258479979896e-08,-0.352485496998159,0.11,0.209,0.0002146881388044,"vcapEC"
"Ogdh",6.38900710666964e-14,-0.352446447343093,0.211,0.397,1.13117370823586e-09,"vcapEC"
"Wdr26",1.32229800352911e-12,-0.352443260122399,0.192,0.358,2.34112861524828e-08,"vcapEC"
"R3hdm4",8.77970616962842e-07,-0.352257551731831,0.081,0.156,0.0155444697733271,"vcapEC"
"Lasp1",1.27773370403262e-12,-0.352255216107498,0.207,0.381,2.26222752298976e-08,"vcapEC"
"Phf3",1.0915811377018e-12,-0.351826183310809,0.278,0.473,1.93264440430104e-08,"vcapEC"
"Efemp2",2.33306085595804e-06,-0.351815646818009,0.063,0.125,0.041306842454737,"vcapEC"
"Fam13c",4.90582228394768e-13,-0.35031135680997,0.43,0.655,8.68575835372937e-09,"vcapEC"
"Heatr5a",5.07311704920727e-12,-0.350076811712832,0.187,0.343,8.98195373562147e-08,"vcapEC"
"Tram2",6.23979349536877e-08,-0.350062321694053,0.039,0.1,0.001104755438355,"vcapEC"
"Clasp1",2.48287776827408e-12,-0.350033351204777,0.13,0.264,4.39593508872925e-08,"vcapEC"
"Wac",5.41550959939756e-14,-0.349713055132393,0.359,0.583,9.58815974573339e-10,"vcapEC"
"Kansl1",6.89542903895192e-13,-0.349668967503129,0.413,0.622,1.22083571134644e-08,"vcapEC"
"Nek9",5.84454289376992e-09,-0.349481663462399,0.106,0.206,0.0001034776319341,"vcapEC"
"Slc12a6",6.19190946212621e-12,-0.349315906118086,0.225,0.393,1.09627757026945e-07,"vcapEC"
"Myl12a",4.48626718208431e-07,0.349148141748996,0.831,0.903,0.0079429360458802,"vcapEC"
"Tmem88",6.21603519341845e-09,-0.348390847174674,0.114,0.216,0.0001100549030994,"vcapEC"
"Usp33",2.3910304210286e-09,-0.34825882589141,0.122,0.233,4.23331936043113e-05,"vcapEC"
"Lats1",2.71390429877138e-09,-0.348040037250807,0.082,0.174,4.80496756097472e-05,"vcapEC"
"Axin2",2.72992189359492e-14,-0.347990855990801,0.25,0.444,4.83332671260981e-10,"vcapEC"
"Ints6",7.8235808091058e-11,-0.347984224212091,0.105,0.22,1.38516498225218e-06,"vcapEC"
"Agtrap",1.01470585201232e-06,-0.347910784440262,0.084,0.159,0.0179653671098782,"vcapEC"
"Sgta",6.13162867046277e-11,-0.347878855592213,0.161,0.3,1.08560485610543e-06,"vcapEC"
"Churc1",3.12929812699805e-08,-0.347305752588071,0.142,0.253,0.000554042233385,"vcapEC"
"Med1",3.49486852290574e-09,-0.347087348696443,0.14,0.257,6.18766471980462e-05,"vcapEC"
"Nup153",8.63394485663293e-07,-0.346922683464823,0.102,0.185,0.0152863993686686,"vcapEC"
"Lef1",9.41951310514526e-24,-0.346899685694875,0.844,0.961,1.66772479526597e-19,"vcapEC"
"Snx19",1.08402877676958e-06,-0.346496795660651,0.082,0.155,0.0191927294927054,"vcapEC"
"Smad2",2.53992855253074e-10,-0.345681954999802,0.141,0.266,4.49694350225567e-06,"vcapEC"
"Vkorc1l1",4.08181103773488e-08,-0.345427721487838,0.094,0.182,0.0007226846442309,"vcapEC"
"Upf3b",2.89134916253236e-10,-0.345241427472145,0.127,0.245,5.11913369226355e-06,"vcapEC"
"Wdr33",9.34737822583224e-14,-0.345146731974499,0.232,0.428,1.6549533148836e-09,"vcapEC"
"Dr1",2.91854958973692e-07,-0.345099298345981,0.078,0.155,0.0051672920486292,"vcapEC"
"Fam92a",1.33717760280385e-07,-0.344997835228001,0.097,0.183,0.0023674729457642,"vcapEC"
"Myo6",1.91879244923869e-14,-0.34440387972682,0.272,0.48,3.3972220313771e-10,"vcapEC"
"Evi5",6.68201085673734e-11,-0.344288555350185,0.223,0.384,1.18305002218535e-06,"vcapEC"
"Mad1l1",1.37611474165426e-06,-0.344223904164119,0.049,0.106,0.0243641115009887,"vcapEC"
"Zic2",4.69328432273807e-13,-0.343910209893413,0.302,0.511,8.30945989340775e-09,"vcapEC"
"Fzd6",2.9936629483808e-13,-0.34390456518352,0.462,0.691,5.3002802501082e-09,"vcapEC"
"Diaph1",7.46433531080441e-13,-0.343286460056943,0.234,0.414,1.32156056677792e-08,"vcapEC"
"Snf8",3.01542001261278e-12,-0.343022559699729,0.188,0.35,5.33880113233093e-08,"vcapEC"
"Bmp2k",2.87222613876421e-10,-0.342983590626239,0.104,0.214,5.08527637868203e-06,"vcapEC"
"Kmt2b",1.65656544887658e-07,-0.342368307248545,0.101,0.188,0.0029329491272359,"vcapEC"
"Dlat",5.34729979340132e-07,-0.342289329731281,0.094,0.174,0.009467394284217,"vcapEC"
"Syde1",7.430382526103e-07,-0.341485352902765,0.07,0.139,0.0131554922624654,"vcapEC"
"Ppp2r3a",5.3172576353284e-10,-0.340903448029918,0.204,0.346,9.41420464334894e-06,"vcapEC"
"Galnt7",4.44627022640383e-08,-0.340648067189636,0.07,0.147,0.0007872121435847,"vcapEC"
"Trappc13",8.47561577962261e-08,-0.340468069467138,0.103,0.194,0.0015006077737821,"vcapEC"
"Kin",1.6493313909746e-06,-0.340297509556466,0.125,0.209,0.0292014122772052,"vcapEC"
"Ccnl1",3.62438159611747e-11,-0.340282468106364,0.266,0.44,6.41696761592598e-07,"vcapEC"
"Pan3",1.27086885371072e-11,-0.340137447183785,0.273,0.46,2.25007330549483e-07,"vcapEC"
"Mob1b",1.71621820835224e-06,-0.339762793084994,0.072,0.139,0.0303856433788765,"vcapEC"
"Kdm5c",2.80470319073299e-08,-0.339305359251068,0.139,0.246,0.0004965726999192,"vcapEC"
"Nfx1",3.44621784720114e-10,-0.33908304738619,0.119,0.232,6.10152869846961e-06,"vcapEC"
"Tspan17",1.88161846125924e-12,-0.339072344454477,0.116,0.248,3.33140548565948e-08,"vcapEC"
"Fndc3b",1.69064896677917e-08,-0.338912387982535,0.128,0.232,0.0002993293995682,"vcapEC"
"Trp53",5.24538657867251e-09,-0.338887686203893,0.124,0.231,9.28695693753968e-05,"vcapEC"
"Map3k8",5.20813550524036e-11,-0.338232770199405,0.2,0.352,9.22100391202805e-07,"vcapEC"
"Rnf185",4.60074178368997e-09,-0.337388086944597,0.081,0.172,8.14561332802309e-05,"vcapEC"
"Cyb5b",2.29808262711113e-11,-0.337358319934811,0.202,0.36,4.06875529130026e-07,"vcapEC"
"Nrip1",6.0043589579217e-11,-0.336555881297974,0.194,0.348,1.06307175350004e-06,"vcapEC"
"Zfand5",1.79729280088802e-11,-0.33611432951557,0.357,0.565,3.18210690397224e-07,"vcapEC"
"Yipf5",5.81181756233959e-09,-0.336016628754889,0.146,0.265,0.0001028982299412,"vcapEC"
"Tnks",1.86609119919431e-09,-0.335711161360951,0.168,0.301,3.30391446817353e-05,"vcapEC"
"Dnajc1",3.04458636279912e-16,-0.334806358083913,0.327,0.558,5.39044015533585e-12,"vcapEC"
"Ipo11",1.53751045557926e-08,-0.33478855242398,0.149,0.263,0.0002722162261603,"vcapEC"
"Tmem245",2.29946982988114e-12,-0.334642811751018,0.228,0.401,4.07121133380457e-08,"vcapEC"
"St3gal1",3.31016558440331e-12,-0.334428002727883,0.269,0.45,5.86064816718606e-08,"vcapEC"
"Acadsb",2.62572692352557e-08,-0.334369261821671,0.109,0.207,0.0004648849518102,"vcapEC"
"Tpcn1",3.54758014010991e-12,-0.334219361391454,0.111,0.235,6.2809906380646e-08,"vcapEC"
"Asxl1",1.6081552801004e-10,-0.334012747498756,0.173,0.313,2.84723892341776e-06,"vcapEC"
"Mtch2",1.10691189887962e-10,-0.333945342683687,0.155,0.289,1.95978751696637e-06,"vcapEC"
"Tulp4",6.41525465993575e-12,-0.333502922971629,0.222,0.388,1.13582083754162e-07,"vcapEC"
"Cnot2",5.32759671470205e-10,-0.333476584554314,0.214,0.364,9.43250998337998e-06,"vcapEC"
"Cabin1",3.18080991483077e-08,-0.333462470857864,0.076,0.159,0.0005631623954207,"vcapEC"
"Fnip1",7.28487761191707e-09,-0.333446995398534,0.139,0.247,0.0001289787581189,"vcapEC"
"Pgm2",1.01515399120911e-07,-0.333443293489847,0.097,0.184,0.0017973301414357,"vcapEC"
"Hmgxb4",3.54131583463286e-09,-0.333209206626198,0.131,0.243,6.26989968521748e-05,"vcapEC"
"Erap1",5.10039855887315e-09,-0.333186778166781,0.132,0.243,9.03025564848491e-05,"vcapEC"
