"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Cell_Type"
"Nudt16l1",4.62889875918841e-07,-0.453959310394137,0.07,0.127,0.0084532949140298,"vcapEC"
"Palmd",2.02838945524267e-23,0.453896454658098,0.907,0.902,3.70424482316416e-19,"vcapEC"
"Slc7a1",3.54125468140074e-15,0.45129966540012,0.888,0.88,6.46703929917403e-11,"vcapEC"
"Eif2s1",4.50783899216272e-09,-0.449175721356628,0.198,0.298,8.23221556748756e-05,"vcapEC"
"Pam16",5.01890551537672e-07,-0.44849732181354,0.175,0.258,0.0091655252521809,"vcapEC"
"Tmem160",7.00854836606317e-12,-0.447171622275146,0.285,0.416,1.27990110261046e-07,"vcapEC"
"Lims1",9.87586890976849e-07,0.446947382921175,0.626,0.612,0.0180353118030192,"vcapEC"
"Ttll7",1.01039909243839e-13,0.446729359679866,0.74,0.687,1.84519082261098e-09,"vcapEC"
"Derl1",4.64125471345702e-08,-0.444722306666943,0.176,0.265,0.0008475859357715,"vcapEC"
"Tex261",4.53492744378999e-07,-0.444681499457844,0.228,0.318,0.0082816844978492,"vcapEC"
"Bola3",1.84352164792961e-07,-0.444546291176921,0.177,0.258,0.003366639233449,"vcapEC"
"Yeats4",1.63065057053044e-06,-0.44278551174604,0.126,0.193,0.029778940719027,"vcapEC"
"Snf8",6.8194231067373e-10,-0.440526519286049,0.236,0.35,1.24536304775237e-05,"vcapEC"
"Ephb4",1.29205815073872e-09,-0.44014976349938,0.235,0.349,2.35955659487905e-05,"vcapEC"
"Zmat2",2.71750842436219e-10,-0.439343581934559,0.295,0.414,4.96271388457023e-06,"vcapEC"
"Qdpr",7.24121547573049e-08,-0.437483833783292,0.203,0.295,0.0013223907701779,"vcapEC"
"Mrpl34",5.45234700669902e-08,-0.437129670177678,0.181,0.272,0.0009957076103633,"vcapEC"
"Prcp",2.75537647553216e-09,-0.436437172005442,0.148,0.241,5.03186851961683e-05,"vcapEC"
"Mark3",4.34279648946496e-07,0.435743990369403,0.532,0.5,0.0079308149490609,"vcapEC"
"Prdx5",8.61816432430102e-09,-0.433722013842354,0.169,0.261,0.0001573849168903,"vcapEC"
"Kdr",9.92250134218897e-17,0.432965898851434,0.868,0.875,1.81204719511055e-12,"vcapEC"
"Atp1b3",3.77554669427948e-16,-0.427593709003805,0.482,0.65,6.89490337309318e-12,"vcapEC"
"Fkbp3",7.2966358217696e-11,-0.424378793888983,0.322,0.455,1.33251163377156e-06,"vcapEC"
"Tra2a",5.97761271259433e-07,0.424010277240834,0.557,0.524,0.0109163163357398,"vcapEC"
"Impa1",5.4278940170644e-07,-0.422359920867259,0.189,0.272,0.009912420053963,"vcapEC"
"Tspan4",1.5963017842523e-09,-0.421599600269584,0.312,0.427,2.91516631840155e-05,"vcapEC"
"Plscr3",2.31172297621806e-06,-0.421299671688421,0.094,0.154,0.0422166849916942,"vcapEC"
"Nop53",4.36045337716559e-11,-0.420456428102667,0.346,0.471,7.96305995737981e-07,"vcapEC"
"Ctsb",1.16602738759983e-11,-0.417010981784295,0.279,0.414,2.1293992152348e-07,"vcapEC"
"Zmynd11",3.86196028046136e-07,0.416234137771222,0.569,0.529,0.0070527118641785,"vcapEC"
"Dusp3",3.74806763032978e-11,0.415466030759957,0.682,0.628,6.84472110650824e-07,"vcapEC"
"Aip",1.11181983002397e-08,-0.413116953776701,0.172,0.263,0.0002030405373589,"vcapEC"
"Notch1",1.28590969035247e-07,0.412909873391804,0.581,0.534,0.0023483282765216,"vcapEC"
"Tmem134",6.92379663827279e-09,-0.41171951983605,0.226,0.331,0.0001264423742081,"vcapEC"
"Pnrc2",8.43160031485326e-07,-0.411118430516384,0.172,0.252,0.015397788494985,"vcapEC"
"Cops7a",9.78026854916493e-07,-0.410447032273936,0.176,0.254,0.017860726424485,"vcapEC"
"Epn2",8.07170456976776e-08,0.406596397237315,0.633,0.601,0.0014740546885309,"vcapEC"
"Upf3a",4.99685074305348e-07,-0.401637017002287,0.174,0.255,0.0091252488269642,"vcapEC"
"Mesd",2.08372865777131e-09,-0.399657554541568,0.242,0.354,3.80530527482196e-05,"vcapEC"
"Exosc7",1.68510235662874e-06,-0.393096991886047,0.152,0.226,0.0307733392367541,"vcapEC"
"Git1",2.91393091849163e-08,-0.391456845369074,0.199,0.3,0.0005321420643349,"vcapEC"
"Utp3",5.61613755024195e-07,-0.389595239289974,0.201,0.289,0.0102561903942518,"vcapEC"
"Arid4a",1.36085054844258e-06,0.389516902996701,0.514,0.466,0.0248518527156583,"vcapEC"
"Bud31",3.15173954325426e-08,-0.389243300645035,0.198,0.296,0.000575570675389,"vcapEC"
"Ythdc1",1.21430979043583e-06,0.385746439554525,0.58,0.543,0.0221757253929391,"vcapEC"
"Hpcal1",6.87688388369175e-09,-0.381325014254914,0.34,0.459,0.0001255856534839,"vcapEC"
"Ndufa9",1.52709996536238e-06,-0.377839778078261,0.182,0.261,0.0278878995674478,"vcapEC"
"Mfge8",1.47865997511448e-06,-0.375282652262137,0.179,0.26,0.0270032884655406,"vcapEC"
"Lamtor4",1.98428747540016e-07,-0.375009380915234,0.225,0.321,0.0036237057875757,"vcapEC"
"Lsm7",7.32882726917194e-07,-0.373721627643033,0.147,0.224,0.0133839043589618,"vcapEC"
"Ube2e3",2.85876006713966e-09,-0.37298154025387,0.301,0.427,5.22066763461045e-05,"vcapEC"
"Tsn",5.35966979342682e-10,-0.371905988652275,0.378,0.509,9.78782897675605e-06,"vcapEC"
"Tomm5",7.82830741103929e-08,-0.369262683100866,0.171,0.258,0.001429605499404,"vcapEC"
"Surf4",3.77711075106694e-07,-0.367709763364568,0.181,0.268,0.0068977596535984,"vcapEC"
"Colgalt1",5.2017276169531e-07,-0.365623439582909,0.2,0.286,0.0094993949740797,"vcapEC"
"Srsf10",6.94611344448547e-10,-0.364873561705388,0.264,0.385,1.26849923723194e-05,"vcapEC"
"Trnau1ap",8.23293665189066e-08,-0.364373354564491,0.206,0.302,0.0015034988913682,"vcapEC"
"Atp6ap1",1.22051709056519e-07,-0.36400623682958,0.261,0.359,0.0022289083107901,"vcapEC"
"Ube2j1",7.68917927909258e-07,-0.361001969997688,0.158,0.235,0.0140419791994789,"vcapEC"
"Mrpl36",7.4344718020229e-07,-0.359916187896231,0.171,0.251,0.0135768324048542,"vcapEC"
"Tspan17",1.66285786100739e-07,-0.359848355560236,0.163,0.248,0.0030367110257716,"vcapEC"
"Pa2g4",1.05811075836041e-06,-0.358622317341494,0.237,0.329,0.0193232186691778,"vcapEC"
"Abhd16a",2.80357891799915e-07,-0.357240802360247,0.183,0.269,0.00511989582005,"vcapEC"
"Brk1",1.10463628870416e-11,-0.352222135000436,0.452,0.617,2.01728679043153e-07,"vcapEC"
"Lsm6",7.60316527679606e-07,-0.346523742533202,0.196,0.284,0.013884900428485,"vcapEC"
"Tmem126a",1.24243386362977e-06,-0.343374026170062,0.143,0.217,0.0226893272176068,"vcapEC"
"Pabpc1",3.35525697179414e-12,-0.343275547046723,0.537,0.671,6.12737028189047e-08,"vcapEC"
"Rnf115",1.47702492093217e-08,-0.341199309196324,0.279,0.388,0.0002697342910606,"vcapEC"
"Cnpy2",7.28191929190543e-07,-0.339226147177221,0.233,0.325,0.0132982410108777,"vcapEC"
"Ndufb3",5.30337197372038e-12,-0.33877108937821,0.404,0.554,9.68501789840816e-08,"vcapEC"
"Rnasek",9.83543834996668e-11,-0.338258948190501,0.49,0.617,1.79614775147091e-06,"vcapEC"
"Psmd4",4.09557679739707e-10,-0.336300845385957,0.408,0.538,7.47934234740652e-06,"vcapEC"
"Tpm3",3.38968661020626e-15,-0.335085769476443,0.71,0.826,6.19024568755867e-11,"vcapEC"
"Hmox2",7.47920532471806e-07,-0.332972362794331,0.161,0.241,0.0136585247640001,"vcapEC"
"Rplp1",6.05657000141525e-38,-0.328668040624847,0.959,0.996,1.10605081365845e-33,"vcapEC"
"Use1",8.44629176306262e-09,-0.326147116656788,0.34,0.466,0.000154246180177,"vcapEC"
"Lrrfip1",1.60166669039494e-06,-0.324987805557745,0.349,0.454,0.0292496370999924,"vcapEC"
"Kitl",1.77947971127942e-16,0.324156177221503,0.944,0.95,3.24968584873848e-12,"vcapEC"
"Qsox1",7.71814622207022e-07,-0.32338054988029,0.172,0.253,0.0140948786307446,"vcapEC"
"Hnrnpa1",1.22759756389058e-07,-0.322217453597398,0.304,0.411,0.0022418386711769,"vcapEC"
"Ndufs6",1.3689894006636e-09,-0.320808351684871,0.372,0.496,2.50004844349187e-05,"vcapEC"
"Rnps1",7.36444342011183e-07,-0.316695582824047,0.212,0.301,0.0134489465738082,"vcapEC"
"Rps25",3.43652617484032e-22,-0.310863089556538,0.904,0.966,6.2757841004934e-18,"vcapEC"
"Tmem123",4.02776169702002e-09,-0.30711748175995,0.441,0.571,7.35549841109796e-05,"vcapEC"
"Banf1",1.3874355878603e-06,-0.304359795016216,0.292,0.39,0.0253373487055049,"vcapEC"
"Tnfrsf1a",1.87835527001367e-06,-0.30378908339956,0.173,0.252,0.0343025239409896,"vcapEC"
"Cstb",2.49519230877902e-06,-0.30345972094331,0.361,0.451,0.0455672019429224,"vcapEC"
"Nos3",8.28469249420761e-12,-0.301742784733713,0.559,0.7,1.51295054329219e-07,"vcapEC"
"Pdap1",6.06024143464043e-08,-0.295504409263963,0.421,0.537,0.001106721290794,"vcapEC"
"Serbp1",4.28754361377363e-13,-0.294284272351377,0.785,0.868,7.82991214747339e-09,"vcapEC"
"Dnajb6",3.08718501097205e-09,-0.293409808446919,0.459,0.584,5.63781726703715e-05,"vcapEC"
"Rab8a",2.15817047732905e-06,-0.292573272641588,0.233,0.322,0.039412509256983,"vcapEC"
"Gch1",2.8819980130136e-10,-0.289784804772692,0.44,0.581,5.26310477136543e-06,"vcapEC"
"Ppm1g",6.73785007369494e-07,-0.287501021569313,0.231,0.323,0.0123046618045817,"vcapEC"
"Rflnb",1.50236519819798e-08,-0.287435904319524,0.374,0.489,0.0002743619324949,"vcapEC"
"Cnn3",6.43944798558723e-07,-0.283360816751163,0.383,0.494,0.0117597199112794,"vcapEC"
"Nampt",1.49791077481417e-06,-0.281259272487616,0.571,0.666,0.0273548465696563,"vcapEC"
"Nck1",1.60441128665059e-10,-0.280954011297114,0.446,0.593,2.9299758916813e-06,"vcapEC"
"Emcn",4.57323889637447e-08,0.276994460757144,0.886,0.918,0.0008351648872559,"vcapEC"
"Tie1",1.28880075091671e-07,-0.276651660546459,0.534,0.651,0.0023536079313241,"vcapEC"
"Yy1",2.45523214874795e-07,-0.276266966951212,0.482,0.588,0.0044837449500435,"vcapEC"
"Rbbp7",1.41955901305487e-06,-0.271944977970351,0.34,0.447,0.0259239866964081,"vcapEC"
"Spag9",1.91897381138613e-08,0.271756956050051,0.838,0.822,0.0003504429974353,"vcapEC"
"Kras",4.22128092345633e-10,-0.269871891646003,0.517,0.644,7.70890322241595e-06,"vcapEC"
"Cavin1",5.86161288935139e-08,-0.264498752904455,0.639,0.723,0.0010704477458533,"vcapEC"
"Paqr5",3.12968112384527e-14,-0.262418174569334,0.828,0.924,5.71542366836623e-10,"vcapEC"
"Lars2",4.9558105888862e-14,-0.261946624530352,0.854,0.936,9.05030129742398e-10,"vcapEC"
"Etfb",1.72031890290133e-06,-0.258922474126036,0.429,0.532,0.0314164638047841,"vcapEC"
"Anp32a",1.67900569870668e-10,-0.257290067462866,0.614,0.747,3.06620020697814e-06,"vcapEC"
"Imp3",6.4622781011801e-07,-0.255004441756618,0.325,0.439,0.0118014122683751,"vcapEC"
"Atp5b",1.0068974977844e-10,-0.250345558538978,0.703,0.826,1.83879621045386e-06,"vcapEC"
