"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ccny",2.00369381803064e-35,1.23442200300824,0.192,0.016,3.49484275740905e-31
"Etnk1",2.15972240613667e-35,0.978882059459868,0.254,0.043,3.76698782078358e-31
"Dnmt3a",2.53940928945205e-35,1.15654381014465,0.205,0.021,4.42923768266226e-31
"Spopl",2.6284991082139e-35,1.17547851773658,0.165,0.006,4.58462814454668e-31
"Rab8b",2.68579020286461e-35,1.07385863887268,0.281,0.057,4.68455527183645e-31
"Ssbp1",3.17930053531648e-35,1.17170051086929,0.203,0.02,5.545335993699e-31
"Plekhm3",3.22310203423368e-35,1.33745959366075,0.215,0.026,5.62173456811038e-31
"Secisbp2",3.23493120753394e-35,1.27871033952942,0.176,0.01,5.6423670121807e-31
"Tnrc6b",3.37269435898438e-35,1.05781040372577,0.268,0.05,5.88265350094056e-31
"Skil",4.80934659457498e-35,1.13210281598807,0.246,0.041,8.38846233025769e-31
"Zc3h13",5.21749849064031e-35,1.14139941800403,0.196,0.018,9.10036086737482e-31
"Mertk",5.32845881058192e-35,0.726773280842241,0.497,0.191,9.29389785741698e-31
"Cep170",5.83261655123718e-35,0.77022581423771,0.255,0.044,1.01732497886679e-30
"Prpf38b",6.21490156079672e-35,0.884315687900716,0.254,0.045,1.08400313023416e-30
"Fry",6.48625700285645e-35,1.24667433129767,0.17,0.008,1.13133294643822e-30
"Thrap3",6.50793993420484e-35,1.14426370683292,0.244,0.04,1.13511488332401e-30
"Morc3",7.0890871918579e-35,1.16172056034224,0.222,0.03,1.23647858800386e-30
"Stmn2",7.85687597895881e-35,1.38261967031954,0.155,0.003,1.37039630825e-30
"Srsf10",9.51669345405495e-35,1.20429762065502,0.223,0.03,1.65990167225626e-30
"Ubn1",9.94815839204679e-35,0.939282584624142,0.232,0.033,1.7351577867408e-30
"Usp9x",1.37604186820753e-34,1.20628901211179,0.183,0.014,2.40009222652758e-30
"Epc1",1.48889357035945e-34,0.997731270667484,0.205,0.022,2.59692816542095e-30
"Ifnar1",1.67669261196751e-34,1.17702795965412,0.196,0.019,2.92448725379373e-30
"Dcaf17",1.8554648250168e-34,1.19480062338807,0.175,0.011,3.23630174779431e-30
"Sgms1",1.89211697291876e-34,1.32631191036681,0.152,0.003,3.3002304241649e-30
"Cdk12",1.91458814117222e-34,1.11724440579728,0.182,0.013,3.33942463583259e-30
"Gab2",1.99392933139375e-34,1.28557661258907,0.196,0.02,3.47781153981698e-30
"Bin2",2.09379336938702e-34,1.05561262518368,0.188,0.015,3.65199439488484e-30
"Rnpep",2.18275348785082e-34,1.29504880180361,0.225,0.033,3.80715863350941e-30
"Sirt7",2.48674705312784e-34,1.15799039901273,0.183,0.014,4.33738421006557e-30
"Atad2b",3.00242394579388e-34,1.14201376869528,0.178,0.012,5.23682784625368e-30
"Trim2",3.01253062677335e-34,1.21196553428234,0.208,0.024,5.25445591921808e-30
"Ddx23",3.29184549102983e-34,1.27975240209715,0.166,0.008,5.74163690545423e-30
"Ttc5",3.32915580519364e-34,1.23407620891193,0.169,0.009,5.80671355541875e-30
"Ly6h",3.34971023791463e-34,1.33597663834938,0.163,0.007,5.8425645969707e-30
"Pfn1",3.43562991543702e-34,1.26282398078732,0.231,0.037,5.99242569850525e-30
"Gpr56",4.49053370503821e-34,-2.12606716056481,0.006,0.202,7.83238888832765e-30
"Scoc",4.89010512248514e-34,1.02656832970967,0.398,0.133,8.52932135463859e-30
"Dusp12",5.3718849654794e-34,1.20014688403296,0.175,0.011,9.36964175678916e-30
"Rsrc2",5.41608764101986e-34,1.0334967524925,0.258,0.05,9.44674006346684e-30
"Gatad2b",5.6169135754398e-34,1.30110912890941,0.179,0.013,9.7970206582821e-30
"Dmxl1",6.26868363568917e-34,1.10316244643439,0.189,0.016,1.0933837997369e-29
"Smap2",6.54843587251533e-34,0.616661502125802,0.436,0.151,1.14217818488412e-29
"Hmg20b",7.2096236189708e-34,1.19618390650862,0.166,0.008,1.25750255162089e-29
"Marcks",8.7810813187867e-34,-1.60464500942344,0.494,0.659,1.53159620362278e-29
"Mal",9.3349143777517e-34,1.31941887486735,0.143,0.001,1.62819576576745e-29
"Rabgap1",9.83096137100071e-34,1.20900914671403,0.169,0.01,1.71471628232994e-29
"Eif4g3",1.08514181610825e-33,0.895711887086565,0.255,0.047,1.89270435565601e-29
"Dgkd",1.14322561080827e-33,0.938382890823089,0.261,0.05,1.99401411037179e-29
"Smg6",1.1776626908678e-33,1.18542795239049,0.159,0.006,2.05407926541162e-29
"Adam10",1.17777662086673e-33,0.718431323755181,0.351,0.095,2.05427798211576e-29
"Rrnad1",1.1796399616759e-33,1.16316674159413,0.156,0.005,2.0575280211551e-29
"Psma3",1.17968116478782e-33,1.21767627622354,0.212,0.028,2.05759988762291e-29
"Plekhj1",1.19713999776421e-33,1.29462454281076,0.182,0.015,2.08805158410033e-29
"Snapc3",1.24924790186477e-33,1.23834797451683,0.146,0.002,2.17893819043254e-29
"Ccl25",1.41075640076824e-33,1.25976561385864,0.146,0.002,2.46064131421997e-29
"Safb",1.70683859378625e-33,1.00487948694399,0.192,0.019,2.97706787528199e-29
"Mapk1",1.74202114560364e-33,0.857769685333959,0.274,0.058,3.03843328216187e-29
"Sipa1l1",1.88203578299295e-33,1.26343945200857,0.193,0.02,3.2826468126963e-29
"Sh3kbp1",1.92599029208908e-33,0.89983237852884,0.254,0.046,3.35931226746177e-29
"Eef1a1",1.96826627417287e-33,1.2838994899282,0.319,0.094,3.43305003541231e-29
"Znrf1",1.97654972158581e-33,1.30257857154492,0.199,0.023,3.44749802438996e-29
"Man1a2",2.19175947610972e-33,0.496936613344685,0.364,0.103,3.82286687823057e-29
"Tnrc18",2.39964584197922e-33,1.24597296288203,0.179,0.014,4.18546227758016e-29
"5031425E22Rik",2.62968467788814e-33,1.28760715843814,0.168,0.01,4.58669601517249e-29
"Sf1",2.64033150895576e-33,1.12979975352874,0.246,0.045,4.60526621792064e-29
"Rab3a",2.70366883407864e-33,1.3133427865817,0.162,0.008,4.71573918039996e-29
"Rab6b",2.84508073039965e-33,1.1580047667349,0.206,0.025,4.96238980996307e-29
"Btbd7",2.91754141301608e-33,1.26375876864195,0.166,0.009,5.08877573258264e-29
"Gm9843",2.93350434016896e-33,-1.69546664618279,0.007,0.201,5.1166182701227e-29
"Top3b",3.26653746722556e-33,1.13570814531998,0.165,0.009,5.69749465033482e-29
"Camkk2",4.01423330616653e-33,1.24433682540603,0.156,0.006,7.00162573261566e-29
"Slc12a9",4.52924898305304e-33,1.02563227065309,0.261,0.053,7.8999160762411e-29
"Rassf2",4.7015507430043e-33,0.967816539471762,0.282,0.065,8.20044480594809e-29
"Tet2",4.82668107186531e-33,1.13743047108944,0.173,0.012,8.41869712554748e-29
"ERCC-00095",5.76247734423022e-33,-2.25516378448357,0.009,0.202,1.00509129838063e-28
"Vps13b",5.9794422562822e-33,1.26985979210119,0.163,0.009,1.04293431834074e-28
"Ankrd17",6.8042689614067e-33,1.16625477618405,0.201,0.023,1.18680059224856e-28
"Nf1",7.39624831342144e-33,1.11163906481548,0.209,0.027,1.29005363082697e-28
"Ptprs",8.45373189689157e-33,1.14865957804847,0.175,0.013,1.47449991745583e-28
"Sbf2",9.63339588744608e-33,1.08459345055885,0.192,0.02,1.68025691068835e-28
"Nfx1",9.88536097115002e-33,1.19536268942624,0.163,0.009,1.72420466058799e-28
"Spock2",1.04991439857396e-32,1.27361310227219,0.139,0.001,1.8312606939927e-28
"Mtdh",1.10719786629541e-32,0.497047646838608,0.51,0.197,1.93117451839245e-28
"Tmem135",1.13717812955895e-32,1.04217826849878,0.271,0.059,1.98346609357672e-28
"Ndst2",1.22700096578077e-32,1.09571154888646,0.169,0.011,2.14013508451483e-28
"Cebpg",1.31407433056849e-32,0.831414590020801,0.301,0.073,2.29200844737756e-28
"Dclre1c",1.41206808450772e-32,1.24293025520164,0.159,0.008,2.46292915299836e-28
"B4galt1",1.43510534036368e-32,1.20899727655363,0.275,0.065,2.50311073466234e-28
"Uba52",1.45308606081912e-32,1.361865034855,0.148,0.004,2.53447270728071e-28
"Mbtd1",1.63715544651155e-32,1.23527002807109,0.159,0.008,2.85552652980545e-28
"Fkbp15",1.69924522500436e-32,1.12554229187789,0.216,0.032,2.96382352145261e-28
"Sept7",1.73597750351787e-32,0.470011228407912,0.265,0.053,3.02789196163587e-28
"H2-Ke6",1.74325009499152e-32,1.20416729326341,0.142,0.002,3.04057681568421e-28
"Kif5b",1.94930498113718e-32,1.17993633433335,0.206,0.027,3.39997774809947e-28
"Cep68",2.09278596486164e-32,1.09268677674572,0.203,0.026,3.65023727991167e-28
"Tmcc1",2.11337599370349e-32,1.13787207667757,0.193,0.021,3.68615040821762e-28
"Dusp11",2.17073310121567e-32,0.975536271752964,0.228,0.037,3.78619267514036e-28
"Ipo7",2.17939881993237e-32,1.22272155272295,0.148,0.004,3.80130742172604e-28
"Ctbp2",2.35634051952558e-32,1.20843385299202,0.206,0.028,4.10992913415651e-28
"Glg1",2.68531886006114e-32,0.819125089244234,0.232,0.038,4.68373315571864e-28
"Btbd9",2.74972679675905e-32,1.0140140886335,0.173,0.013,4.79607347890713e-28
"Ntrk2",2.94152773906557e-32,1.2847816714188,0.16,0.009,5.13061268247817e-28
"Slc24a2",3.03044937033035e-32,1.24139736673098,0.153,0.006,5.28570979173019e-28
"Ptbp2",3.11447331575343e-32,1.23868809336212,0.143,0.003,5.43226435733714e-28
"Zzef1",3.18710616704783e-32,1.18575416183135,0.155,0.007,5.55895057656482e-28
"Wdr37",3.53687444331574e-32,1.11552539723442,0.179,0.016,6.16901640403131e-28
"Slc39a10",3.53847778780701e-32,1.22372372904501,0.163,0.01,6.17181295749299e-28
"Dnajc1",4.53631197370287e-32,0.986622760735803,0.211,0.029,7.91223534453254e-28
"Gm13456",5.40297544745928e-32,-1.50804766662494,0.02,0.22,9.42386977545848e-28
"Larp4b",5.56900538731085e-32,1.12511252304226,0.186,0.019,9.71345919654758e-28
"Apod",6.22220027941158e-32,1.25055167609654,0.136,0.001,1.08527617273497e-27
"Tmem30a",6.42198599117292e-32,0.560965480500507,0.364,0.112,1.12012279658038e-27
"Khdrbs1",6.62518340945703e-32,1.16313698498605,0.229,0.041,1.1555644902775e-27
"Arhgap17",7.50028984619331e-32,1.00858970314364,0.238,0.043,1.30820055497304e-27
"Rnf216",8.34054420367686e-32,0.865168919265355,0.232,0.039,1.45475772000532e-27
"Zzz3",9.61706506064242e-32,1.16524378833688,0.172,0.014,1.67740848787725e-27
"Zcchc6",9.90579220117467e-32,0.996189654789752,0.188,0.02,1.72776827572889e-27
"Dctn4",1.13910317328049e-31,1.22777456996411,0.196,0.024,1.98682375483582e-27
"2310035C23Rik",1.1697677610914e-31,1.13045412669402,0.159,0.009,2.04030892889562e-27
"Sst",1.19882967520155e-31,1.29552649916772,0.15,0.006,2.09099871948655e-27
"Rc3h1",1.22794164071627e-31,1.21035969567666,0.17,0.014,2.14177580973731e-27
"Ep300",1.28112216176633e-31,0.849739840156832,0.266,0.057,2.23453327455284e-27
"Rnf13",1.90448785842982e-31,0.591268351399558,0.384,0.121,3.32180772267329e-27
"Irf2",2.02178657975141e-31,0.874428289863872,0.264,0.056,3.52640015240242e-27
"Vti1a",2.04864784168348e-31,1.14317387679209,0.17,0.014,3.57325156546433e-27
"Cdk6",2.08031173454051e-31,1.30663527840905,0.155,0.008,3.62847972738556e-27
"Il21r",2.16984013945169e-31,0.953909146229341,0.244,0.047,3.78463517123164e-27
"Ppp1r10",2.36460485301279e-31,1.01018268328058,0.188,0.021,4.12434378462492e-27
"Fnbp1",2.37303519047479e-31,1.00926154373573,0.232,0.043,4.13904797922613e-27
"Pan3",2.50995836047565e-31,1.08288469877537,0.226,0.039,4.37786937234163e-27
"Mapre2",2.95316471509115e-31,1.01898924976279,0.212,0.031,5.15090989606198e-27
"Fibp",2.95559604377677e-31,1.1661933930091,0.173,0.015,5.15515061955545e-27
"Trim35",3.03274071491509e-31,1.09533654654049,0.206,0.029,5.28970635495491e-27
"Hmg20a",3.06016937832385e-31,1.21054845609166,0.166,0.013,5.33754742967247e-27
"Tgs1",3.11700593836191e-31,1.04266268945096,0.211,0.031,5.43668175769085e-27
"Gdi2",3.13343411223003e-31,0.620664785386507,0.458,0.181,5.46533577855162e-27
"Cyld",3.3424187662888e-31,1.18369440961102,0.153,0.008,5.82984681216092e-27
"Gm14303",3.38569609803342e-31,-1.5207591073369,0.009,0.194,5.90533113418988e-27
"Gm15710",3.50656223008205e-31,-1.7064949746167,0.01,0.196,6.11614584170912e-27
"Xrn1",3.53150875072758e-31,0.922482014887894,0.163,0.011,6.15965756301904e-27
"Zdhhc20",3.89696954681334e-31,0.963276192474492,0.254,0.052,6.79709428355183e-27
"Psap",4.15153917836146e-31,0.669556896462818,0.639,0.347,7.24111463489806e-27
"1700020I14Rik",4.72394444546028e-31,1.05630709532058,0.223,0.038,8.23950390177182e-27
"Usp34",4.80002142558522e-31,1.08003976995535,0.196,0.025,8.37219737050575e-27
"Dynlt1c",4.84785948507277e-31,1.2045967297256,0.139,0.003,8.45563651386393e-27
"Sv2a",5.07683151556724e-31,1.23822856709748,0.156,0.009,8.85500952945238e-27
"Tmem87b",5.85541262201857e-31,1.17493293651481,0.162,0.011,1.02130106953248e-26
"Tspan7",6.17432450416908e-31,0.677972571463028,0.334,0.094,1.07692568001717e-26
"Arhgap22",6.23427217621895e-31,0.937580222856361,0.191,0.023,1.08738175297611e-26
"Zmynd11",6.57388793173386e-31,1.02976787683875,0.208,0.03,1.14661753305302e-26
"Ulk2",7.11784086718109e-31,0.92337583807287,0.242,0.047,1.24149380405373e-26
"Tbc1d5",8.232489012486e-31,1.02979090425204,0.205,0.029,1.43591073355781e-26
"Arrb2",8.25370274521502e-31,0.65532737643885,0.33,0.096,1.4396108328204e-26
"Grm5",8.52138866549935e-31,1.20409330100216,0.135,0.002,1.4863006110364e-26
"Tgfbr2",8.70830821407619e-31,0.600429261715414,0.479,0.187,1.51890311869917e-26
"ERCC-00131",8.96975139300152e-31,-2.42779071571286,0.001,0.175,1.56450403796732e-26
"Ccdc93",1.03927546787246e-30,0.950170376591401,0.193,0.024,1.81270427106315e-26
"Ssu72",1.04103382860935e-30,1.18566469090393,0.189,0.023,1.81577120386042e-26
"March7",1.14288614207133e-30,1.06170513361131,0.188,0.022,1.99342200900081e-26
"Letm2",1.22088667126992e-30,1.19304364809809,0.13,0.001,2.129470532029e-26
"Tnks",1.28641819414916e-30,1.11821194517228,0.165,0.013,2.24377061423497e-26
"Ppil2",1.30562444374994e-30,1.11148462976262,0.168,0.014,2.27727015478865e-26
"Ncstn",1.83526996239146e-30,1.08988011564528,0.198,0.027,3.20107786840319e-26
"Dennd1c",1.90836730997392e-30,1.23891856988193,0.163,0.013,3.32857426205651e-26
"Rasa4",2.13043168092444e-30,1.06893557710435,0.191,0.024,3.71589893786841e-26
"Slc7a8",2.22367839841151e-30,1.11432540326102,0.302,0.087,3.87853986250936e-26
"Abhd12",2.25692086962175e-30,0.644215746610351,0.603,0.306,3.93652138079425e-26
"Sft2d1",2.28584430792833e-30,1.00925933845283,0.397,0.15,3.9869696418886e-26
"Nhlrc3",2.31983594114051e-30,1.20248248357916,0.175,0.018,4.04625784853728e-26
"Pik3cd",2.43440626040137e-30,1.00025116131613,0.219,0.039,4.24609139939208e-26
"Grina",2.44599764399512e-30,1.05028701117118,0.287,0.074,4.26630909065629e-26
"Aak1",2.66910876837359e-30,1.19726197045511,0.139,0.004,4.65545951379721e-26
"Creb1",2.77846332682229e-30,1.08175160963122,0.196,0.027,4.84619573464344e-26
"Eef2k",2.82739527707236e-30,0.965812260019367,0.211,0.033,4.93154284226960e-26
"Malt1",2.88989400958573e-30,1.08658990312613,0.156,0.01,5.04055313151944e-26
"Mgea5",2.91953305646714e-30,1.03863626139368,0.191,0.024,5.09224955708998e-26
"2900097C17Rik",2.94973897255768e-30,1.23282575997954,0.142,0.005,5.14493471593511e-26
"Zfp326",3.01958709820433e-30,1.17285786166387,0.152,0.009,5.26676381668799e-26
"Magi1",3.52578743556858e-30,1.17583431691704,0.149,0.008,6.14967844511871e-26
"Abhd15",3.76581040378442e-30,1.00550611723349,0.176,0.018,6.56832650628079e-26
"Smarcc2",3.98484154869766e-30,1.13065640072384,0.165,0.014,6.95036062923846e-26
"Arih1",3.98969272809827e-30,0.752096411506754,0.199,0.027,6.958822056349e-26
"Mark3",4.15862487031778e-30,0.683297700887525,0.203,0.029,7.25347349880827e-26
"Prcp",4.37691693042971e-30,1.17392610998305,0.169,0.016,7.63421851005551e-26
"Kif1b",4.59404367233028e-30,1.20193908353034,0.173,0.018,8.01293097327847e-26
"Epb4.1l2",4.60519648709441e-30,-2.10668972667929,0.016,0.203,8.03238371279006e-26
"Kdm2a",4.77474648890667e-30,1.05340994997593,0.206,0.031,8.32811282595101e-26
"Tbck",5.07122134072333e-30,1.18459981512918,0.138,0.004,8.84522426248963e-26
"Akap11",5.08313752884456e-30,1.10279061126139,0.143,0.006,8.86600847781069e-26
"Phc3",5.17799354274437e-30,1.01638033659878,0.189,0.023,9.03145633725473e-26
"Arid4b",5.93100149706764e-30,1.08059594329713,0.173,0.017,1.03448528111854e-25
"Clstn1",6.59211453761143e-30,0.977821315478764,0.234,0.047,1.14979661765019e-25
"Slc8a1",6.72107224071365e-30,1.16007299008364,0.159,0.012,1.17228942022528e-25
"Ccar1",7.30359797620661e-30,1.00022671696207,0.189,0.024,1.27389355900996e-25
"Fip1l1",7.43262030055257e-30,1.24958972785009,0.173,0.018,1.29639763282238e-25
"Madd",8.77653003222613e-30,1.1023339033956,0.156,0.011,1.53080236822088e-25
"Btaf1",9.53042498826669e-30,1.06539786937202,0.159,0.012,1.66229672645348e-25
"Rgl1",9.60225601588073e-30,1.10515047929963,0.205,0.031,1.67482549428992e-25
"Cyfip2",1.02512762398708e-29,1.19274331238484,0.139,0.005,1.78802760175827e-25
"Sipa1l2",1.1094444980236e-29,0.909668043447302,0.209,0.033,1.93509309345276e-25
"Traf5",1.11266712140004e-29,1.18514850113767,0.145,0.007,1.94071399314594e-25
"Ddx39b",1.29117464056818e-29,0.900738109131544,0.251,0.054,2.25206680807902e-25
"Gabrb3",1.3053701214127e-29,1.13490893530866,0.136,0.004,2.27682656576803e-25
"Tmx4",1.32535838481406e-29,1.01617225090747,0.205,0.032,2.31169009479269e-25
"Tjp1",1.343796066233e-29,0.804333723305882,0.234,0.046,2.3438490987236e-25
"Mcoln1",1.42490863012109e-29,1.08108982749769,0.17,0.017,2.48532563265721e-25
"Lcorl",1.52701104289161e-29,0.957877339022477,0.15,0.009,2.66341266101154e-25
"Elmod1",1.57856453711038e-29,1.13856160520588,0.15,0.009,2.75333226562792e-25
"Dcun1d5",1.60368803063734e-29,0.913228861575881,0.201,0.03,2.79715266303764e-25
"Sort1",1.60988134892473e-29,0.63880996734346,0.307,0.084,2.80795504879451e-25
"Vgll4",1.62219522653393e-29,0.963701865475397,0.196,0.028,2.82943291412049e-25
"Mapk8ip3",1.7686862179959e-29,0.722485711971344,0.166,0.015,3.08494250142845e-25
"Slc25a37",1.83293275127959e-29,1.14510035052385,0.165,0.015,3.19700130478187e-25
"Glt8d1",1.85106134160151e-29,1.13490386359927,0.158,0.012,3.22862119202136e-25
"Pip4k2a",1.99614066631213e-29,0.500943446002865,0.391,0.135,3.48166855018161e-25
"Itpr1",2.04981461662626e-29,1.15437191426423,0.135,0.004,3.57528665431952e-25
"Haghl",2.06738414603332e-29,1.14061548288943,0.135,0.004,3.60593142751132e-25
"Fbxw2",2.20555531165516e-29,1.1336499898131,0.143,0.007,3.84692957458893e-25
"Gm15772",2.24910577675982e-29,-1.7410008307134,0.013,0.193,3.92289029582448e-25
"Ccdc12",2.25077783277213e-29,1.10549184760362,0.179,0.021,3.92580669592114e-25
"Mgrn1",2.27119426948208e-29,1.04308392690584,0.192,0.027,3.96141704483064e-25
"Zfp62",2.31560656875665e-29,0.905377091535306,0.185,0.023,4.03888097722535e-25
"Atxn2",2.33384897011648e-29,1.0698933357213,0.168,0.016,4.07069937367716e-25
"Trip12",2.51244584650682e-29,0.878559160429353,0.209,0.034,4.3822080454772e-25
"Exoc4",2.52002584047325e-29,1.02796563062714,0.192,0.027,4.39542907095344e-25
"Sdccag3",2.52006098333564e-29,1.08189806773966,0.169,0.016,4.39549036713403e-25
"Aim2",2.52234431391698e-29,0.975178306134979,0.206,0.032,4.39947295233399e-25
"Napg",2.57662189865672e-29,1.08931795468506,0.152,0.01,4.49414391563705e-25
"Itsn2",2.95435010246815e-29,1.04334173300445,0.191,0.026,5.15297744872495e-25
"Acsl3",3.56178204116288e-29,1.16439953544935,0.128,0.002,6.21246023619629e-25
"Rasal2",4.27937266292089e-29,1.09510316264636,0.153,0.011,7.46408179866661e-25
"Ubr2",5.26089935333925e-29,0.906582511673078,0.188,0.025,9.17606065209431e-25
"Myo1f",5.40516354877907e-29,0.978432135146499,0.222,0.043,9.42768626178046e-25
"mt-Nd1",5.47046304817179e-29,1.28079987608627,0.13,0.003,9.54158164862124e-25
"Vps13c",5.65846940988132e-29,1.0970965477901,0.142,0.007,9.869502344715e-25
"Phka2",5.7022785095445e-29,1.10968391009949,0.148,0.009,9.94591417634752e-25
"Cux1",5.74110654225403e-29,0.909897036601947,0.195,0.029,1.00136380309995e-24
"Scg5",5.8984621762564e-29,1.08431737760052,0.145,0.008,1.02880977278264e-24
"Tug1",5.98962397481997e-29,1.10601633822668,0.165,0.016,1.0447102136881e-24
"Vps13a",6.09903430635408e-29,1.15314039784417,0.136,0.005,1.06379356371428e-24
"Pknox1",6.1000262728506e-29,1.13264578929005,0.15,0.01,1.0639665825106e-24
"Pcsk2",6.32593778168505e-29,1.2080717958463,0.142,0.007,1.10337006788151e-24
"Grcc10",6.89939566577157e-29,1.22863128531469,0.146,0.009,1.20339259202388e-24
"Zfp280d",7.64372411143211e-29,1.10241393603074,0.149,0.01,1.33321835951599e-24
"Scmh1",8.92067360155382e-29,1.10556289241056,0.156,0.013,1.55594388958302e-24
"Kdm2b",9.2388057607341e-29,1.11026835427642,0.169,0.018,1.61143250078724e-24
"Rnpc3",9.29619897708619e-29,1.10980828521627,0.166,0.017,1.62144302558337e-24
"Synj1",9.77611746690496e-29,1.14530873679662,0.168,0.018,1.70515040857756e-24
"Coq2",1.01831356944491e-28,1.0893164062316,0.162,0.015,1.77614252782581e-24
"Tsc22d2",1.07044731763695e-28,1.07252275759864,0.158,0.013,1.86707421142236e-24
"Camk1d",1.27775149485075e-28,0.935821330291479,0.219,0.041,2.22865415731868e-24
"Luc7l",1.31014128416591e-28,0.994571337979817,0.165,0.016,2.28514842784219e-24
"Pdlim5",1.31773490676776e-28,0.950092832427002,0.135,0.005,2.29839322438432e-24
"Gm10222",1.3576769310222e-28,-2.09553964236844,0.006,0.173,2.36806010308892e-24
"Rab3gap1",1.38093928968997e-28,1.01864797337292,0.183,0.024,2.40863430907725e-24
"Senp7",1.41729604227307e-28,1.21230834001231,0.122,0.001,2.47204775693269e-24
"Trim14",1.42613538793695e-28,1.23627112556875,0.138,0.006,2.48746534363963e-24
"Osbpl8",1.72971831661984e-28,1.10191133507086,0.153,0.012,3.01697468784832e-24
"Commd3",1.79164490647034e-28,0.98361445684064,0.169,0.018,3.12498704586556e-24
"Smarca2",2.04373360324288e-28,0.923610834829461,0.172,0.019,3.56468015077623e-24
"Csf2ra",2.07656057886921e-28,1.09851204688625,0.168,0.018,3.62193696166367e-24
"Atp1a1",2.14615558846003e-28,1.03993488125369,0.193,0.029,3.74332457739198e-24
"Atxn2l",2.1462987128612e-28,1.15423903432995,0.178,0.023,3.74357421497251e-24
"Lonp2",2.3057675035811e-28,1.09943637637353,0.155,0.013,4.02171967974615e-24
"Kidins220",2.31700982654605e-28,1.0329715239098,0.178,0.022,4.04132853946162e-24
"Lactb2",2.59588497956237e-28,0.987072367801532,0.176,0.022,4.52774258135268e-24
"Arfgap1",2.75438517709453e-28,0.989916526412801,0.145,0.009,4.80419862588827e-24
"Caprin1",2.82905075816899e-28,0.9663035597795,0.199,0.031,4.93443033239835e-24
"Pank2",2.84149230422487e-28,0.963323670807998,0.178,0.022,4.95613087702902e-24
"Hspa4",2.8820287485623e-28,0.730755979545108,0.236,0.051,5.02683454324237e-24
"Zfp451",2.95754763776044e-28,0.952068881606141,0.155,0.013,5.15855458978176e-24
"Mga",3.18168440941969e-28,1.07812955212693,0.159,0.015,5.54949394690982e-24
"Tmem59l",3.25911806378692e-28,1.06428934996209,0.136,0.006,5.68455372685715e-24
"Lrch3",3.34735369387972e-28,0.998218574998469,0.159,0.015,5.83845431286501e-24
"Gapvd1",3.36417324349049e-28,0.604583546553867,0.186,0.025,5.86779097129612e-24
"Tulp4",3.39577655499054e-28,1.10542815748157,0.172,0.02,5.92291346721449e-24
"Pnpla8",3.82858458985496e-28,0.901974510348807,0.175,0.021,6.67781724162502e-24
"Rapgef6",4.15522087652318e-28,0.816922335772056,0.199,0.031,7.24753625283174e-24
"D5Ertd579e",4.22372764276442e-28,1.02056972930419,0.158,0.014,7.36702575450971e-24
"Zfp398",4.52662158516629e-28,1.20679474647952,0.135,0.006,7.89533336884705e-24
"Apba1",4.60009144118557e-28,0.955826658181586,0.149,0.011,8.02347949171586e-24
"Actg1",4.61502893107288e-28,1.23995756555295,0.274,0.078,8.04953346157732e-24
"Avl9",4.68378788257679e-28,1.0163992903999,0.149,0.011,8.16946282479043e-24
"Rplp2-ps1",5.20603543484183e-28,-1.4979728485859,0.013,0.186,9.08036700545113e-24
"Rgl2",5.77805022195037e-28,0.78048833073549,0.17,0.019,1.00780751971258e-23
"Ppm1h",5.83864010470839e-28,0.966393652057525,0.188,0.027,1.01837560706324e-23
"Snx24",5.93252743809743e-28,1.0706154406749,0.17,0.02,1.03475143575295e-23
"Zfp740",6.32978753417328e-28,1.09253895851336,0.182,0.025,1.1040415417105e-23
"Ckb",6.57593117173184e-28,0.90819076785613,0.364,0.135,1.14697391497347e-23
"Tgfa",7.06994478228341e-28,1.06394305379636,0.14,0.008,1.23313976892587e-23
"Tmem208",7.22889459883766e-28,0.874469614084614,0.193,0.03,1.26086379592927e-23
"BC005624",8.02689932134192e-28,1.04854718010339,0.142,0.009,1.40005177962846e-23
"Rab4b",8.15041164997739e-28,1.10547313924456,0.119,0.001,1.42159479998906e-23
"Tmem199",8.2225762952474e-28,1.11912733706866,0.128,0.004,1.43418175741705e-23
"Slc6a6",9.24956100039381e-28,0.956059564315313,0.231,0.049,1.61330842968869e-23
"Ptprd",9.56969699532863e-28,1.30828548174312,0.148,0.011,1.66914654992522e-23
"Ttc17",9.77906251359987e-28,0.948276086603807,0.156,0.014,1.70566408362209e-23
"Ptpn1",1.04250666054888e-27,0.44478228119434,0.324,0.097,1.81834011732935e-23
"Pcdh9",1.04876558246299e-27,1.12578487132755,0.128,0.004,1.82925692893194e-23
"Gm16867",1.06495731829704e-27,1.15915232297093,0.136,0.007,1.8574985545737e-23
"Rffl",1.09102658112726e-27,1.0439329841755,0.172,0.021,1.90296856280217e-23
"Gnao1",1.10349409349499e-27,1.09549261227485,0.128,0.004,1.92471439787397e-23
"Fgfr1op",1.11692612998051e-27,1.137097562621,0.13,0.005,1.948142555912e-23
"Slc16a6",1.14972287161768e-27,0.702521689277572,0.244,0.055,2.00534663267556e-23
"4732440D04Rik",1.18422878222199e-27,1.08484516957992,0.128,0.004,2.06553184195159e-23
"0610037L13Rik",1.20896395867504e-27,0.974550265348794,0.148,0.011,2.10867493672101e-23
"Senp6",1.27548752859853e-27,1.10339009033193,0.17,0.02,2.22470534738155e-23
"Ddx42",1.3171584706552e-27,1.03309288684094,0.159,0.016,2.29738780451681e-23
