"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Cell_Type"
"Rps16",5.24726886533857e-41,0.293307973053251,0.971,0.961,9.30917969399716e-37,"capEC"
"Chmp4b",5.30377316475833e-07,0.293237942812199,0.435,0.368,0.0094094239715977,"capEC"
"Trpm7",8.78159324777786e-07,-0.293022851753429,0.319,0.379,0.0155794245808827,"capEC"
"Mindy1",3.16875038247043e-08,-0.292730482274116,0.483,0.542,0.000562168005354,"capEC"
"Mycbp2",2.12858509375357e-07,-0.291856038254776,0.429,0.49,0.0037763228148282,"capEC"
"Clock",1.49730900960569e-06,-0.290124120783916,0.275,0.337,0.0265637591394146,"capEC"
"Myo6",5.47078842259214e-07,-0.290051113020088,0.37,0.431,0.0097057257405207,"capEC"
"Zbtb20",3.69016475636837e-25,-0.288336491599673,0.902,0.933,6.54672129427312e-21,"capEC"
"Nfic",2.44774547280611e-08,-0.288270175727535,0.53,0.59,0.0004342545243305,"capEC"
"Nsd1",8.83552817248156e-10,-0.287050185983148,0.459,0.535,1.56751105307995e-05,"capEC"
"Rpl27",6.5074208233611e-33,0.286761586977099,0.936,0.927,1.15448152827249e-28,"capEC"
"Iqgap1",1.81379629850717e-14,-0.286499511261019,0.719,0.781,3.21785601318158e-10,"capEC"
"Rpl17",8.7139574619908e-35,0.285217227327401,0.951,0.948,1.54594319333179e-30,"capEC"
"Ythdc1",1.64485399331763e-06,0.284167374085802,0.536,0.479,0.0291813546954481,"capEC"
"She",1.85627591855085e-06,-0.283717425133839,0.413,0.467,0.0329321910710107,"capEC"
"Lef1",8.33899056026272e-24,-0.283207415043548,0.885,0.921,1.47942031529621e-19,"capEC"
"Rps27a",6.97988519453831e-40,0.282649295702391,0.965,0.961,1.23830143236304e-35,"capEC"
"Rps10",4.78324503058501e-36,0.281122947582412,0.957,0.955,8.48595500876087e-32,"capEC"
"Nedd4",6.79357365597233e-11,-0.279515707734427,0.639,0.698,1.20524790230605e-06,"capEC"
"Atp6v1a",2.0073338078863e-06,-0.279037009688303,0.305,0.363,0.0356121090857108,"capEC"
"Psma6",8.01636082816258e-08,0.277872784060615,0.657,0.612,0.0014221825745243,"capEC"
"Sqstm1",2.22736254045611e-10,-0.277216036620334,0.563,0.631,3.95156388302318e-06,"capEC"
"Ppp1r13b",1.76112526491569e-08,-0.277207283104589,0.488,0.559,0.0003124412332486,"capEC"
"Snrpe",8.59868826669631e-08,0.277150884784522,0.565,0.504,0.0015254932853945,"capEC"
"Phip",1.61226097286966e-06,-0.275991697557083,0.33,0.39,0.0286031219196807,"capEC"
"mt-Co2",7.05856526354251e-38,0.275743768643999,0.979,0.989,1.25226006340508e-33,"capEC"
"Arid4a",1.32985538045168e-07,-0.275370275174727,0.357,0.424,0.0023592964304593,"capEC"
"Rpl26",5.25973194059263e-35,0.274966174142194,0.96,0.958,9.33129043580538e-31,"capEC"
"Braf",7.6401467982617e-07,-0.274545389266611,0.243,0.305,0.0135543844347961,"capEC"
"mt-Co3",9.52911888251829e-31,0.274339991561055,0.979,0.992,1.69056098094757e-26,"capEC"
"Tjp1",1.00608539207195e-25,-0.273548901690448,0.941,0.959,1.78489609407484e-21,"capEC"
"Degs2",1.55021560959289e-10,-0.272033986008145,0.583,0.662,2.75023751297875e-06,"capEC"
"Atp2b1",2.67622043662064e-06,-0.271155901121931,0.457,0.507,0.0474788267660867,"capEC"
"Specc1l",2.25176519044831e-06,-0.268223354457689,0.273,0.333,0.0399485662437434,"capEC"
"Psme1",7.6795502269808e-07,0.268214413977278,0.633,0.593,0.0136242900576866,"capEC"
"Hsbp1",1.40840680198041e-06,0.266087356103887,0.539,0.477,0.0249865450739345,"capEC"
"Serinc3",4.07029224475784e-21,0.26603765611969,0.926,0.904,7.22110547142488e-17,"capEC"
"Kitl",1.6999041924497e-21,-0.263264771054936,0.893,0.93,3.01580002782501e-17,"capEC"
"Foxq1",1.31504935812792e-13,-0.262484874543627,0.755,0.805,2.33302906625473e-09,"capEC"
"Max",2.66441424203331e-07,-0.262122089695382,0.419,0.486,0.0047269373067912,"capEC"
"Rps18",2.2371461221225e-24,0.261756414726928,0.933,0.927,3.96892093525753e-20,"capEC"
"Rpl11",3.25123461495704e-27,0.260770457824838,0.949,0.934,5.76801533039528e-23,"capEC"
"Rpl15",2.22502726817892e-25,0.260098231453121,0.931,0.92,3.94742087647622e-21,"capEC"
"Nipbl",6.38302530118132e-08,-0.25937970810715,0.572,0.621,0.0011324125186825,"capEC"
"Fau",1.46857316127399e-37,0.259125467408451,0.98,0.98,2.60539564541619e-33,"capEC"
"Ctnna1",3.54330111181956e-12,-0.258718221043671,0.698,0.765,6.28617050247908e-08,"capEC"
"Syne2",7.89696022617154e-07,-0.258398430859575,0.397,0.459,0.0140099971372509,"capEC"
"Palm",3.4644944336155e-12,-0.256918566121048,0.58,0.657,6.14635957467726e-08,"capEC"
"Kmt2c",9.34930857824618e-10,-0.256854395221073,0.43,0.514,1.65866083486666e-05,"capEC"
"Kansl1",5.85323001835686e-07,-0.256349053144515,0.506,0.561,0.0103842153755669,"capEC"
"Rpl9",1.42202002745936e-34,0.256317568354442,0.964,0.968,2.52280573071565e-30,"capEC"
"Prom1",1.05858453090709e-07,-0.255684985506635,0.64,0.69,0.0018780348162822,"capEC"
"Rps8",4.6665096548322e-40,0.253844120542868,0.979,0.982,8.2788547786378e-36,"capEC"
"Pcmtd1",6.79886574135326e-11,-0.252416519659825,0.713,0.754,1.20618677117348e-06,"capEC"
"Dock6",2.74068820499489e-07,-0.251994001642677,0.284,0.349,0.0048622549444814,"capEC"
