gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Srgap2,6.70066546386948e-141,0.565726045496452,0.847,0.783,1.22367552701184e-136
Grb14,6.73106730030528e-62,0.565441571923993,0.708,0.673,1.2292275103817499e-57
Cep112,4.44926900508473e-63,0.56534023867698,0.333,0.21,8.12525505708573e-59
Gm20631,8.30798222681983e-83,0.565072457029977,0.249,0.115,1.51720371426184e-78
Rin2,2.35165998575309e-75,0.564999972263022,0.517,0.391,4.2946014659823e-71
Gtdc1,1.39864068086617e-58,0.562086030481227,0.379,0.262,2.5541976113978e-54
Ccdc141,1.5672706270316299e-158,0.55909049008075,0.94,0.938,2.8621496190851702e-154
Ralgapa2,4.595424709252e-75,0.559005590577607,0.236,0.11,8.392164604036e-71
Ttc28,1.4400735624847698e-92,0.555553614201155,0.583,0.441,2.62986233980969e-88
Pan3,2.04954471183366e-87,0.55548022503926,0.544,0.405,3.742878552750629e-83
Sema6d,2.5602208119789203e-65,0.554029116272048,0.226,0.112,4.6754752468359105e-61
Lef1,6.7627678898493e-169,0.552016008150023,0.935,0.928,1.23501667204428e-164
Hmbox1,3.08348051768373e-89,0.550789284594021,0.46,0.308,5.63105212139403e-85
Wnk1,9.73830557045446e-111,0.550492380849302,0.672,0.551,1.77840936327639e-106
Chn2,9.66235928617763e-76,0.548848260818518,0.618,0.512,1.76454005284176e-71
Unc13b,2.20645173303527e-78,0.547781231798472,0.55,0.423,4.029422154869e-74
Babam2,1.65795090311545e-71,0.547303820232908,0.477,0.351,3.02774993926944e-67
Fry,1.73735548638314e-161,0.54708301111223,0.921,0.896,3.17275858923289e-157
Akt3,2.02029936288854e-95,0.542435020801634,0.7,0.608,3.68947069650706e-91
Tns1,7.06445504285779e-147,0.54162711400874,0.801,0.691,1.29011077992669e-142
Rgs5,3.59917736803795e-21,0.541564429497186,0.311,0.235,6.57281770951091e-17
Arid1b,2.95768357974045e-90,0.54064921591931,0.461,0.304,5.401321753322e-86
Ankrd17,2.74940001586064e-84,0.538935023768645,0.492,0.344,5.02095430896469e-80
Myo10,1.9768425845777198e-103,0.53889812309964,0.752,0.67,3.61010992795584e-99
Aig1,3.6643217727632497e-56,0.538132928345464,0.309,0.194,6.691784421420241e-52
Ralgapa1,2.14654332488495e-125,0.537645910678656,0.813,0.746,3.920017419904901e-121
Dst,1.75320116309723e-82,0.535927836573107,0.578,0.45,3.20169596404816e-78
Tbc1d5,3.0814842501174e-65,0.535668679700718,0.526,0.413,5.627406537564391e-61
Mfhas1,1.34247546756417e-94,0.535517350751936,0.628,0.499,2.45162869886568e-90
Tmem245,6.61260540548039e-80,0.535269569608695,0.491,0.346,1.20759399914883e-75
Map3k20,1.36738805711265e-86,0.534086486761084,0.512,0.364,2.49712406989912e-82
Tnrc6b,9.58291982431762e-93,0.531829792708002,0.595,0.454,1.7500328183168802e-88
Amotl1,5.88113808394996e-94,0.531296359985107,0.409,0.244,1.07401343689094e-89
Dlg1,4.24748990017408e-81,0.529896297696551,0.421,0.275,7.7567660556979e-77
Sema6a,5.5526205736059605e-58,0.529383457943154,0.647,0.576,1.01401956915192e-53
Nedd4l,1.3508589121655501e-67,0.528936996397615,0.478,0.352,2.46693854539673e-63
Adm,1.5018012830182302e-19,0.528482047642443,0.126,0.076,2.7425895030479e-15
Atxn1,1.18171724513339e-65,0.5276525005354,0.608,0.517,2.1580520330626002e-61
Col4a1,3.0149023710931e-65,0.527147362925616,0.814,0.78,5.50581471009022e-61
Zfp366,1.1795985572720998e-57,0.526461723250469,0.67,0.596,2.1541828852903e-53
Mef2c,1.05483531128529e-83,0.524729074543006,0.65,0.548,1.92634024546919e-79
Zhx3,4.32318395746751e-65,0.52428134461625,0.489,0.369,7.894998543127171e-61
Trio,2.60515797657413e-89,0.524162437059287,0.355,0.198,4.75753949681968e-85
Btbd9,3.0095208764935e-66,0.52411909092314,0.407,0.275,5.49598702465243e-62
Phf21a,9.798475432506321e-67,0.522436608590952,0.426,0.299,1.7893975834843002e-62
Myo1e,4.52230530090375e-68,0.519405742685559,0.623,0.529,8.25863394051042e-64
Rhoj,2.6411761304680902e-46,0.518117176325122,0.529,0.446,4.8233158494608296e-42
Limch1,4.6478308516851005e-77,0.517915945725914,0.744,0.683,8.48786870134733e-73
Ldlrad3,5.35578753018646e-73,0.517484246791923,0.651,0.579,9.78073918762651e-69
Mertk,1.79442277531075e-61,0.516993472725216,0.334,0.211,3.27697487227249e-57
Kat6b,9.65375056475848e-80,0.515934565093006,0.357,0.21,1.76296792813619e-75
Nedd9,4.61624227801378e-59,0.515667408964975,0.447,0.332,8.430181648108769e-55
Ldlrad4,4.91257037464897e-57,0.515128559402503,0.321,0.204,8.971336018183951e-53
Lrrc8c,2.52632281457118e-71,0.511629547832189,0.655,0.565,4.6135707239698804e-67
Fam117b,8.730614083919209e-49,0.511166697251404,0.523,0.436,1.59438474400533e-44
Fam172a,6.1801037944710996e-49,0.509935181016423,0.44,0.337,1.12861055494631e-44
Chst11,2.16155525118812e-79,0.509687728268583,0.483,0.339,3.94743219971974e-75
Ncoa2,1.46590620988085e-65,0.509480527860967,0.445,0.321,2.6770379204844202e-61
Rere,1.2882769102697499e-83,0.506284531943067,0.653,0.554,2.3526512935346198e-79
Dgkh,1.2430035221716901e-76,0.505968327574456,0.588,0.472,2.26997303218995e-72
Prrc2c,1.12088534615577e-120,0.505451426146172,0.799,0.702,2.0469608191496597e-116
Zswim6,3.31990812437344e-61,0.505241540037507,0.353,0.229,6.06281621673077e-57
Pik3r3,5.85152629218156e-43,0.504964577756369,0.424,0.329,1.0686057314782e-38
Etl4,6.333677326502989e-42,0.502963806614576,0.41,0.317,1.15665615336598e-37
Cdc42bpa,5.0738014223855496e-82,0.502703024916022,0.595,0.467,9.2657761575605e-78
Maml3,1.38570053091786e-56,0.502687886414516,0.204,0.101,2.53056630956219e-52
Snrk,1.12878342492559e-96,0.502194636471575,0.724,0.621,2.0613842905991002e-92
Fto,5.99579188521447e-78,0.501713809955544,0.433,0.287,1.0949515140778701e-73
Vwa8,1.33428124586096e-75,0.499344316781316,0.338,0.195,2.43666441119129e-71
Ext1,7.74852038962601e-54,0.497588768071541,0.263,0.153,1.4150347935535e-49
Egr1,8.965399592569019e-43,0.497292320574915,0.112,0.043,1.63726127359495e-38
Msn,2.2246694147486702e-46,0.496572134970763,0.781,0.767,4.06269128521402e-42
Apc,9.868594101759961e-76,0.496537572927673,0.546,0.419,1.8022026548633998e-71
Clasp2,4.14915013674701e-64,0.495468757761277,0.415,0.288,7.5771779797274e-60
Ubr3,5.33307549146034e-80,0.495423467205871,0.466,0.322,9.73926246250487e-76
Ube2e2,4.0927052296986796e-30,0.494858243644587,0.235,0.159,7.47409829047574e-26
Golga4,7.00649942590497e-77,0.494064302393609,0.44,0.293,1.27952692515877e-72
Snx13,1.8430177475199e-69,0.493942772864977,0.446,0.311,3.36571901052084e-65
Cog5,2.82086040866592e-70,0.493501921812792,0.415,0.278,5.1514552783057e-66
Med13l,6.750460209426e-79,0.49347604295043,0.436,0.287,1.2327690434453801e-74
Sorbs1,5.51215111738105e-80,0.493069499735119,0.806,0.783,1.00662903705613e-75
Crim1,1.51372082251145e-34,0.492490285093444,0.451,0.37,2.7643569660704197e-30
Tcf4,9.64807994295995e-203,0.491059858000356,0.965,0.959,1.76193235918335e-198
Ankrd11,3.1081913557434e-89,0.490336982441233,0.709,0.613,5.67617905385861e-85
Enox2,3.35972553608504e-43,0.489623122215183,0.282,0.185,6.135530773998501e-39
Stag1,6.02506022706685e-88,0.489546461371854,0.707,0.612,1.1002964986669499e-83
Ttc7b,4.93856072043508e-76,0.486835388639777,0.47,0.329,9.01879958765854e-72
Fndc3b,7.16721751320101e-75,0.48408224380153,0.327,0.187,1.30887726226077e-70
Slc39a10,9.13128963868181e-134,0.48283188462213,0.926,0.935,1.66755611381607e-129
Huwe1,3.8232955494076904e-73,0.482510394877067,0.562,0.439,6.98210233232832e-69
Braf,1.66380545894493e-64,0.479386439783292,0.434,0.303,3.03844152912523e-60
Prom1,2.01427517556195e-60,0.479031651830451,0.737,0.7,3.6784693256112297e-56
Arhgef3,6.15501043226021e-54,0.478587856750949,0.524,0.432,1.1240280051393598e-49
Dock9,4.4386987645826305e-133,0.476802303316166,0.891,0.853,8.1059516838808e-129
Cpne8,2.66233408048386e-43,0.475399156919592,0.509,0.433,4.86195449777963e-39
Gm48678,2.3057532188646998e-63,0.475098736763802,0.301,0.177,4.21076652829072e-59
Shroom4,7.5277116880864e-60,0.47405794082243,0.552,0.449,1.3747107084783399e-55
Mfsd4a,1.74082245530212e-80,0.472973433151619,0.292,0.151,3.17908996787273e-76
Gab1,1.32323906915788e-56,0.471306126810439,0.47,0.355,2.41649918809612e-52
Dennd4c,1.95742366279053e-55,0.47065043858958,0.418,0.3,3.57464709298806e-51
Lnpep,3.18313426633024e-65,0.470225390627562,0.456,0.329,5.813039797172291e-61
Peak1,1.9846686119492699e-41,0.469705333023261,0.442,0.351,3.62440181914176e-37
Calcrl,1.42541271746921e-53,0.469345882999934,0.492,0.381,2.60308870464227e-49
Phactr2,6.25624637647452e-68,0.469140230453438,0.533,0.407,1.1425157132717801e-63
Kcnq1ot1,1.3518313619480299e-41,0.469137319480592,0.259,0.164,2.46871443318949e-37
Shank3,1.60938318712558e-58,0.468875072975806,0.454,0.337,2.93905557632874e-54
Foxp1,3.7747814806004303e-149,0.468080073686626,0.93,0.923,6.893505939872511e-145
Setd5,4.44954855778852e-66,0.467778907779721,0.563,0.453,8.12576557623339e-62
Hipk1,1.0122910738790801e-67,0.467007578828265,0.466,0.337,1.84864595911798e-63
Herc1,3.3110232951127e-67,0.465938210447185,0.499,0.37,6.046590741534799e-63
Pcca,8.74730801264271e-50,0.465887976429107,0.492,0.398,1.59743338926881e-45
Smad1,6.0309704413164e-45,0.465186964760999,0.396,0.297,1.1013758219932e-40
Itsn2,4.37952272104746e-75,0.465011831617983,0.639,0.536,7.99788439317687e-71
Arhgap18,3.17013084915401e-50,0.464540149960836,0.343,0.23,5.78929295672506e-46
Plekhg1,6.96686427519057e-58,0.46441625477346,0.654,0.585,1.2722887539353e-53
Ambra1,6.3466077164696e-59,0.464169540422687,0.387,0.263,1.15901750118168e-54
Erc1,2.19148424887918e-68,0.463717247717108,0.491,0.364,4.00208853530316e-64
Eif4g3,1.56359637289849e-68,0.462045113109889,0.511,0.387,2.85543969618722e-64
Pdgfd,1.44278609608933e-35,0.461949016584729,0.67,0.668,2.63481596867834e-31
Wdfy3,1.88686101907886e-72,0.461379658437728,0.503,0.368,3.4457855930418102e-68
Man1a,5.75476315067574e-45,0.461226196497283,0.27,0.17,1.0509348465764e-40
Galnt15,5.46783590891798e-64,0.460638292809409,0.314,0.185,9.98536193686602e-60
Dnm3,4.99020564357787e-72,0.46056709284237,0.81,0.789,9.113113546301901e-68
Gulp1,1.25303658181836e-27,0.459876643107477,0.407,0.339,2.28829540571668e-23
Snd1,3.9330722225733497e-72,0.459469661648642,0.306,0.17,7.1825764928634505e-68
Trappc9,1.93685996129205e-57,0.458719778186138,0.258,0.146,3.53709366131153e-53
Podxl,2.2066493824625e-79,0.458546704122655,0.826,0.78,4.02978310225302e-75
Atp11c,1.73538542007109e-55,0.458135602958936,0.499,0.389,3.16916085413383e-51
Rfx3,4.7611955454394196e-55,0.457608124412786,0.244,0.136,8.69489530508147e-51
Luc7l2,1.02208939244962e-72,0.456924170495912,0.715,0.643,1.86653964849149e-68
Faf1,8.00040270786782e-59,0.456881205135084,0.458,0.341,1.46103354251082e-54
Prkcb,3.41380573851608e-40,0.456813756365456,0.379,0.285,6.23429203967807e-36
Mib1,7.69718603306665e-65,0.456596540464447,0.402,0.271,1.40566011335863e-60
Smurf2,4.87479786426457e-58,0.455975828836703,0.547,0.443,8.90235585971997e-54
Gbe1,1.09615621081477e-38,0.455149133225393,0.518,0.449,2.0018004721899297e-34
Ptpn14,6.40157659138374e-72,0.454593979216633,0.359,0.219,1.1690559171185e-67
Ccdc85a,9.29305542260181e-29,0.454458435555711,0.538,0.49,1.69709778127554e-24
Efr3b,7.707753669238641e-67,0.454125562452752,0.677,0.605,1.40758997507636e-62
Tmtc1,6.50087761483843e-48,0.453967863388872,0.456,0.357,1.18719027002179e-43
Map4k4,8.304913826062131e-61,0.452997916672869,0.547,0.438,1.51664336291547e-56
Rasgrp3,2.19230766895625e-77,0.451706968044732,0.784,0.736,4.0035922650479e-73
Ankhd1,5.22029509749118e-58,0.45125471908737,0.502,0.388,9.53330290703839e-54
Trip12,4.53041979706234e-71,0.451219531969292,0.51,0.378,8.27345263339525e-67
Rnf213,2.83909397284109e-41,0.450274965119103,0.382,0.284,5.1847534132024e-37
Baz2b,3.86863459802774e-66,0.450252491415611,0.686,0.604,7.064900502918249e-62
Crebbp,4.54207853305679e-79,0.44934155857439,0.658,0.545,8.29474381706831e-75
Rapgef1,4.1614752455494504e-47,0.449235283051965,0.461,0.361,7.5996860934224e-43
Ppm1l,1.9655563162279197e-30,0.447383780064713,0.254,0.176,3.58949894469543e-26
Phactr1,4.99818312184301e-43,0.44690574363602,0.512,0.423,9.12768201710971e-39
Cobll1,1.0077522846530001e-61,0.444303374635906,0.795,0.763,1.84035722223331e-57
Ablim1,1.1649330644036299e-135,0.443467211937193,0.939,0.948,2.12740076221391e-131
Mast4,7.77625519662895e-36,0.443070216358518,0.682,0.66,1.4200997240083801e-31
Itpr1,7.30014537187955e-48,0.442747070725648,0.396,0.288,1.33315254781264e-43
Dnajc1,2.5034961444551003e-55,0.441260307885237,0.586,0.489,4.57188465900391e-51
Kmt2c,5.19957873809418e-64,0.4405721174699,0.627,0.525,9.49547069150759e-60
Mbnl1,5.17616444044415e-64,0.439453427654426,0.659,0.578,9.4527115011391e-60
Trim56,4.59590159458689e-59,0.437729544282661,0.358,0.231,8.39303549203458e-55
Gm26672,7.7008099276312e-98,0.437481394761284,0.191,0.06,1.40632190898401e-93
Fn1,7.24364063376181e-84,0.436542006974044,0.898,0.881,1.3228336525375799e-79
Spred2,4.6613990825728497e-57,0.436379974170023,0.365,0.244,8.51264700459455e-53
Dync1h1,2.06048284220138e-64,0.436342520500217,0.606,0.496,3.76285376642816e-60
Ptk2,1.2477770413331e-60,0.435997608164052,0.562,0.46,2.2786904328825e-56
Zcchc7,1.4488610176868701e-46,0.435858602399514,0.541,0.456,2.6459099904997696e-42
Bmpr2,6.00547741944117e-130,0.435638404673171,0.925,0.898,1.09672028633835e-125
Tasor,1.63703498369171e-59,0.435607865738156,0.542,0.424,2.98955328721781e-55
Kansl1,6.34023667415485e-58,0.435439120198089,0.654,0.573,1.15785402143416e-53
Mprip,3.2412202611509298e-83,0.434648722057416,0.757,0.679,5.91911644091382e-79
Slc10a7,2.00144623902659e-51,0.434608240783965,0.377,0.264,3.6550411217103703e-47
Ppp6r3,3.91359576998694e-63,0.434069815332119,0.419,0.29,7.14700859515014e-59
Ets1,1.0184352733337e-107,0.433607396889531,0.873,0.829,1.859866496162e-103
Btaf1,9.06838227648692e-58,0.433045696960375,0.299,0.18,1.6560679713320401e-53
Phip,2.88306263026079e-50,0.43255794604353,0.504,0.4,5.26504897538225e-46
Cecr2,1.3713643897864501e-45,0.432290673000391,0.262,0.164,2.50438564862801e-41
Cp,6.64497562827703e-24,0.432215651480955,0.401,0.336,1.2135054492359502e-19
Fam193a,3.9252497067341e-61,0.431929321193342,0.433,0.306,7.168291014437819e-57
Usp6nl,7.987706660688609e-56,0.430577558806818,0.407,0.286,1.45871499037495e-51
Itpr2,1.1391567344938601e-52,0.430336439285931,0.545,0.443,2.0803280285326898e-48
