gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
H2afz,1.3405644049375898e-29,-0.476151072787909,0.551,0.774,2.44813871629702e-25
Klf6,3.62100871518814e-20,-0.475898760963768,0.754,0.882,6.61268611567659e-16
Chmp5,4.02520010874713e-30,-0.474363312746066,0.531,0.764,7.35082043859402e-26
Rps20,1.3178143927936099e-48,-0.474132337089984,0.956,0.983,2.40659264411969e-44
Dync1i2,2.13909962795453e-29,-0.471343087997672,0.767,0.901,3.90642374057056e-25
Csrp2,1.9817974638806602e-23,-0.470932499634286,0.367,0.595,3.61915852853885e-19
H3f3a,8.40699286520301e-54,-0.470632603094734,0.946,0.982,1.53528503704337e-49
Ldha,4.88842450981558e-21,-0.468104614640378,0.655,0.815,8.92724083982521e-17
Rpl39,8.41870031428591e-41,-0.466431605965607,0.883,0.966,1.5374230513948898e-36
Atp6v0c,5.8005732327092394e-33,-0.465778805623167,0.619,0.823,1.05930068375736e-28
Dstn,3.38651896931784e-32,-0.465096225782049,0.819,0.949,6.1844609417682295e-28
Cnbp,1.33954249199743e-33,-0.464730150183673,0.693,0.865,2.4462724988857e-29
Rpl3,2.0055700164632e-38,-0.464425381279001,0.902,0.978,3.6625719640651e-34
Rpl11,9.0783279047547e-46,-0.463165178373642,0.923,0.983,1.6578842419663e-41
Srgn,1.66418315158133e-37,-0.462666951266132,0.922,0.967,3.03913127141782e-33
Tle5,3.26447366181213e-32,-0.462645434875325,0.713,0.892,5.96158180120131e-28
Nmt1,2.9208690505541697e-29,-0.462382522657157,0.519,0.758,5.334091060122021e-25
Fbln2,2.5686053512312302e-21,-0.461782978242585,0.363,0.596,4.69078709241848e-17
Rpl34,7.62743602665054e-50,-0.461679432630749,0.953,0.981,1.3929223671869201e-45
Aldh2,1.31239621767324e-21,-0.461516513658433,0.647,0.783,2.39669797271487e-17
Ier5l,1.27965794856877e-26,-0.458063696759496,0.165,0.386,2.33691134567629e-22
Fam181b,8.25543805092315e-28,-0.456421585191117,0.182,0.417,1.5076080968595902e-23
Arf1,1.18789203110691e-29,-0.456030374262416,0.651,0.846,2.1693284272074403e-25
Ifitm3,8.57551062872695e-33,-0.45431526696584,0.977,0.992,1.56605975101811e-28
Slc38a2,7.112787266208771e-19,-0.454109717464632,0.603,0.772,1.29893721055505e-14
Mapk3,1.20853490918233e-29,-0.453242958238666,0.581,0.809,2.20702645114877e-25
Sat1,7.411841951383089e-22,-0.452554820764384,0.47,0.688,1.3535505771615801e-17
Rpl21,5.5053322510660405e-46,-0.450404399690818,0.968,0.987,1.00538377568968e-41
Rps26,9.953396447577329e-36,-0.447425270595485,0.837,0.953,1.81768925925657e-31
Gabarapl2,1.23367286020273e-29,-0.447084168480073,0.668,0.85,2.25293337730222e-25
Smpdl3a,1.59331569733694e-23,-0.446570986289524,0.477,0.695,2.90971312647672e-19
Vdac3,4.13496029974367e-26,-0.446026579201291,0.487,0.719,7.5512644993919e-22
Rps24,8.1861011472191e-52,-0.444322240952304,0.986,0.993,1.49494579150515e-47
Ddah2,5.62247495189831e-26,-0.443262172024828,0.279,0.519,1.02677637571567e-21
Rpl36,4.87072227089811e-41,-0.440121049932392,0.913,0.973,8.89491301111413e-37
Akr1a1,2.9915920228329797e-30,-0.440011944516661,0.75,0.896,5.46324535209759e-26
Gnas,5.34967893923913e-62,-0.439918171424439,0.984,0.995,9.7695836788385e-58
Hey1,2.15038050126568e-18,-0.439558268489932,0.415,0.609,3.92702487141138e-14
Rpl9,2.03531697234346e-52,-0.439116682071774,0.979,0.991,3.71689585489362e-48
Gimap1,3.5276292528103005e-26,-0.437357761503903,0.397,0.641,6.44215654148216e-22
Sh3bgrl3,1.05108840662602e-29,-0.436871161553235,0.782,0.908,1.9194976481804402e-25
Cacybp,1.07979823865566e-21,-0.435149562342341,0.348,0.565,1.97192754343297e-17
Srp14,4.86182897228442e-25,-0.433953514466301,0.633,0.817,8.878672069185801e-21
Calm2,1.10047319694898e-23,-0.433345810807763,0.677,0.845,2.0096841522682302e-19
Pfn1,4.81674028865722e-30,-0.431718090882025,0.655,0.877,8.796331115145809e-26
Ndufa3,1.04900132825699e-25,-0.43161469342993,0.346,0.593,1.91568622566291e-21
Card19,8.03904390470837e-24,-0.430974630371306,0.448,0.687,1.46809019787784e-19
Sem1,2.72120220514165e-29,-0.430404184406575,0.709,0.882,4.9694594670296905e-25
Hsp90aa1,2.42588239574053e-23,-0.428725123283028,0.789,0.908,4.43014643110136e-19
Id2,1.03223454461868e-17,-0.428452805963163,0.238,0.421,1.88506672538263e-13
