gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Spcs2,2.18478787394297e-65,-0.33333787266505,0.463,0.629,3.9898596153946505e-61
Arf1,1.1411416688807699e-70,-0.332642621007155,0.571,0.726,2.08395291571007e-66
Sptssa,3.26940001280585e-72,-0.331840641126152,0.318,0.495,5.97057830338604e-68
Tmed2,1.99144429407454e-64,-0.330182606041976,0.303,0.464,3.63677556983893e-60
Eif2s2,1.06775240126445e-51,-0.328309918356005,0.546,0.674,1.94992943518914e-47
Tbca,1.09513472116804e-61,-0.328036536344303,0.408,0.569,1.99993502779707e-57
Pdcd10,1.60950333831005e-62,-0.327604727431851,0.455,0.613,2.93927499642181e-58
Arl6ip1,6.62654951241421e-59,-0.325957460815586,0.561,0.699,1.21014047195708e-54
Atp5j2,1.63192052873047e-70,-0.325771327883757,0.543,0.704,2.98021326956758e-66
Tpst2,1.1023335208969399e-56,-0.325240663780048,0.226,0.365,2.01308147586198e-52
Ifi27,1.3601876287812701e-52,-0.324857399606714,0.562,0.684,2.48397464768036e-48
Ly6e,2.47161724153873e-124,-0.323599763647442,0.963,0.985,4.51366740649802e-120
Rbm8a,2.78596573664054e-59,-0.323451698571572,0.394,0.554,5.0877306282529496e-55
Ndufc2,5.40198166438045e-60,-0.323335281421335,0.431,0.586,9.86509891549158e-56
Rtp4,1.1572366210139e-43,-0.322833512757894,0.203,0.321,2.11334551729559e-39
Mindy1,4.16313815741932e-59,-0.322684655393066,0.427,0.583,7.60272290307916e-55
Sat1,1.5430292803773002e-53,-0.322653575360862,0.277,0.423,2.8178800718250297e-49
Tspan13,1.33639584848816e-90,-0.322215083880491,0.838,0.929,2.44052609850907e-86
Rassf1,2.77950527486029e-55,-0.321635815924302,0.28,0.427,5.07593253294986e-51
Rtraf,1.01689860799297e-59,-0.320866459675536,0.355,0.517,1.85706023791676e-55
Chmp5,4.61663901663406e-54,-0.319208844482971,0.426,0.574,8.43090617217711e-50
Nsa2,5.4655651549583e-39,-0.319141720961066,0.355,0.472,9.98121508598485e-35
Lamp1,1.1384352406633401e-65,-0.318834727809121,0.579,0.724,2.07901043649939e-61
Ubc,2.16200509585842e-69,-0.318757425066887,0.804,0.899,3.9482537060566405e-65
Atp5h,5.393716480724259e-77,-0.318476993310699,0.686,0.819,9.85000503709864e-73
Abhd17a,9.052788781461331e-60,-0.318349594635032,0.335,0.494,1.65322028727047e-55
Ifit3,9.55054309157237e-23,-0.318261739175669,0.137,0.206,1.7441201793829497e-18
Hsp90ab1,1.28569103838735e-122,-0.317728656441135,0.977,0.991,2.34792897430299e-118
Glmp,3.0516390008998997e-63,-0.31718027961047,0.218,0.367,5.57290314344339e-59
Rps16,5.3504907776129e-110,-0.317061924906681,0.934,0.969,9.77106625807668e-106
Pfn1,1.25200671725639e-67,-0.316937431833397,0.567,0.724,2.28641466705363e-63
mt-Atp6,3.8655754343400996e-175,-0.316373954225751,0.995,0.994,7.05931385819189e-171
Hnrnpa0,1.79533417560164e-62,-0.31576085813007,0.536,0.686,3.27863927148371e-58
Sri,1.26877564732425e-58,-0.315426259453906,0.534,0.68,2.31703808714355e-54
Cct4,8.92995339117016e-60,-0.315207984921422,0.338,0.496,1.6307880882955e-55
Socs2,9.71917515853918e-54,-0.315173805580698,0.253,0.394,1.77491576745242e-49
Rtl8a,2.2194293665055603e-47,-0.315057430887884,0.502,0.635,4.05312190911246e-43
Spock2,2.58969088460298e-110,-0.314959636274042,0.925,0.992,4.7292934934619605e-106
Pfdn1,1.39333759780331e-49,-0.311675232725478,0.388,0.528,2.5445131211084003e-45
Tmed4,2.85559569886889e-60,-0.311504615539794,0.17,0.305,5.21488886527437e-56
Rbx1,3.29268892870452e-70,-0.311434268893637,0.578,0.739,6.01310852160019e-66
mt-Co2,1.5736827012192501e-144,-0.311407687436393,0.994,0.992,2.8738593489666e-140
Ctsl,5.7551473334556e-44,-0.311216445702291,0.442,0.568,1.05100500603566e-39
Rtl8b,5.64667857606441e-50,-0.311207911459096,0.341,0.483,1.03119644156088e-45
1110004F10Rik,4.70155531842083e-51,-0.310734123942178,0.374,0.514,8.585980322500131e-47
Rpl28,6.80105382227351e-94,-0.310634006680218,0.904,0.956,1.24200844902359e-89
Arl2bp,2.49545722477469e-52,-0.310523886217483,0.452,0.597,4.55720398388354e-48
Prdx1,1.47268165172207e-57,-0.309157827164985,0.69,0.798,2.68941123237484e-53
Kdelr1,1.6298415064047802e-60,-0.308705585317987,0.303,0.457,2.97641655899641e-56
Tpt1,3.75644273293809e-151,-0.308528766365691,0.986,0.993,6.86001571889154e-147
Ndufb11,4.85861991659811e-57,-0.308082950339597,0.506,0.656,8.87281169169148e-53
Sqstm1,3.35244959256466e-64,-0.308029033040246,0.517,0.677,6.12224344594158e-60
Arpp19,3.85352564343082e-61,-0.307964644279067,0.409,0.567,7.03730853003336e-57
Ifit1,2.22921819786573e-19,-0.307270094437005,0.223,0.297,4.07099827294239e-15
Car2,6.12001382860089e-49,-0.306957954661061,0.26,0.397,1.11763692537909e-44
Plat,5.25193786864602e-57,-0.306875225048988,0.609,0.747,9.59108893572137e-53
Lsr,1.04871858283525e-62,-0.306361254160288,0.651,0.782,1.91516987597374e-58
Higd2a,2.8558513919122898e-55,-0.306178344584123,0.362,0.516,5.21535581191023e-51
Rpl29,8.00033574775757e-87,-0.305935823049692,0.833,0.916,1.4610213142554898e-82
Cracr2b,4.5904542734036394e-55,-0.305816999473242,0.283,0.431,8.38308759408972e-51
Zfp706,6.6568632152123e-57,-0.305809366012942,0.252,0.397,1.21567636036207e-52
Ctsd,2.07626379089188e-56,-0.305686687856117,0.317,0.47,3.7916729349267404e-52
Clta,1.45810271762234e-63,-0.305651806090591,0.493,0.654,2.66278718292192e-59
Rpl24,2.40057043692222e-94,-0.305624173852645,0.895,0.947,4.38392173190735e-90
Hist1h2bc,6.137026229076879e-42,-0.305516340234702,0.257,0.381,1.12074372995402e-37
Caml,6.91378105184567e-50,-0.305350035755098,0.226,0.356,1.2625946956880601e-45
Cox7c,1.5224423326305002e-68,-0.304896315107396,0.654,0.788,2.78028418784982e-64
Gm41030,1.3736350880172901e-67,-0.304760905087879,0.044,0.14,2.50853239773718e-63
Klf10,4.3018699373202396e-55,-0.304626676605895,0.138,0.257,7.85607487953422e-51
Hyal2,2.9445106677856003e-55,-0.303574058201658,0.145,0.267,5.37726538151007e-51
Psmc1,7.29462411400944e-47,-0.30357159713472,0.303,0.433,1.3321442557004e-42
Rab11a,1.3889176903279e-60,-0.303399744475951,0.612,0.751,2.5364414860768097e-56
Spr,2.00631895614664e-58,-0.302927512094905,0.267,0.421,3.6639396777150004e-54
Pglyrp1,1.85911079504e-66,-0.302542079013601,0.911,0.954,3.3951081339020497e-62
Eef1a1,4.31992121057259e-105,-0.302475633897362,0.964,0.985,7.88904011474766e-101
Dctn2,1.52671807619374e-59,-0.302376921784878,0.282,0.437,2.788092550745e-55
Atp5e,5.05679570023446e-62,-0.302252423761686,0.64,0.777,9.23472030776817e-58
Abcg2,9.55717725255523e-85,-0.301675594266889,0.911,0.971,1.74533170986164e-80
Uqcr11,5.04566713124915e-59,-0.30059901938283,0.486,0.642,9.214397315087201e-55
Cox4i1,4.62881208590749e-77,-0.300508923185208,0.794,0.885,8.453136631284251e-73
Rpl26,2.46533216031768e-91,-0.300269958002604,0.927,0.968,4.50218959117214e-87
Sypl,2.47358394741176e-59,-0.299850815874446,0.611,0.746,4.5172590047633596e-55
Baiap2,1.00054774580461e-50,-0.299573794092801,0.196,0.322,1.82720029338837e-46
Vamp8,2.05443452971513e-53,-0.29848034869183,0.376,0.528,3.75180833816576e-49
Hmgb1,1.66076353509989e-86,-0.298473886382018,0.874,0.939,3.0328863677994197e-82
Slc22a8,2.0648857688187702e-54,-0.297489198629721,0.563,0.713,3.7708943910168297e-50
Atp5j,2.7080162926403602e-68,-0.297447501733343,0.763,0.861,4.94537935361983e-64
Rbm22,7.02842293285079e-52,-0.297353792185361,0.25,0.39,1.28353059599721e-47
Pttg1ip,1.82032075389883e-51,-0.297247329367637,0.517,0.652,3.32426976077005e-47
Coa3,5.23885110856082e-61,-0.297235152635122,0.304,0.46,9.56718989445377e-57
Aldoa,1.2866273117334098e-56,-0.29695949744246,0.584,0.727,2.3496387966875502e-52
Ssna1,8.12791359481158e-54,-0.295685841680817,0.184,0.315,1.4843195806844899e-49
Atp6v1f,1.3079609157964102e-54,-0.29382331132827,0.454,0.607,2.3885982244274e-50
Ypel3,6.364183282263369e-57,-0.292957969861339,0.26,0.411,1.16222715100694e-52
Phb2,4.1516109872214e-57,-0.292934196469232,0.189,0.325,7.58167198486373e-53
Mdh2,1.84441018057376e-54,-0.292301837721065,0.339,0.489,3.3682618717638e-50
Cdkn2b,6.59914636982918e-45,-0.2922676573391,0.153,0.265,1.2051361100582e-40
Klf13,2.3120997340756402e-54,-0.292010475978363,0.618,0.75,4.22235653436893e-50
Proser2,9.759831951935e-49,-0.291205591469065,0.236,0.368,1.7823405110623702e-44
1810037I17Rik,3.96821800103007e-57,-0.290918382947546,0.637,0.768,7.24675971348111e-53
Clec14a,6.08404779745128e-44,-0.290575114829336,0.264,0.392,1.11106880877055e-39
Rpl17,1.13523175006096e-84,-0.290420099627851,0.907,0.961,2.07316022196133e-80
Vps29,1.87494579521236e-50,-0.290403524437961,0.333,0.479,3.4240260112168203e-46
Zfp771,4.8066564091058103e-54,-0.289495542017494,0.147,0.269,8.77791593430904e-50
Tmem140,1.18014414332613e-53,-0.289201923511665,0.238,0.38,2.1551792345421698e-49
F11r,1.37079412511011e-48,-0.288633416845246,0.362,0.503,2.50334423127609e-44
Fam32a,4.2988741131739895e-50,-0.2885730582932,0.268,0.406,7.85060390547834e-46
Ino80b,2.3662059416680002e-54,-0.286827394965334,0.154,0.278,4.32116529067411e-50
Psmd8,1.264139031563e-49,-0.286727009451856,0.301,0.441,2.30857069944035e-45
Arl6ip5,2.23939194227742e-57,-0.286603311017418,0.487,0.65,4.08957756498702e-53
Bloc1s1,2.86311003528682e-59,-0.286259008099804,0.165,0.3,5.2286115464408005e-55
Rbm7,1.20400979810997e-56,-0.286145826584412,0.198,0.335,2.19876269330843e-52
Snrpb,2.0094046161472202e-54,-0.285562853596273,0.52,0.674,3.66957471000806e-50
Sbds,6.02359413684854e-46,-0.284802435054088,0.444,0.585,1.1000287612712799e-41
Rab18,3.16135178024648e-52,-0.284654501322567,0.468,0.611,5.77326062108611e-48
Polr2c,3.5923728521933996e-56,-0.284475562909713,0.281,0.428,6.56039130267559e-52
Rpl10a,4.7473033310148396e-57,-0.283980483675353,0.707,0.824,8.66952534309929e-53
Tex14,5.68245991291595e-35,-0.283942666615646,0.077,0.152,1.0377308292967099e-30
Txnip,1.2411489514751299e-42,-0.283465428483716,0.397,0.531,2.26658621518389e-38
Snrpe,2.16627691578777e-53,-0.283325980748584,0.386,0.541,3.95605490361162e-49
Pcbp1,1.2688312841021999e-49,-0.282968209990404,0.435,0.578,2.31713969102744e-45
Gna11,1.50335042223026e-45,-0.282955353792517,0.408,0.55,2.7454185410768996e-41
Vdac1,4.04054400940555e-46,-0.282859539712186,0.284,0.417,7.37884146997641e-42
Tmem128,3.93025128786552e-55,-0.282731063910736,0.191,0.325,7.17742490190001e-51
Pmp22,2.54219761786217e-41,-0.282421183643351,0.2,0.312,4.64256128973989e-37
Slc26a10,1.7637701270001e-33,-0.281338073805173,0.091,0.167,3.22099700592758e-29
Pdia6,1.40582098661278e-51,-0.281100616145782,0.373,0.524,2.5673102857522603e-47
Arpc3,1.06585744573608e-65,-0.280854402451345,0.775,0.879,1.94646886740324e-61
mt-Nd4l,1.38143006107038e-44,-0.280802258026914,0.377,0.511,2.5227675775267296e-40
Arl4d,1.8608750706499897e-49,-0.279896441433719,0.134,0.246,3.39833005402102e-45
Ndufb10,6.19007788180141e-48,-0.279894348572056,0.372,0.517,1.13043202277457e-43
Pgam1,1.47785753780398e-50,-0.278796720153175,0.235,0.368,2.69886343553763e-46
Ucp2,8.11906734906233e-36,-0.278766410095733,0.549,0.664,1.48270407928576e-31
Nes,1.04382878367181e-39,-0.278672181841305,0.539,0.668,1.90624012474146e-35
Egln2,1.0901937939329401e-52,-0.278371374599743,0.151,0.272,1.99091190648034e-48
Txndc17,4.87231595247965e-52,-0.278042415702781,0.427,0.575,8.89782339241834e-48
Uqcrfs1,4.1598167038759003e-53,-0.277626894001441,0.233,0.374,7.59665726461817e-49
Hcfc1r1,1.18270907214533e-49,-0.277337184731556,0.243,0.38,2.1598633075518e-45
Psmc3,1.9850211451668e-41,-0.276973111618728,0.43,0.563,3.62504561530362e-37
Cystm1,3.60840690967344e-38,-0.276795812625617,0.269,0.384,6.589672698445639e-34
Manf,2.11202845975416e-52,-0.276708130153547,0.313,0.464,3.85698637320305e-48
Rpl35,9.521130778853141e-51,-0.27607835161519,0.583,0.721,1.73874890283416e-46
Rps23,1.67511476593703e-76,-0.275923226685522,0.925,0.968,3.05909458555421e-72
Rraga,4.6286811960585896e-49,-0.275917460365557,0.258,0.397,8.45289760024219e-45
Eif3k,3.1009434945511103e-47,-0.275799122871701,0.439,0.582,5.66294300974924e-43
Unc50,5.23163998490777e-53,-0.27569799848603,0.245,0.385,9.554020940438569e-49
Smap1,1.62928130456378e-47,-0.275519672113653,0.511,0.648,2.9753935183943797e-43
Uqcrh,3.87196815229106e-50,-0.275296542881792,0.652,0.766,7.07098823971393e-46
Cd59a,8.045673386295319e-43,-0.274897148921979,0.53,0.657,1.46930087380525e-38
Ube2d3,3.5520804083815004e-47,-0.274798101602473,0.54,0.677,6.48680924178629e-43
Srsf9,1.22258944686016e-48,-0.274339895077312,0.296,0.436,2.2326928478560301e-44
Hras,1.37864762027324e-41,-0.274161799933176,0.237,0.357,2.5176862841429802e-37
Syf2,2.5287456126269503e-46,-0.273766909745921,0.498,0.637,4.6179952377793294e-42
Edf1,1.89249701367611e-53,-0.273673724268868,0.551,0.694,3.4560780463753195e-49
Grcc10,1.2748817249265599e-48,-0.273576822657886,0.488,0.631,2.32818900606088e-44
Tcf15,7.99388424440059e-35,-0.273224970212607,0.083,0.16,1.4598431407124399e-30
Rps3,8.0541203591929e-58,-0.272812364017708,0.882,0.937,1.47084345999581e-53
Atp6v0b,2.62098987273685e-48,-0.271914441051423,0.442,0.587,4.78645170559203e-44
Rbis,1.8088269024582e-47,-0.271737742204967,0.186,0.308,3.30327968926917e-43
Rnf187,1.533140240104e-43,-0.271616613674106,0.214,0.334,2.79982070647792e-39
Fth1,1.86604386216701e-68,-0.271472951901163,0.918,0.961,3.40776930108939e-64
Pdcl3,1.10351910318214e-51,-0.27107279834076,0.252,0.393,2.0152465862312202e-47
Ssr2,3.05893236062299e-51,-0.270331128662858,0.257,0.396,5.58622227696971e-47
Slc38a5,5.8739931130207195e-33,-0.270296128484609,0.187,0.286,1.07270862229984e-28
Ilk,4.76429349927726e-48,-0.270292727746619,0.233,0.365,8.700552788380131e-44
Ubl5,9.232508048907501e-47,-0.269736016850583,0.543,0.677,1.68604061989149e-42
Cfl2,8.700271701762129e-43,-0.26958519684865,0.298,0.428,1.5888436181758e-38
Sfr1,1.2214748231330399e-34,-0.269358258720351,0.404,0.519,2.23065732200555e-30
Tsen34,1.05022503178064e-51,-0.269341209374897,0.188,0.316,1.9179209530378e-47
Apcdd1,4.614442964057791e-47,-0.269194330044337,0.711,0.824,8.42689574096233e-43
Dhrs7,4.68670008446061e-44,-0.269128493386261,0.212,0.334,8.558851694241969e-40
Sec61g,1.22439139931981e-45,-0.269013004190986,0.435,0.574,2.2359835734378299e-41
Tbcb,2.7802228140696202e-52,-0.268032502979854,0.316,0.466,5.0772429030539396e-48
Arpc1a,3.30165375571631e-46,-0.267719849717457,0.261,0.393,6.02948008868913e-42
Psmd6,1.11715780745743e-48,-0.26756269675146,0.212,0.34,2.0401535879787602e-44
Grpel1,3.34069553942186e-46,-0.267252481282499,0.222,0.348,6.1007781940922e-42
S100a16,2.0611933396893797e-40,-0.266624871481002,0.497,0.616,3.7641512769407494e-36
Cdc42ep1,1.09631852135572e-44,-0.26651357180308,0.163,0.276,2.00209688369982e-40
Gnai2,9.620908610925479e-92,-0.266379623707653,0.941,0.976,1.75697033052721e-87
Dnaja2,1.0185448321167201e-44,-0.266178294716892,0.375,0.514,1.86006657241155e-40
Gde1,2.90040018677373e-45,-0.265651545185564,0.268,0.4,5.29671082108619e-41
Tomm22,6.74757297184994e-50,-0.26550520888716,0.254,0.393,1.2322417761192401e-45
Atp5d,2.5549140579507e-45,-0.265196068470561,0.474,0.611,4.66578405262957e-41
Ddrgk1,5.84171704456712e-45,-0.26509410954316,0.364,0.502,1.0668143666788499e-40
mt-Co3,3.04962847459565e-103,-0.264852556667156,0.994,0.993,5.56923152030658e-99
Psmc6,7.04006588995601e-47,-0.26462749140423,0.392,0.535,1.28565683282377e-42
Atp5g2,2.06245083244097e-43,-0.264410157090248,0.557,0.691,3.76644771020369e-39
Twf2,3.75426673400157e-42,-0.264234771174398,0.175,0.286,6.856041909633681e-38
Pgrmc1,5.35463224672975e-46,-0.263901626554905,0.286,0.419,9.77862940897788e-42
Uqcrb,1.1506599052310699e-49,-0.263646063243727,0.665,0.786,2.10133511893297e-45
Ncoa4,5.77542977695173e-38,-0.2633885627314,0.215,0.325,1.05470898586692e-33
Rpl8,5.4061565666486595e-77,-0.262980838771133,0.929,0.965,9.87272312201378e-73
Smco4,1.59873860990881e-44,-0.262753834536193,0.332,0.468,2.91961644941546e-40
Mxra7,8.00557082713681e-44,-0.262431914151003,0.387,0.523,1.46197734445172e-39
Atp5md,1.6408039413795298e-42,-0.262354837721513,0.377,0.512,2.9964361577473e-38
Ube2b,6.3983197211629095e-40,-0.262247811697704,0.494,0.623,1.1684611474787701e-35
Spcs1,2.88650390366234e-48,-0.262065699337844,0.307,0.452,5.27133342886816e-44
Tob1,5.9191350967388e-41,-0.261958445215958,0.267,0.39,1.0809524513664398e-36
Atp6v1g1,5.00172106490089e-49,-0.261598015511721,0.489,0.635,9.134143008722e-45
Nedd8,3.08738898335951e-43,-0.261111802634085,0.554,0.68,5.63818976141115e-39
Ndrg1,8.16338297034988e-57,-0.261109358331435,0.772,0.887,1.49079699804529e-52
Arhgdia,5.86121712471531e-45,-0.260573054932467,0.536,0.669,1.07037547131551e-40
Sec62,5.17093267095938e-51,-0.260368249047818,0.792,0.862,9.44315724370602e-47
Jup,8.47502891132007e-41,-0.26011400879914,0.319,0.449,1.54770977978527e-36
Eif4a3,1.56203856861987e-43,-0.25976613250367,0.224,0.345,2.8525948340136e-39
Rpl36a,1.7615876393110697e-42,-0.259757806467708,0.662,0.771,3.21701134690988e-38
Ftl1-ps1,8.62788753826172e-69,-0.259728171430714,0.051,0.153,1.57562482223736e-64
D8Ertd738e,3.6402818916080103e-47,-0.25950783982625,0.485,0.625,6.64788279045455e-43
Gstm1,2.87484164665343e-39,-0.259170475486236,0.384,0.515,5.25003581511849e-35
Eef1d,2.33691891662651e-38,-0.259041153146953,0.414,0.543,4.26768132554333e-34
Rer1,1.73357022474388e-48,-0.259040336729613,0.304,0.445,3.16584594442728e-44
Serpinh1,1.88147682670769e-42,-0.25863764474395,0.437,0.578,3.43595298093358e-38
Med28,1.4524035309115301e-47,-0.258150463458673,0.296,0.437,2.65237932815064e-43
Drap1,1.71132210217681e-41,-0.257474941598367,0.368,0.502,3.12521642299529e-37
Med21,4.87162427763063e-51,-0.257257117218702,0.201,0.336,8.896560255809061e-47
Rbp1,1.0907819970921401e-35,-0.257140484196052,0.108,0.193,1.99198608308966e-31
Rpl22l1,6.50983525464038e-41,-0.25684528614843,0.335,0.465,1.1888261142024298e-36
Dpm3,7.49571864072178e-46,-0.256626828008914,0.298,0.434,1.36886813816861e-41
Sf3b6,5.38727108709867e-48,-0.256509091783047,0.312,0.455,9.83823445925958e-44
Tomm6,6.86665043284714e-39,-0.256380662574405,0.285,0.405,1.25398770204654e-34
Rpl27,2.47484801983161e-69,-0.255598820640174,0.874,0.939,4.51956745381648e-65
Frg1,1.86884377001752e-39,-0.255338909443002,0.306,0.432,3.41288249280599e-35
Utp11,1.03393779522032e-34,-0.255311823285287,0.245,0.351,1.8881772016313498e-30
Polr2i,1.61134293289281e-41,-0.255225661380653,0.159,0.265,2.94263446404885e-37
Cltb,7.06334115547394e-43,-0.254854079500479,0.461,0.597,1.28990736181265e-38
Mif4gd,5.66631737346658e-47,-0.254429059116974,0.134,0.244,1.0347828787424699e-42
Ost4,8.72754391613001e-41,-0.254155519504883,0.387,0.519,1.59382406996366e-36
Csnk2b,3.8116993125780793e-42,-0.254089726673363,0.266,0.391,6.96092528463009e-38
Cnn2,6.42989065345426e-36,-0.25368464145933,0.25,0.365,1.17422663113382e-31
Alyref,4.21541408722235e-49,-0.253607670965103,0.15,0.267,7.69818920608545e-45
Morf4l1,8.084443144169011e-54,-0.253447918795509,0.784,0.882,1.47638100698814e-49
Ptov1,3.4877057889927896e-43,-0.252546325682175,0.108,0.205,6.36924831185863e-39
Card19,3.0043662657337702e-37,-0.252182691100508,0.244,0.359,5.48657367448301e-33
Irf1,2.4960065511518604e-31,-0.251696127464158,0.189,0.286,4.55820716371352e-27
Cct5,7.24564682571549e-42,-0.251393636076425,0.367,0.5,1.32320002331216e-37
Alpl,9.38259165071331e-33,-0.251110717197536,0.193,0.292,1.71344888725326e-28
Inka1,4.71097143602408e-43,-0.25108734246879,0.139,0.244,8.60317603646717e-39
Rsad2,8.57107828253056e-17,-0.250827745447678,0.219,0.29,1.56525031595573e-12
Ccdc12,1.01244892494707e-39,-0.25077771418683,0.372,0.502,1.84893422673834e-35
Ndufa1,5.9019287332948695e-43,-0.250722053321588,0.318,0.454,1.07781022527431e-38
Csnk1e,1.49897412748255e-37,-0.250648090245926,0.261,0.379,2.73742655160862e-33
Psma2,6.554544051368601e-48,-0.250302374710671,0.453,0.603,1.19699083466093e-43
