"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Samd1",2.62753646458531e-05,-0.0933200428384459,0.065,0.144,0.479840709162569
"Prpf38a",2.63498250119565e-05,-0.119341826215289,0.137,0.255,0.48120050436835
"Gm47167",2.64010279056991e-05,0.109608544796389,0.157,0.091,0.482135571613877
"Exosc4",2.69402262843527e-05,-0.113218790037348,0.126,0.227,0.49198241240485
"Pmpcb",2.70262603628053e-05,-0.113013346006353,0.144,0.252,0.49355356674555
"Ddx46",2.70849705202311e-05,0.139508012977039,0.433,0.353,0.494625731640461
"Rbm26",2.74209418471563e-05,0.141753661290803,0.435,0.388,0.500761240012768
"Ccnyl1",2.75155404783641e-05,0.133586968952035,0.283,0.228,0.502488800215886
"Cldnd1",2.7591267644954e-05,-0.132361027449202,0.224,0.36,0.503871729732151
"Gse1",2.77987211404946e-05,0.135126590246319,0.354,0.296,0.507660245467713
"Tet3",2.78521149776734e-05,0.133145959407305,0.307,0.252,0.508635323722272
"Rpain",2.80600159741023e-05,-0.102383119620565,0.098,0.186,0.512432011719056
"Hdac8",2.80863046156684e-05,0.154446017489168,0.314,0.271,0.512912094891337
"Chd7",2.82622920972155e-05,0.12327188844265,0.236,0.163,0.51612597827935
"Tmem115",2.83554049123408e-05,-0.101441488780175,0.099,0.191,0.517826404509167
"Acvr2a",2.84866554513329e-05,0.128906723610994,0.252,0.19,0.520223301852242
"Far2",2.85358539726668e-05,0.151363124966364,0.477,0.449,0.521121765248841
"Skp1a",2.88098827724322e-05,-0.132587843940752,0.439,0.592,0.526126079190157
"Oxr1",2.89178481707452e-05,0.147367350254612,0.525,0.499,0.528097743294148
"Scaf4",2.90030309453787e-05,0.127612066104264,0.269,0.193,0.529653351124506
"Ets1",2.90741148804657e-05,0.112295815450958,0.817,0.836,0.530951485947064
"Smg6",2.9293943187749e-05,0.14308301830708,0.519,0.486,0.534965990494672
"Tnks",2.93251754536196e-05,0.137374904413319,0.377,0.299,0.535536354134
"Socs2",2.93539455671227e-05,-0.139286128451743,0.259,0.385,0.536061753946795
"Sod2",2.95300420962211e-05,-0.129593162734338,0.238,0.381,0.53927762876119
"Ube2a",2.99044329703273e-05,-0.117159155067943,0.14,0.245,0.546114754904117
"Cep350",3.0147601571559e-05,0.138741053014562,0.505,0.456,0.550555499899811
"Mis18a",3.06384331879033e-05,-0.0915269127140346,0.067,0.146,0.559519066877491
"Arhgap35",3.07617788864793e-05,0.122075733612517,0.224,0.159,0.561771606024884
"Fam133b",3.09000888894801e-05,-0.137324824026682,0.224,0.334,0.564297423299685
"Med8",3.09451276296565e-05,-0.122004284159841,0.18,0.285,0.565119920772787
"Zfp422",3.09644870968869e-05,-0.124102581467531,0.207,0.326,0.565473463363348
"Ddx54",3.09714153862907e-05,-0.128243766448258,0.22,0.35,0.56559998778444
"Pip4p1",3.10272511845677e-05,-0.110871593983404,0.121,0.22,0.566619661132575
"Lars2",3.11386046561633e-05,-0.0893048508415724,0.887,0.963,0.568653198230855
"Sirt2",3.16561956996189e-05,-0.133147946754353,0.25,0.371,0.57810544586644
"Larp7",3.20189896108833e-05,-0.131812593109232,0.18,0.28,0.584730788273952
"Ngrn",3.20217271674082e-05,-0.114248280813652,0.134,0.231,0.584780781531209
"Dpm3",3.20403189899274e-05,-0.138248868745444,0.359,0.5,0.585120305394054
"Ino80e",3.24215655662468e-05,-0.100687349072892,0.085,0.167,0.592082630370799
"Kif16b",3.27775578748897e-05,0.121973188598589,0.242,0.167,0.598583761911235
"Ndufaf4",3.28913245907129e-05,-0.116542145623726,0.135,0.229,0.600661369675599
"Vps8",3.29303013453044e-05,0.110309863610547,0.183,0.11,0.601373163167949
"Rnf213",3.32977786280976e-05,0.143933644265846,0.415,0.358,0.608084033306318
"Ccdc174",3.33329858762542e-05,-0.126678312492846,0.183,0.288,0.608726988072154
"Cnpy2",3.34373271411637e-05,-0.133895139790124,0.311,0.452,0.610632468251932
"Atp11c",3.34816639670614e-05,0.141599232760025,0.531,0.506,0.611442147366475
"Rsl1d1",3.3490003499123e-05,-0.129640602603442,0.199,0.324,0.611594443900983
"Nop10",3.35485241111485e-05,-0.136990065505521,0.349,0.489,0.612663147317795
"Rab9",3.36270961288296e-05,-0.122988516111833,0.179,0.306,0.614098029504687
"Psmb3",3.38321099241251e-05,-0.13368017814941,0.45,0.626,0.617841991434373
"Lxn",3.39398444129351e-05,-0.11779445881369,0.138,0.239,0.61980943866902
"Swap70",3.4024311422375e-05,-0.131158710565023,0.542,0.684,0.621351975195412
"Ago3",3.40344324374001e-05,0.137846820196714,0.323,0.266,0.6215368051718
"Srgap1",3.40535074688634e-05,0.140967358557249,0.365,0.305,0.621885153396384
"Nt5dc1",3.42389920374542e-05,0.122863271132478,0.217,0.156,0.625272472587989
"Ppt1",3.4325205241045e-05,-0.128208110618364,0.197,0.314,0.626846898111963
"Isca1",3.43888183283934e-05,-0.0999113353849486,0.079,0.167,0.62800860031312
"Arsb",3.45184279636877e-05,0.108055598851949,0.143,0.088,0.630375531472866
"Kdm7a",3.47620633066797e-05,0.141538267471,0.374,0.319,0.634824800106585
"Arel1",3.48060896660908e-05,0.0996264800513653,0.143,0.088,0.63562880948215
"Rsl24d1",3.48258308526266e-05,-0.116287348985965,0.146,0.249,0.635989323030666
"Psmd12",3.49655280655e-05,-0.13674250686941,0.36,0.507,0.638540473532161
"Pcnx",3.49739746318543e-05,0.136500724848494,0.576,0.54,0.638694724726923
"Smurf1",3.52767908711766e-05,0.120290795536114,0.242,0.169,0.644224754889427
"Wwc2",3.56125001589326e-05,0.118405511872439,0.734,0.734,0.650355477902427
"Osmr",3.56429151414931e-05,0.143566387903983,0.47,0.421,0.650910916313947
"Gm20275",3.56610251934739e-05,0.112143559349253,0.149,0.098,0.651241642083221
"Crim1",3.5754204295944e-05,0.140550663566944,0.579,0.538,0.65294327885253
"Nfu1",3.64790498303154e-05,-0.118447226921833,0.193,0.309,0.66618040800122
"Aktip",3.65412667688143e-05,-0.121121403748689,0.174,0.295,0.667316613732088
"Lemd3",3.69422507369894e-05,0.11579613735259,0.203,0.139,0.6746393829589
"Txndc9",3.70005494978657e-05,-0.128277987076592,0.293,0.422,0.675704034930023
"Cfap20",3.73392346854584e-05,-0.114621576999753,0.115,0.222,0.681889103825841
"Dnajb6",3.76963227868222e-05,-0.134979090393813,0.475,0.616,0.688410246732947
"Ptpmt1",3.78928696735466e-05,-0.117536421043099,0.132,0.249,0.691999585978308
"Pigp",3.88239201499668e-05,-0.130793230957289,0.23,0.356,0.709002429778693
"Rhbdd1",3.90404922403598e-05,0.115831405346705,0.163,0.102,0.71295746929345
"Gm20631",3.90545238634976e-05,0.112731714641891,0.12,0.068,0.713213714795192
"Sec11a",3.95678927964771e-05,-0.130292513865147,0.306,0.443,0.722588858249265
"Slc35e4",4.03134998559823e-05,-0.101455020692714,0.092,0.178,0.736205134369949
"Kpnb1",4.04339583973337e-05,0.12985833310263,0.307,0.237,0.738404948252108
"Psmg4",4.11903363186899e-05,-0.114479595757877,0.118,0.232,0.752217921851916
"Fam76a",4.12570226429805e-05,-0.134649109568292,0.43,0.547,0.753435747506109
"Rars",4.13811716935038e-05,-0.121042761324737,0.18,0.285,0.755702957466766
"Arid2",4.14054990783707e-05,0.13673417112419,0.41,0.35,0.756147224169207
"Tap1",4.14691703919453e-05,-0.0996259589242861,0.09,0.173,0.757309989697705
"Cib1",4.19677684013305e-05,-0.11502873585686,0.151,0.259,0.766415386545097
"Tbxa2r",4.20103649397299e-05,-0.100164715654171,0.071,0.157,0.767193284529348
"Plekhm3",4.21252469101083e-05,0.106869089015963,0.146,0.084,0.769291259072398
"Usp18",4.21844736162476e-05,-0.123458124647345,0.155,0.245,0.770372857179913
"Cthrc1",4.24388330880296e-05,-0.134001729154602,0.196,0.316,0.775017969853597
"Stard9",4.25055483532506e-05,0.136050336944747,0.339,0.266,0.776236324027062
"Arhgef1",4.25177459617497e-05,-0.132668186234432,0.312,0.453,0.776459076753474
"Nudt14",4.28208276823637e-05,-0.107168200706376,0.104,0.198,0.781993955135326
"Fkbp1a",4.2867834487935e-05,-0.122153157202594,0.649,0.805,0.782852393418669
"Gm4258",4.33786112096876e-05,0.12726214355269,0.172,0.125,0.792180197911315
"Npnt",4.33994725896987e-05,-0.111428203767358,0.082,0.163,0.792561168433077
"Ube2j2",4.35435796395987e-05,-0.122421169177064,0.202,0.327,0.795192851378352
"Foxj3",4.47176633301395e-05,0.119450356854692,0.227,0.167,0.816633967735007
"Pbx3",4.4749910796806e-05,0.146404801866196,0.283,0.232,0.817222870971271
"Zeb2",4.52103899166924e-05,0.14141801914711,0.332,0.271,0.825632140658636
"Piezo1",4.52214601070719e-05,0.135789531232771,0.411,0.339,0.825834304475347
"Snrpd1",4.58368999216913e-05,-0.130452838340737,0.331,0.473,0.837073466369926
"Suclg1",4.72947536553041e-05,-0.127860945618764,0.259,0.402,0.863696791253164
"Nbas",4.75278330250859e-05,0.119081284667695,0.225,0.163,0.867953286704118
"Tiprl",4.75907731813683e-05,-0.126008440409483,0.264,0.409,0.869102699838148
"Ece1",4.77111816853404e-05,0.119019051251432,0.733,0.737,0.871301599937686
"Commd4",4.78367399290385e-05,-0.109340600602234,0.124,0.228,0.873594544584101
"Pfdn6",4.81650389027354e-05,-0.12217427727955,0.208,0.323,0.879589940441754
"Akt1s1",4.81731339338679e-05,-0.10053233532935,0.092,0.176,0.879737771900296
"Snrnp40",4.82559459101288e-05,-0.107102904388069,0.121,0.229,0.881250084210773
"Mall",4.84233229828294e-05,-0.135317562325854,0.245,0.358,0.884306724312431
"Gtf2i",4.85585804962688e-05,0.133981878823851,0.559,0.516,0.88677679702286
"Tmbim4",4.8664198210561e-05,-0.12771169797719,0.368,0.501,0.888705587721265
"Emc9",4.87847055581893e-05,-0.0827480247916551,0.054,0.123,0.890906292903653
"Vps37b",4.89656089701703e-05,-0.11233907045864,0.138,0.246,0.89420995101325
"Eif3g",4.91385882291441e-05,-0.129628816596693,0.287,0.414,0.89736889824063
"Dctn3",4.91641429802269e-05,-0.129308782076086,0.356,0.496,0.897835579104904
"Znrf2",4.97578387827476e-05,0.125765139643902,0.245,0.18,0.908677651850537
"Sept4",4.97944120858828e-05,-0.147238972206268,0.262,0.422,0.909345553512391
"Sf3a3",4.98826676767662e-05,-0.119685929481282,0.196,0.305,0.910957277113105
"Pnisr",5.00376730984043e-05,0.13343930785124,0.547,0.5,0.913787986123058
"Ikzf5",5.02395317797799e-05,-0.124084890562006,0.171,0.28,0.917474329362341
"Megf9",5.03714493548578e-05,0.123873627223299,0.241,0.18,0.919883408118412
"Anapc1",5.08364207333368e-05,0.126193886421596,0.304,0.242,0.928374715432196
"Ddc",5.08740656465265e-05,-0.150971949596547,0.3,0.439,0.929062186836867
"Gsk3a",5.08775619526485e-05,-0.111795005016132,0.132,0.237,0.929126036379267
"Mgat5",5.0981187607783e-05,0.114653170956403,0.186,0.123,0.931018448093333
"Gm20721",5.12242977912966e-05,0.085493587131248,0.104,0.055,0.935458126264659
"Eif4a2",5.22138881457942e-05,-0.121624726246027,0.595,0.729,0.953530025318493
"Asna1",5.28506131774653e-05,-0.0975812069925271,0.07,0.159,0.965157897846872
"Rcn2",5.32534005582938e-05,-0.128346962676222,0.298,0.455,0.972513600995562
"Epb41",5.34596593135601e-05,0.135839827690821,0.394,0.337,0.976280298384234
"Jpx",5.34947765530969e-05,0.090293965221756,0.106,0.055,0.976921609412655
"Atxn1",5.35847027196499e-05,0.134501593061564,0.63,0.63,0.978563841066246
"Ppp1r35",5.40135122395722e-05,-0.1047752322468,0.109,0.198,0.986394760519067
"Msantd4",5.40155873653551e-05,-0.12570259377444,0.23,0.354,0.986432656466115
"Med31",5.4437747828353e-05,-0.115035157192774,0.148,0.252,0.994142150841382
"Prmt1",5.44914876230351e-05,-0.119414056215978,0.207,0.324,0.995123546971867
"Arrdc3",5.50462309147946e-05,0.0958123872184169,0.112,0.055,1
"Prpf4b",5.51584339579963e-05,-0.123890325287211,0.602,0.745,1
"Pias2",5.52614181692523e-05,0.119171382180379,0.247,0.18,1
"Dcbld2",5.59669584758629e-05,0.103450982956214,0.152,0.098,1
"Slfn5",5.63094330841627e-05,-0.11760530636791,0.705,0.831,1
"Slc3a2",5.70107935329375e-05,-0.121956752336941,0.694,0.805,1
"Peli2",5.7826013740353e-05,0.119457077152577,0.2,0.147,1
"H2afj",5.8233112146593e-05,-0.127660548073862,0.241,0.371,1
"Cox17",5.82365221197212e-05,-0.133820849594717,0.43,0.554,1
"Cdc42ep1",5.84905821332862e-05,-0.12737559364178,0.225,0.344,1
"Col4a2",5.88953311155983e-05,0.116264027215445,0.766,0.788,1
"Phc2",5.96162559179784e-05,-0.130461575483617,0.329,0.467,1
"Emc4",6.01747115992906e-05,-0.122525544549968,0.211,0.344,1
"2900097C17Rik",6.02503998383043e-05,0.131869048169331,0.376,0.327,1
"Dcaf5",6.13426405795466e-05,0.119766294878373,0.247,0.188,1
"Htt",6.15718884919107e-05,0.11990302671209,0.228,0.167,1
"Nprl2",6.18329751592264e-05,-0.0827132108866709,0.048,0.112,1
"Tnfrsf12a",6.22716637701211e-05,-0.113446076984617,0.115,0.208,1
"Ddx3x",6.32497579270633e-05,0.129538450550011,0.602,0.582,1
"Anks1",6.3891868603834e-05,0.137961069303386,0.433,0.375,1
"Ppp1r2",6.39242729172443e-05,-0.113680914742508,0.694,0.823,1
"Idh3g",6.415649042713e-05,-0.117927417103223,0.189,0.31,1
"Arhgef11",6.42063714354055e-05,0.128852963357515,0.289,0.215,1
"Glud1",6.44714775397119e-05,-0.129972338459617,0.508,0.654,1
"Brwd3",6.47021498260582e-05,0.116252787794078,0.194,0.136,1
"Pign",6.51680577756309e-05,0.0972095766729567,0.134,0.076,1
"Mrpl12",6.54797210725687e-05,-0.114760869226285,0.157,0.288,1
"Fcf1",6.59243543415956e-05,-0.116392880624278,0.157,0.261,1
"Eif2ak4",6.64718243972449e-05,0.123143204519328,0.258,0.198,1
"Cd46",6.68969869090634e-05,0.111445510005926,0.152,0.086,1
"4732471J01Rik",6.69231286336e-05,0.13892114081204,0.287,0.203,1
"Ndufa13",6.76794686370605e-05,-0.123150754479325,0.531,0.674,1
"Tlk2",6.77143812395408e-05,0.132118259024812,0.391,0.341,1
"A430005L14Rik",6.79915479122469e-05,-0.0990544143533239,0.087,0.187,1
"Kctd10",6.83501138732557e-05,-0.132954859634814,0.415,0.538,1
"Nip7",6.87089565603359e-05,-0.0942920126201454,0.076,0.157,1
"Fam168a",6.96366741941726e-05,0.130705348177789,0.34,0.292,1
"Myh10",7.00229223606829e-05,0.132604196149804,0.343,0.282,1
"Paics",7.01180955735816e-05,-0.125928023675594,0.259,0.388,1
"Adprhl2",7.01879231535397e-05,-0.0876800222062632,0.071,0.149,1
"Rrs1",7.02797029656228e-05,-0.0864970486303506,0.062,0.132,1
"Higd1a",7.02820606480788e-05,-0.128944608140297,0.331,0.473,1
"Itpr2",7.05294693034797e-05,0.14264260817179,0.483,0.425,1
"2700054A10Rik",7.08439618810962e-05,0.109827176819895,0.149,0.098,1
"Ercc6l2",7.14964471792296e-05,0.1050254015385,0.148,0.095,1
"Prelid1",7.16441440823332e-05,-0.130611485059767,0.297,0.443,1
"Cct3",7.17450004595891e-05,-0.12734027089724,0.342,0.477,1
"Atp11a",7.19947167778655e-05,0.128740399128202,0.314,0.254,1
"Ahctf1",7.21467893303633e-05,0.12827454210234,0.301,0.248,1
"Mbtd1",7.27185879945826e-05,0.129018501591466,0.253,0.205,1
"Usp37",7.31133401805481e-05,0.117193669289222,0.241,0.171,1
"Scamp3",7.4413873497978e-05,-0.107889424719803,0.135,0.227,1
"Rpf1",7.45339005207416e-05,-0.11452486033895,0.14,0.241,1
"Tsn",7.46016136855679e-05,-0.127601179157652,0.427,0.574,1
"Mrpl18",7.47381186062058e-05,-0.121331325489176,0.236,0.348,1
"Rnf5",7.58417891628795e-05,-0.0909151161056737,0.064,0.139,1
"Gbp5",7.60093898075302e-05,-0.134407135729107,0.242,0.375,1
"Ttbk2",7.76210927220972e-05,0.100205531042506,0.166,0.106,1
"Gltp",7.77302960149912e-05,-0.128724918525561,0.411,0.547,1
"Slc23a2",7.77329185292856e-05,0.112462988823475,0.211,0.149,1
"Tacc1",7.78105922599051e-05,0.123450785025017,0.668,0.644,1
"Cntln",7.9609187028617e-05,0.135152581709995,0.37,0.313,1
"Usp54",7.96452829768936e-05,0.13724609939018,0.424,0.395,1
"Fam135a",8.01807409233941e-05,0.129669815948223,0.266,0.208,1
"Entpd1",8.08497668837054e-05,0.139367998414139,0.641,0.622,1
"Gdi2",8.11909719183823e-05,-0.118299704219842,0.554,0.693,1
"Ern1",8.15380062873044e-05,0.103332486083379,0.174,0.119,1
"Rab4a",8.16964535571763e-05,-0.0944179166883158,0.057,0.12,1
"Smad5",8.21201712556443e-05,0.115841623629391,0.239,0.167,1
"Nedd9",8.34260425645565e-05,0.134877078062799,0.478,0.441,1
"Prrc2b",8.3521487997434e-05,0.132039009339365,0.502,0.482,1
"Usp24",8.37475170609879e-05,0.125024343940306,0.321,0.265,1
"Igbp1",8.40204435474901e-05,-0.119596042412902,0.203,0.312,1
"Hadhb",8.40675452986283e-05,-0.126246020685396,0.227,0.358,1
"Tmed3",8.43131425248675e-05,-0.117339068044369,0.203,0.31,1
"Pde7b",8.48591951733959e-05,0.156781867971413,0.293,0.248,1
"Ppp1r12a",8.54937725621933e-05,0.121379269368954,0.685,0.671,1
"Hira",8.55156418295451e-05,0.111434436058556,0.188,0.139,1
"Zc3h15",8.61474034446149e-05,-0.127881582918911,0.41,0.54,1
"Nagk",8.69044870485322e-05,-0.0935940491409025,0.082,0.163,1
"Polr2g",8.86468469872358e-05,-0.121538977173062,0.234,0.347,1
"Itpr1",8.9239371566725e-05,0.138052770517185,0.48,0.439,1
"Ebna1bp2",8.98630280401588e-05,-0.117919363201541,0.196,0.319,1
"Pim3",9.05979739139846e-05,-0.136777496500523,0.29,0.405,1
"Nfic",9.17152170269956e-05,-0.117843770288187,0.613,0.763,1
"Nagpa",9.18640957857335e-05,-0.07857732722633,0.047,0.115,1
"Chst11",9.19726528922892e-05,0.136334178049094,0.438,0.401,1
"Uba2",9.29269140754128e-05,-0.123489464292897,0.261,0.384,1
"Rbbp6",9.32776796776093e-05,-0.126983829317469,0.467,0.616,1
"Asxl1",9.47276758437557e-05,0.128691230425106,0.351,0.3,1
"0610009E02Rik",9.55120035465218e-05,0.0877853745453146,0.113,0.065,1
"Morf4l2",9.66822284791192e-05,-0.127016899813752,0.321,0.473,1
"Fam214a",9.67389828257906e-05,0.0935740443259199,0.124,0.067,1
"Stip1",9.71950920806164e-05,-0.121578462594735,0.244,0.354,1
"B4galt4",9.78005713370386e-05,-0.12738658555117,0.457,0.608,1
"Bak1",9.81016105381688e-05,-0.0844664104451463,0.07,0.146,1
"Gclm",9.81135074633374e-05,-0.127207358755615,0.444,0.581,1
"Slc30a7",0.000100046318811497,0.105355944537482,0.182,0.122,1
"Tm9sf1",0.000100099879071413,-0.0985304871536017,0.101,0.19,1
"Prpsap1",0.000100711095633012,-0.109959201373979,0.157,0.259,1
"Bccip",0.000101152684953654,-0.120168063933529,0.199,0.307,1
"Fh1",0.000102458834516884,-0.09722993951303,0.092,0.183,1
"Reep5",0.000104528344974187,-0.127529153050544,0.348,0.484,1
"Arfrp1",0.000104575068205159,-0.11008719062062,0.158,0.258,1
"Qk",0.000104580551594975,0.0826530771475258,0.902,0.926,1
"Cirbp",0.000104862401523851,-0.109344924173485,0.135,0.239,1
"Cdk6",0.000105343043845529,0.10889726238262,0.169,0.113,1
"Abhd2",0.000105850501628627,0.111963872160485,0.762,0.771,1
"Usp6nl",0.000106345259808946,0.130849394040378,0.419,0.378,1
"Clec16a",0.000106671818844385,0.0983838377419378,0.154,0.101,1
"Ttr",0.000106744287191765,-0.128645058096037,0.102,0.198,1
"Rtf2",0.000106777842260183,-0.119407948617048,0.261,0.374,1
"Ssr4",0.000106876907083582,-0.125524882437801,0.38,0.54,1
"Hist3h2a",0.000107253116398373,-0.11394274162344,0.166,0.268,1
"Pea15a",0.000107685791245184,-0.122951693585239,0.472,0.62,1
"Rad23a",0.000108490418411745,-0.120684244719773,0.234,0.348,1
"Eif3l",0.000108851592776322,-0.117779882452643,0.189,0.326,1
"Map3k2",0.000109160129791344,0.126324858530525,0.303,0.268,1
"Strn3",0.000109487440811379,0.108032125271049,0.767,0.773,1
"Fas",0.000109643643041854,-0.128190540246805,0.477,0.601,1
"Tanc2",0.000109951888866115,0.122529331581799,0.194,0.133,1
"Commd6",0.000110598192606494,-0.111236789007484,0.16,0.269,1
"Phax",0.000110870433018694,-0.12362444564207,0.255,0.401,1
"Pcmt1",0.000111275193815302,-0.12359492007553,0.362,0.51,1
"Naxe",0.000112617572663579,-0.115475415195052,0.189,0.312,1
"Bloc1s2",0.000112668428280203,-0.103986860570249,0.118,0.214,1
"Pdcd4",0.00011300752410498,-0.134884999933255,0.415,0.516,1
"Ccn1",0.000113625599076558,-0.148406908965887,0.157,0.271,1
"Tspan31",0.000113886136157344,-0.101189726816184,0.13,0.231,1
"Mrpl22",0.000113918188705607,-0.10027763584428,0.115,0.215,1
"Asxl2",0.000114570432395545,0.130123180838966,0.352,0.293,1
"Ckb",0.000114991003781068,-0.119554926442871,0.155,0.272,1
"Pikfyve",0.000116475776922927,0.111519906726781,0.197,0.149,1
"Plcl1",0.000116618632821769,0.116956285298609,0.112,0.075,1
"Sdhaf1",0.000117154505991297,-0.106258305709694,0.138,0.238,1
"Paqr7",0.000117313518320781,-0.11577055031702,0.158,0.275,1
"Atf7",0.000117419802088607,0.131222836037423,0.474,0.436,1
"Ppp4c",0.000117805789203282,-0.107005989269858,0.143,0.246,1
"Mark2",0.000117831896278289,0.123636024567944,0.351,0.29,1
"Osgep",0.000118402534455344,-0.111002957553898,0.166,0.265,1
"Rabggtb",0.000118515702262512,-0.0946774446469907,0.093,0.167,1
"Ndufv3",0.000119582824437679,-0.124864139628848,0.356,0.494,1
"Ppfibp1",0.000119700141035667,0.0989067063065807,0.817,0.844,1
"Hlf",0.000120375971742197,0.123780323428279,0.259,0.208,1
"Uqcrfs1",0.000120600948842174,-0.120773483323475,0.262,0.382,1
"Pde8b",0.000120899149207576,0.124728947263522,0.12,0.081,1
"Snx15",0.000123128699097238,-0.0925493996967928,0.089,0.167,1
"Gskip",0.000125304687156805,-0.0925941503157758,0.09,0.169,1
"Btbd7",0.000125898305671525,0.10849854166369,0.75,0.763,1
"Coq10b",0.000126510929045811,-0.115551029450245,0.213,0.329,1
"Hspa12b",0.000126959332000737,-0.117130106768417,0.593,0.729,1
"Rpl7l1",0.000127836338095791,-0.117608069673751,0.262,0.375,1
"Bst2",0.000127849042932092,-0.131473374737527,0.511,0.623,1
"Ube2e2",0.000127932363750715,0.143338136300102,0.272,0.241,1
"Cops4",0.000128001000524514,-0.114484459148534,0.207,0.32,1
"Mrpl48",0.000128132080563745,-0.119380965791188,0.177,0.296,1
"Bcl2l1",0.00012896509376983,0.121427963005938,0.665,0.681,1
"Hectd4",0.000130082729188436,0.118756234149327,0.286,0.228,1
"Sf3b4",0.000130288195491484,-0.0951806110980157,0.102,0.193,1
"Actn4",0.000131797252761393,-0.0988927678481271,0.753,0.867,1
"Rsad2",0.000131889554267897,-0.138395239205233,0.179,0.289,1
"Ankib1",0.000132943908099242,0.125406709014058,0.337,0.288,1
"Mrpl30",0.000133188787286277,-0.12366755249302,0.224,0.344,1
"Dazap1",0.000133674011148704,-0.119525645309416,0.219,0.334,1
"Stxbp6",0.000133915001854337,0.13383301314914,0.585,0.578,1
"Prdm5",0.000133946041759026,0.114500506019038,0.231,0.161,1
"Ndufs5",0.000133964118115709,-0.121702551631867,0.497,0.663,1
"Peli1",0.000134355584548943,0.128044396431427,0.528,0.527,1
"Sirt7",0.000135573207106388,-0.103511866644289,0.14,0.235,1
"Tpgs2",0.000136163247985822,-0.120745910671433,0.194,0.3,1
"Hdac4",0.000136199039076168,0.112896356516099,0.216,0.153,1
"Arhgap18",0.000137601397516563,0.124932525901855,0.267,0.212,1
"Trmt1",0.000137775075921983,-0.0794414196234455,0.061,0.122,1
"Arhgef10",0.000138014584474345,0.115259787179038,0.273,0.208,1
"Pdcd7",0.000138115908705744,-0.100269808085461,0.115,0.207,1
"Rad54b",0.000138705762610749,-0.140299374203222,0.396,0.513,1
"Ppp1r37",0.00013977391660425,-0.102989961237401,0.13,0.235,1
"Nr1d1",0.000140930997404562,0.127788055024495,0.391,0.331,1
"Pex13",0.000141187842302353,-0.10367868894394,0.152,0.248,1
"Tlnrd1",0.000141888206252604,-0.112978954923963,0.168,0.276,1
"Btaf1",0.000143353581692802,0.121359669599531,0.318,0.259,1
"Pla2g12a",0.000146044789541187,-0.0878720297983304,0.068,0.149,1
"Stap2",0.000146427924084521,-0.0982975738140662,0.115,0.201,1
"Tfpt",0.000146570851822607,-0.0738637384576911,0.05,0.109,1
"Cdc42ep2",0.000146705868933498,-0.0892672923948693,0.082,0.163,1
"Eva1b",0.000147279643166699,-0.126121459022596,0.306,0.462,1
"Nisch",0.000148231087831227,-0.121873460362358,0.494,0.622,1
"Bmyc",0.000148999805504236,-0.112356760463345,0.183,0.307,1
"Polr2l",0.000149089113206361,-0.0830226315398968,0.057,0.123,1
"Mrps26",0.000149150418580354,-0.105733379299712,0.151,0.256,1
"Ebp",0.000149540070220604,-0.108234697156456,0.16,0.273,1
"Mzt1",0.000151043100335672,-0.105475970430331,0.149,0.254,1
"Mageh1",0.000152639675617757,-0.10157657324719,0.137,0.248,1
"Rpl4",0.000152682563747361,-0.100858532668925,0.756,0.847,1
"Maml3",0.000152869171528787,0.124936046146674,0.166,0.119,1
"Myo9a",0.000153307916828181,0.132653986610423,0.48,0.432,1
"Cir1",0.00015349031916772,-0.129516534077612,0.314,0.432,1
"2610037D02Rik",0.000153886656188293,0.106514725471392,0.171,0.127,1
"B630019A10Rik",0.000156637684750353,0.0975753318904719,0.124,0.069,1
"Rnf169",0.000156721375213944,0.127129426071819,0.394,0.34,1
"Sucla2",0.000156792267722454,-0.117657195118283,0.245,0.356,1
"Ext2",0.000157042425734867,0.11957312511961,0.318,0.258,1
"Syne2",0.000157175274176931,0.124842866338662,0.635,0.616,1
"Sugt1",0.000157273592407525,-0.122410030720449,0.469,0.615,1
"Phlpp1",0.000157295524943473,0.138835560084398,0.404,0.37,1
"Lrrk1",0.000157404316824386,0.132121755409108,0.449,0.405,1
"Ubr4",0.000157690502816217,0.124328948175354,0.37,0.296,1
"Mrps33",0.000158564600513502,-0.12250371556897,0.351,0.467,1
"Metap2",0.000159121859585533,-0.118463738938606,0.517,0.644,1
"Thoc1",0.00015989102036035,-0.110918793372182,0.186,0.286,1
"Tob1",0.000161824826955409,-0.123254783989046,0.306,0.429,1
"Phf20",0.000162073553852315,0.128632657005454,0.376,0.326,1
"Cdc42bpb",0.000162161597578011,0.125738991119823,0.517,0.459,1
"Lamtor1",0.000162256110581769,-0.119638568977292,0.273,0.402,1
"Eml1",0.000162720015128871,0.132883126777956,0.432,0.408,1
"Pebp1",0.000163094568043136,-0.122597405830307,0.421,0.561,1
"Epha4",0.000166670488018666,0.127020412029025,0.551,0.524,1
"Chmp6",0.00016828276109742,-0.107975750174657,0.151,0.268,1
"Cyba",0.000168350402737847,-0.125343390645415,0.447,0.582,1
"Smim10l1",0.000168711224244837,-0.119903369731614,0.509,0.656,1
"Gata2",0.000169529800487483,-0.126207290598233,0.52,0.637,1
"Nifk",0.000169763182532365,-0.106851115802302,0.12,0.21,1
"Ddit4",0.000169859623163637,-0.129875467637966,0.298,0.422,1
