"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Map7d1",6.34791396486331e-11,-0.141998210334512,0.475,0.545,1.15925604826334e-06
"Rif1",6.40589462758108e-11,0.391621709223899,0.323,0.288,1.16984447688886e-06
"Ssh1",6.42575397600921e-11,0.568342395242947,0.177,0.143,1.1734711910988e-06
"Tmem71",6.44463135786755e-11,-0.492017263283759,0.052,0.079,1.17691857857377e-06
"Nceh1",6.46290531268186e-11,0.65000685557906,0.147,0.114,1.18025576820196e-06
"Abhd11",6.59345379133597e-11,-0.614418757579871,0.04,0.063,1.20409653137377e-06
"Dgkd",6.75135660080805e-11,0.649685626232017,0.144,0.112,1.23293274243957e-06
"Med19",6.78947366706651e-11,-0.155399323006341,0.219,0.272,1.23989368107969e-06
"Gatd3a",6.87420789547266e-11,-0.276811555123295,0.078,0.111,1.25536784587122e-06
"AW209491",7.0069544382109e-11,-0.574125267073931,0.042,0.066,1.27961001950607e-06
"Cpsf6",7.03218746883806e-11,0.418123352100452,0.314,0.279,1.28421807555921e-06
"Mfsd10",7.21941210429905e-11,-0.304365945152949,0.087,0.121,1.31840903848709e-06
"Mtmr10",7.23839066720947e-11,0.641529634965427,0.161,0.128,1.32187490364579e-06
"Hfe",7.29057937670436e-11,-0.346970742735926,0.076,0.108,1.33140560577375e-06
"Qrich1",7.44823275437487e-11,0.536737453152979,0.225,0.19,1.36019626560394e-06
"Tpgs2",7.6163629812249e-11,-0.246097484508626,0.154,0.197,1.39090020763129e-06
"Ica1l",7.6473649586977e-11,0.789958765774796,0.099,0.071,1.39656178875737e-06
"Fancl",7.69420560139484e-11,0.759476690259539,0.104,0.075,1.40511582692673e-06
"Pnpla7",7.69861230069182e-11,1.12617989293383,0.032,0.016,1.40592057835234e-06
"Dll4",7.7250816580128e-11,0.447266999068593,0.262,0.225,1.4107544123863e-06
"Dcaf10",7.78528787887809e-11,0.600287528217713,0.201,0.166,1.42174927244072e-06
"Tmem214",7.79434994233628e-11,-0.248803983713758,0.111,0.149,1.42340418646945e-06
"Zmynd11",7.8137865144308e-11,0.279370126079338,0.535,0.524,1.42695369326535e-06
"Cep152",7.8754727333718e-11,0.894848264405252,0.048,0.028,1.43821883056836e-06
"Mpp5",8.00213808662673e-11,0.415137766777834,0.298,0.262,1.46135045737977e-06
"Imp3",8.24922191986804e-11,-0.110177575668815,0.307,0.372,1.5064729070063e-06
"Pdzd2",8.29718697270914e-11,0.39450748881469,0.386,0.358,1.51523228495614e-06
"Tbc1d32",8.31608866155068e-11,0.721442431053458,0.118,0.088,1.51868411137239e-06
"Scube2",8.47459771370077e-11,-0.332238662144886,0.072,0.104,1.54763103447604e-06
"Psmd4",8.54712135695863e-11,-0.110073910568887,0.456,0.529,1.56087530220778e-06
"Rtcb",8.6566315237341e-11,-0.172006308714891,0.227,0.282,1.58087404886432e-06
"Tnks2",8.71317091351752e-11,0.299713855148844,0.519,0.505,1.59119927222657e-06
"Hspb8",8.85503181165662e-11,-0.205982934155248,0.17,0.215,1.61710590944473e-06
"Mospd1",8.99787528123686e-11,-0.164431615898187,0.299,0.356,1.64319198385948e-06
"Ccdc30",9.04588670678651e-11,1.4415778409226,0.025,0.011,1.65195983039335e-06
"Gm48226",9.05068144633031e-11,-0.326660360729078,0.092,0.127,1.65283544572884e-06
"Kremen1",9.05125413421505e-11,0.705818635668773,0.104,0.076,1.65294002999035e-06
"Tmem219",9.075451399826e-11,-0.222354803492209,0.104,0.14,1.65735893463622e-06
"Gm49969",9.12190396262387e-11,0.96185612900004,0.068,0.044,1.66584210165437e-06
"Cnn3",9.24427067209025e-11,-0.116649818719145,0.382,0.452,1.68818871013712e-06
"Nisch",9.24496897891028e-11,-0.130318891877598,0.474,0.542,1.6883162349286e-06
"Gm41764",9.25027404952543e-11,1.59794274348073,0.017,0.006,1.68928504692433e-06
"Otud1",9.39875636678341e-11,-0.453178822836876,0.049,0.075,1.71640088770199e-06
"5930430L01Rik",9.4105596968376e-11,0.808320786167295,0.068,0.044,1.71855641183648e-06
"Cdc34",9.50965147843426e-11,-0.268562478419811,0.1,0.137,1.73665255299166e-06
"Naa16",9.55652218312775e-11,0.567650510838217,0.21,0.176,1.74521208108279e-06
"Bcl9",9.60406717923321e-11,0.82260337112711,0.076,0.051,1.75389474827157e-06
"Cby1",9.68428092714164e-11,-0.349141620819842,0.09,0.124,1.76854338291461e-06
"Chmp3",9.68851888290873e-11,-0.122697434175917,0.573,0.641,1.76931731839679e-06
"Cebpb",9.946010336031e-11,-0.32180869582956,0.046,0.071,1.81634040756598e-06
"1110065P20Rik",1.00539889777257e-10,-0.316957497132023,0.068,0.098,1.83605946711227e-06
"Timm22",1.00859403264004e-10,-0.228370707473971,0.115,0.154,1.84189442240724e-06
"Srprb",1.01038876510061e-10,-0.284722269988227,0.108,0.144,1.84517196282674e-06
"Preb",1.01050112673622e-10,-0.152518547693732,0.209,0.261,1.84537715764568e-06
"Bclaf1",1.02764668675661e-10,0.300475886667012,0.469,0.443,1.87668837935492e-06
"Anapc10",1.02814215943307e-10,-0.121089238118516,0.168,0.216,1.87759321155668e-06
"Gm27017",1.03640762723984e-10,1.26901185401132,0.029,0.014,1.89268760886539e-06
"Parp4",1.04720907768722e-10,0.429811361650481,0.304,0.271,1.91241321767239e-06
"Zfp710",1.05767421837418e-10,0.943968275744381,0.063,0.04,1.93152465759492e-06
